cannon_1,cannon_2,archer_1,archer_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,mortar_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixer_3,elixer_4,barracks_1,barracks_2,barracks_3,townhall_1,research_1,army_1,army_2,builder_1,builder_2,castle_1,total
1.0,1.0,1.0,0.924,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.5935483870967742,0,0,1.0,0,0,0.91,0,0,0.984,0.3788223140495868
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0.7639344262295082,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.52,0,0,0.76,0.5765495867768595
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.39666666666666667,0,0,0.874,0.5985537190082645
1.0,0,1.0,0,0,1.0,1.0,1.0,0.05,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0.5857438016528925
1.0,1.0,0.886,0,0,1.0,0.8293333333333334,1.0,1.0,0,0,0,0,0,0,0,0,0.3032258064516129,0,0,1.0,0,0,0.44666666666666666,0,0,0.856,0.5219524793388429
1.0,1.0,1.0,0,0,1.0,1.0,0,0,0.5868852459016394,0.6786885245901639,0,0,0,0,0,0,0.36129032258064514,0,0,0.9481081081081081,0,0,0.84,0,0,1.0,0.5484504132231405
1.0,1.0,0.088,0,0,1.0,0.30666666666666664,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.5473140495867769
1.0,0.9018181818181819,0.278,1.0,1.0,1.0,0.2853333333333333,1.0,1.0,0,0,0,0,0,0,0,0,0.535483870967742,0,0,1.0,0,0,1.0,0,0,0.496,0.47701446280991733
1.0,1.0,0.582,0,0,1.0,1.0,1.0,1.0,0.42295081967213116,0,0,0,0,0,0,0,0.36129032258064514,0,0,1.0,0,0,0.16666666666666666,0,0,0.548,0.5269111570247934
1.0,0.5854545454545454,1.0,0,0.872,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.17419354838709677,1.0,0,0,0.88,0,0,0,0.4668388429752066
1.0,1.0,1.0,0,0,1.0,1.0,0.8613333333333333,0,0,0,0,0,0,0,0,0,0.432258064516129,0,0,1.0,0,0,1.0,0,0,1.0,0.5105371900826446
1.0,1.0,1.0,0.772,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.61,0,0,0.034,0.4506198347107438
1.0,1.0,0,0.962,0.712,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.1870967741935484,1.0,0,0.31,0.76,0,0,0.874,0.5106921487603305
1.0,1.0,1.0,0,0.25866666666666666,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.19,0.5078512396694215
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.8866666666666667,0,0,0,0.5412190082644628
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.6903225806451613,1.0,0,0,1.0,0,0,0.856,0.4824380165289256
1.0,1.0,1.0,1.0,1.0,1.0,0.9786666666666667,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.856,0.3758264462809917
1.0,0.8327272727272728,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.632,0.5098140495867769
1.0,0.9672727272727273,1.0,0,0,1.0,1.0,0,0,0.9737704918032787,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.94,0,0,1.0,0.5402892561983471
1.0,0,1.0,1.0,1.0,1.0,0.776,0.56,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.442,0.4754132231404959
1.0,1.0,1.0,0,0,1.0,1.0,0.936,0,0.28852459016393445,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.52,0,0,1.0,0.5014462809917355
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.07096774193548387,0,1.0,0,0,0.9166666666666666,0,0,0.678,0.4881198347107438
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0.6410123966942148
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.36774193548387096,0,0,1.0,0,0,1.0,0,0,1.0,0.48016528925619834
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.52,0,0,0,0.5525826446280991
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.15,0,0,0.276,0.5497933884297521
1.0,1.0,1.0,0,0.5733333333333334,1.0,1.0,1.0,1.0,0.5672131147540984,0,0,0,0,0,0,0,0.44516129032258067,0.36129032258064514,0.896774193548387,1.0,0,0.9466666666666667,1.0,0,0,0,0.418801652892562
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.802,0.5272727272727272
1.0,1.0,0.772,1.0,1.0,1.0,0.072,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.984,0.4453512396694215
1.0,1.0,0.962,0.924,0.7546666666666667,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.36,0.94,0,0,0.442,0.42422520661157026
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.5161290322580645,0,1.0,0,0,1.0,0,0,0,0.5294421487603306
1.0,0,1.0,0,0,1.0,1.0,0,0.335,0.8032786885245902,0,0,0,0,0,0,0,0.9419354838709677,0,0,1.0,0,0,0.25333333333333335,0,0,1.0,0.5884297520661157
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.872,0.5076446280991735
1.0,1.0,0.544,0,0,1.0,0.316,0,0,1.0,0,0,0,0,0,0,0,0.9419354838709677,0,0,0.9654054054054054,0,0,1.0,0,0,1.0,0.6056818181818182
1.0,1.0,1.0,0.81,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.9733333333333334,0,0,0.442,0.41730371900826446
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.9466666666666667,0,0,0.642,0.506198347107438
1.0,1.0,0.316,0,0,1.0,0.348,1.0,1.0,0.26229508196721313,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.5299586776859504
1.0,0,0.962,0.886,1.0,1.0,1.0,0.7546666666666667,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.568,0.45640495867768593
1.0,1.0,0,0,0.3373333333333333,0.7333333333333333,0,1.0,0.9525,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.352,0.6183367768595042
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.92,0,0,0.968,0.5774793388429752
1.0,0,0,1.0,1.0,1.0,0,0.784,1.0,0,0,0,0,0,0,0,0,0.6903225806451613,0,0,1.0,0,0,1.0,0,0,1.0,0.5201446280991735
1.0,1.0,0.512,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.30666666666666664,0,0,0.68,0.6141528925619835
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.9475409836065574,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.498,0.46611570247933887
1.0,1.0,0.658,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.38064516129032255,0,0,1.0,0,0.21,1.0,0,0,0.982,0.4832128099173554
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.28,0,0,0.784,0.5035123966942149
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.8633333333333333,0,0,0.888,0.49607438016528926
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.4666666666666667,0,0,0.12,0.6513429752066116
1.0,1.0,1.0,0,0,1.0,1.0,0.6506666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.744,0.547004132231405
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.6387096774193548,0,1.0,1.0,0,0,1.0,0,0,0.478,0.48677685950413224
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.632258064516129,0,0,1.0,0,0,0.92,0,0,0.928,0.4821280991735537
1.0,0,1.0,0,0,1.0,1.0,0.41733333333333333,1.0,0.8229508196721311,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.94,0,0,1.0,0.5195247933884297
1.0,0,1.0,1.0,1.0,1.0,1.0,0.64,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.79,0,0,0.278,0.4828512396694215
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0.37333333333333335,1.0,0,0,0.952,0.5642561983471074
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.49,1.0,0,0,0.784,0.48202479338842974
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.744,0.6335743801652892
1.0,1.0,0.164,0,0.204,1.0,0.41333333333333333,1.0,1.0,0.1737704918032787,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.36,0,0,0.946,0.5384297520661157
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.064,0.5653925619834711
1.0,0.27454545454545454,1.0,0,0,1.0,1.0,0.488,0,0.7836065573770492,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.5262913223140496
1.0,0.8618181818181818,1.0,0,0.45066666666666666,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0.7419354838709677,1.0,0,0,1.0,0,0,0.502,0.4368801652892562
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.04666666666666667,0.6533333333333333,0,0,0,0.6503099173553719
0.24,0,1.0,0,0,0.5773333333333334,1.0,0,0,0.7901639344262295,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.6,0,0,0.984,0.6392561983471075
1.0,1.0,0.012,1.0,1.0,1.0,0.424,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.97,0,0,0.968,0.43946280991735537
1.0,1.0,0.544,0,0.2,1.0,0.904,1.0,1.0,0.5573770491803278,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0.7166666666666667,1.0,0,0,0.92,0.43894628099173555
1.0,1.0,0.582,0,0.4186666666666667,1.0,0.12933333333333333,1.0,1.0,0.8950819672131147,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0,0.11333333333333333,0,0,0,0.5507747933884297
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.5666666666666667,0,0,0.952,0.5019628099173554
1.0,1.0,0.924,0,0,1.0,0.212,1.0,1.0,0,0,0,0,0,0,0,0,0.3225806451612903,0,0,1.0,0,0.41333333333333333,0.91,0,0,0.73,0.5478305785123967
1.0,1.0,1.0,0,0,1.0,1.0,0.7546666666666667,0,0.9704918032786886,0.921311475409836,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.67,0,0,0.964,0.4621900826446281
1.0,1.0,0.848,0,0,1.0,0.49866666666666665,1.0,1.0,0.43934426229508194,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.59,0,0,0.888,0.5174586776859504
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.83,0,0,1.0,0.5037190082644628
1.0,0,1.0,0,0,1.0,1.0,0.428,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0.5587809917355372
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.174,0.5287190082644628
1.0,1.0,0.416,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.632258064516129,1.0,0,0,0,0,0,0.294,0.48512396694214877
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0.7935483870967742,1.0,1.0,0,0,0.67,0,0,0.936,0.4233471074380165
1.0,0.4127272727272727,1.0,0,0.4026666666666667,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.14666666666666667,0.92,0,0,0.53,0.5144111570247933
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.3870967741935484,0,0,1.0,0,0,1.0,0,0,1.0,0.47985537190082644
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.41935483870967744,0,0,1.0,0,0,0.15,0,0,1.0,0.5056818181818182
1.0,1.0,0.43,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.02,0,0,0.398,0.56224173553719
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.43,0,0,0,0.5553719008264463
1.0,1.0,1.0,0,0.392,1.0,1.0,1.0,0.0975,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.964,0.4761880165289256
1.0,1.0,0,0,0,1.0,0,1.0,0.6675,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.91,0.6008780991735537
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.4098360655737705,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.92,0,0,0.838,0.46797520661157027
1.0,1.0,1.0,0,0.5733333333333334,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6533333333333333,0,0,0.52,0.47716942148760333
1.0,1.0,1.0,0,0.30266666666666664,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.88,0,0,0.982,0.4512396694214876
1.0,0,1.0,0,0,1.0,1.0,0.236,1.0,0.7049180327868853,0.20655737704918034,0,0,0,0,0,0,0.7935483870967742,0,0,1.0,0,0,1.0,0,0,1.0,0.5322314049586777
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.89,0,0,0.916,0.493801652892562
1.0,0.5509090909090909,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.8838709677419355,0,0,1.0,0,0,0,0,0,0.11,0.5616219008264463
1.0,0.44727272727272727,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.8533333333333334,0,0,1.0,0.5109504132231405
1.0,1.0,1.0,0,0,1.0,1.0,0.8933333333333333,0,0.9737704918032787,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.702,0.4836776859504132
1.0,0,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.356,0.6458677685950414
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.91,0,0,1.0,0.4728305785123967
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.984,0.5018595041322315
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,1.0,0.5010330578512396
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.454,0.5452479338842975
1.0,1.0,0.886,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.4066666666666667,0,0,0.616,0.5272210743801653
1.0,1.0,1.0,0,0.8293333333333334,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.432258064516129,0.1870967741935484,0,1.0,0,0,0.9733333333333334,0,0,1.0,0.41270661157024796
1.0,0.06727272727272728,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.4721311475409836,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.936,0.4534607438016529
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.6903225806451613,0,0,1.0,0,0,0.59,0,0,1.0,0.5910123966942149
1.0,0.8436363636363636,0.772,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.44886363636363635
1.0,0.8272727272727273,1.0,0,0,1.0,1.0,0.8613333333333333,0,1.0,0.5147540983606558,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.4586260330578512
1.0,0,1.0,0,0,1.0,1.0,0,0.005,0.04590163934426229,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.47,0.6224173553719008
1.0,1.0,1.0,0,0.296,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.7096774193548387,1.0,0,0.08333333333333333,0.9733333333333334,0,0,0.464,0.47768595041322315
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.7935483870967742,0,0,1.0,0,0,1.0,0,0,1.0,0.47334710743801656
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.7639344262295082,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,1.0,0.47696280991735535
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.9466666666666667,0,0,0.886,0.3902892561983471
0.8963636363636364,0,1.0,0,0,0.936,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.24,0,0,0.478,0.6710227272727273
1.0,1.0,0.772,1.0,0.6186666666666667,1.0,0.9893333333333333,1.0,1.0,0.9114754098360656,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.984,0.37510330578512396
1.0,1.0,0.506,0.072,1.0,1.0,0.10133333333333333,1.0,1.0,0.921311475409836,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.06666666666666667,0,0,0.838,0.49736570247933887
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.07,1.0,0,0,0.388,0.515495867768595
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.22333333333333333,0,0,0,0.5617768595041323
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.7935483870967742,0.38064516129032255,1.0,1.0,0,0.61,1.0,0,0,0.946,0.5384297520661157
0.44727272727272727,0,1.0,0,0,1.0,1.0,0.03866666666666667,0,0.8426229508196721,0,0,0,0,0,0,0,0.535483870967742,0,0,1.0,0,0,1.0,0,0,1.0,0.5901859504132232
1.0,0,1.0,0,0,1.0,1.0,0.456,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.85,0,0,0.946,0.5480371900826446
1.0,1.0,1.0,0,0.8293333333333334,1.0,0.7946666666666666,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.3161290322580645,0,1.0,0,0,1.0,0,0,1.0,0.4166322314049587
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.3096774193548387,0,0.4838709677419355,1.0,0,0.28,0.4266666666666667,0,0,0.936,0.48574380165289255
1.0,1.0,0,0,0,1.0,0,0.6853333333333333,0,0,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0,1.0,0,0,0.728,0.6332644628099173
1.0,0,1.0,0,0,1.0,1.0,0.936,0.4775,0.4721311475409836,0,0,0,0,0,0,0,0.07096774193548387,0,0,1.0,0,0,0.41333333333333333,0,0,1.0,0.5323863636363636
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.1935483870967742,0,0,1.0,0,0,0.68,0,0,1.0,0.4928719008264463
1.0,0.6890909090909091,1.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0.5930268595041323
1.0,1.0,0,0,0,1.0,0.692,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.95,0.5223140495867769
1.0,1.0,0.696,0,0,1.0,0.7226666666666667,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.9733333333333334,0,0,0.91,0.5048553719008264
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.674,0.5178719008264463
1.0,1.0,0.886,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0,1.0,0,0,1.0,0.4738119834710744
1.0,0,1.0,0,0,1.0,1.0,0.2853333333333333,1.0,0.8426229508196721,0.7639344262295082,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.503202479338843
1.0,0,1.0,0,0,1.0,1.0,0.776,1.0,0.9704918032786886,0.8918032786885246,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.4666666666666667,0,0,0.376,0.5058884297520662
1.0,1.0,0,0,0.372,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6,0,0,0.084,0.6202479338842976
1.0,1.0,0,0,0.936,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.95,0.5194214876033058
1.0,1.0,0.886,0,0,1.0,0.56,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0.4666666666666667,0.97,0,0,1.0,0.49354338842975204
1.0,1.0,0,1.0,1.0,1.0,0,1.0,0.715,0,0,0,0,0,0,0,0,0.012903225806451613,0.36129032258064514,1.0,1.0,0,0,0.91,0,0,1.0,0.4727272727272727
1.0,1.0,1.0,0,0,1.0,1.0,0.3453333333333333,0,0.04590163934426229,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.842,0.5641528925619834
1.0,1.0,0.962,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6266666666666667,0,0,0.952,0.5010847107438017
1.0,1.0,0.116,0,0,1.0,0,1.0,1.0,0.3180327868852459,0,0,0,0,0,0,0,1.0,0,0.6903225806451613,1.0,0,0.64,1.0,0,0,1.0,0.5294421487603306
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.92,0,0,0.888,0.4943181818181818
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0,1.0,0,0,0.982,0.4924586776859504
1.0,0.4818181818181818,1.0,0,0,1.0,1.0,0.9146666666666666,0,0,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0,0.8933333333333333,0,0,1.0,0.5161673553719008
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.32459016393442625,0,0,0,0,0,0,0,0.6516129032258065,0,0,1.0,0,0,0.30666666666666664,0,0,0,0.5385330578512396
1.0,1.0,0.848,0,0,1.0,0.8773333333333333,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.04,0,0,1.0,0.5292355371900826
1.0,0,1.0,0,0,1.0,1.0,0.192,1.0,1.0,0.8688524590163934,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.88,0,0,1.0,0.5058884297520662
