cannon_1,cannon_2,archer_1,archer_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,mortar_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixer_3,elixer_4,barracks_1,barracks_2,barracks_3,townhall_1,research_1,army_1,army_2,builder_1,builder_2,castle_1,total
1.0,1.0,1.0,0,0,1.0,1.0,0.52,0,0.9114754098360656,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0.7133333333333334,0.43,0,0,0.504,0.5203512396694215
1.0,1.0,0.582,0.848,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.9466666666666667,0,0,0.834,0.40769628099173555
1.0,1.0,0.272,0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.43,0.043333333333333335,0,0,0,0.618801652892562
1.0,1.0,0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.968,0.5135330578512397
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.24516129032258063,0,0,1.0,0,0,0.9733333333333334,0,0,0.514,0.5080578512396694
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.76,0,0,0.376,0.5257231404958678
1.0,0.3563636363636364,1.0,0,0,1.0,1.0,1.0,1.0,0.8262295081967214,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.728,0.47634297520661156
1.0,1.0,0.126,0,0,1.0,0.744,1.0,1.0,0.35081967213114756,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.67,0,0,0.696,0.5273243801652893
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.7766666666666666,0,0,0.592,0.5140495867768595
1.0,1.0,0.506,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.27741935483870966,1.0,0,0.37,0.7,0,0,0.424,0.41864669421487605
1.0,1.0,1.0,0,0.47733333333333333,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.4064516129032258,0.8258064516129032,1.0,0,1.0,0.43,0,0,0,0.4676652892561983
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.8933333333333333,0,0,0,0.5410123966942149
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.5466666666666666,0,0,0.838,0.5084710743801653
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.3442622950819672,0,0,0,0,0,0,0.535483870967742,0,0,1.0,0,0,0,0,0,0,0.5177685950413223
1.0,0.7927272727272727,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.048,0.5411157024793388
1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.102,0.5383264462809917
1.0,0.8963636363636364,1.0,0,0.168,1.0,0.6346666666666667,1.0,0,0.580327868852459,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.964,0.4925103305785124
1.0,1.0,0,0,0.36,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.91,0.5661157024793388
1.0,1.0,0.284,0,0,1.0,0,1.0,1.0,0.5114754098360655,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0.5659090909090909
1.0,1.0,0.24,1.0,1.0,1.0,0.36666666666666664,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.2966666666666667,0,0,0.982,0.47417355371900827
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.89,0,0,0.928,0.49318181818181817
1.0,0,1.0,1.0,1.0,1.0,1.0,0.8613333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.68,0.43842975206611573
1.0,0.62,1.0,0,0.616,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.792,0.4645144628099174
1.0,0.8272727272727273,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.8258064516129032,0.6903225806451613,0.12903225806451613,1.0,0,0,1.0,0,0,0.984,0.46544421487603305
1.0,1.0,0.77,0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.8133333333333334,0,0,0.968,0.5293904958677685
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.392,0.5174586776859504
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.4645161290322581,0,1.0,0,0,1.0,0,0,0.072,0.5265495867768595
1.0,1.0,1.0,0,0,1.0,1.0,0.7546666666666667,0,0.3016393442622951,0,0,0,0,0,0,0,0.8838709677419355,0,0,1.0,0,0,0.76,0,0,0.856,0.5169421487603306
1.0,1.0,0,0,0.7973333333333333,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.52,0,0,0.616,0.5622933884297521
1.0,1.0,0.636,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.4838709677419355,0,1.0,0,0,0.91,0,0,0.082,0.49607438016528926
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.5704918032786885,0,0,0,0,0,0,0,0.9419354838709677,0,0,1.0,0,0,0.6466666666666666,0,0,1.0,0.4639462809917355
1.0,1.0,0.05,0,0,1.0,0.17866666666666667,1.0,1.0,1.0,0,0,0,0,0,0,0,0.41935483870967744,0,0.12258064516129032,1.0,0,0,1.0,0,0,1.0,0.5340392561983471
1.0,1.0,0,0.392,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.30666666666666664,0,0,0.68,0.5397727272727273
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0.07868852459016394,0,0,0,0,1.0,0.535483870967742,1.0,0,0,1.0,0,0,0,0.5106404958677686
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6,0,0,0.402,0.5293388429752066
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.7225806451612903,0,0,1.0,0,0,0.9733333333333334,0,0,1.0,0.4753099173553719
1.0,0.038181818181818185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.79,0,0,1.0,0.4165805785123967
1.0,1.0,0.544,0,0,1.0,0.37733333333333335,1.0,1.0,0.6524590163934426,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.964,0.5273760330578512
1.0,0.20545454545454545,0.734,0,0.8506666666666667,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.9419354838709677,0.6387096774193548,1.0,0,1.0,0.5733333333333334,0,0,0.612,0.4105371900826446
1.0,1.0,0.392,0,0,1.0,0.5946666666666667,1.0,1.0,0.380327868852459,0,0,0,0,0,0,0,0.8838709677419355,0,0,1.0,0,0,1.0,0,0,0.838,0.515392561983471
1.0,1.0,0,0,0,1.0,0.5973333333333334,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.47,0,0,0.904,0.5644628099173554
1.0,1.0,1.0,0,0,1.0,0.7213333333333334,1.0,1.0,0.9475409836065574,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.752,0.4745867768595041
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.04666666666666667,0,0,0.872,0.6255165289256198
0.8618181818181818,0,1.0,0,0,0.36,1.0,0,0,0.9704918032786886,1.0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.37,0,0,1.0,0.6075413223140496
0.9654545454545455,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.5870967741935483,0,0,1.0,0,0,0.67,0,0,0.334,0.5222623966942149
0,0,1.0,0,0,1.0,1.0,0,0,0.8622950819672132,0,0,0,0,0,0,0,1.0,0,0,0.9913513513513513,0,0,1.0,0,0,1.0,0.5986570247933884
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.768,0.5290289256198347
1.0,1.0,1.0,0,0.448,1.0,1.0,1.0,1.0,0.10819672131147541,0,0,0,0,0,0,0,0.9419354838709677,0,0,1.0,0,0,1.0,0,0,1.0,0.43285123966942146
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.86,0,0,1.0,0.4903925619834711
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.8451612903225807,0,0,1.0,0,0,0.97,0,0,0.856,0.48088842975206614
1.0,0,0,1.0,1.0,1.0,0,0.9893333333333333,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.388,0.546900826446281
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.8819672131147541,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.4422520661157025
1.0,1.0,0,0,0.552,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.9483870967741935,0.012903225806451613,0,1.0,0,0,0.79,0,0,0.892,0.5432851239669422
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.24918032786885247,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.10666666666666667,0,0,1.0,0.4898760330578512
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.3333333333333333,0,0,0.814,0.5163223140495867
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.9525,0.19344262295081968,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.932,0.4994318181818182
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0,0.16666666666666666,0,0,0.76,0.509090909090909
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.055,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.04,0.9733333333333334,0,0,0.496,0.5151859504132231
1.0,1.0,0.962,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.896774193548387,0,0,1.0,0,0,0,0,0,1.0,0.5036673553719008
1.0,1.0,1.0,0,0.5306666666666666,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.946,0.44772727272727275
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.5870967741935483,0,0,1.0,0,0,0.33,0,0,0.936,0.6040289256198347
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0,0.36666666666666664,0.91,0,0,0.162,0.5920454545454545
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.968,0.4716942148760331
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0.47540983606557374,0,0,0,0,0,0,0,1.0,0,0.36129032258064514,1.0,0,0.12333333333333334,1.0,0,0,1.0,0.5487603305785124
1.0,0.3781818181818182,1.0,0,0.41333333333333333,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.43,0,0,0.838,0.49772727272727274
1.0,1.0,0.582,0.886,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.6387096774193548,0,0,1.0,0,0,1.0,0,0,1.0,0.4637396694214876
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.27741935483870966,0,0,1.0,0,0,0.84,0,0,1.0,0.4865702479338843
1.0,1.0,0.164,0,0,1.0,0.25466666666666665,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.3,0,0,0.776,0.5511363636363636
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.6175,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.9466666666666667,0,0,1.0,0.47959710743801653
1.0,0,1.0,0,0,1.0,1.0,0.37066666666666664,1.0,0,0,0,0,0,0,0,0,0.535483870967742,0,0,1.0,0,0,0,0,0,0.904,0.590599173553719
1.0,1.0,0.582,0,0,1.0,0.8893333333333333,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.064,0.5377582644628099
1.0,1.0,0.81,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.76,0,0,0.892,0.4006714876033058
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.8451612903225807,0,0,1.0,0,0,0.9466666666666667,0,0,1.0,0.47417355371900827
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0.47540983606557374,0,0,0,0,1.0,0.7677419354838709,1.0,0,0,0.84,0,0,0.026,0.49803719008264463
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.84,0.47830578512396693
1.0,0,0.886,0,0,1.0,0.872,0.816,1.0,0.31475409836065577,0,0,0,0,0,0,0,0.36129032258064514,0,0,1.0,0,0,0.46,0,0,1.0,0.5426136363636364
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.4426229508196721,0,0,0,0,0,0,0,0.8258064516129032,0,0,1.0,0,0,0.92,0,0,0.84,0.4696280991735537
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.43333333333333335,0,0,0.58,0.5253099173553719
1.0,1.0,1.0,0,0.34933333333333333,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.6903225806451613,0,0,1.0,0,0,0.52,0,0,0.46,0.490702479338843
1.0,1.0,1.0,0,0,1.0,1.0,0.9893333333333333,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1.0,1.0,0,0,0.748,0.4735537190082645
1.0,1.0,1.0,0,0.24133333333333334,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.004,0.5497933884297521
1.0,1.0,0.772,0.886,0.936,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.97,0,0,0.904,0.38641528925619834
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.75,0,0,1.0,0.4777892561983471
1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,0.43934426229508194,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.48460743801652895
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.4866666666666667,0,0,0.496,0.4246900826446281
1.0,1.0,1.0,0,0.4666666666666667,1.0,1.0,1.0,0.3825,0,0,0,0,0,0,0,0,0,0.01935483870967742,0,1.0,0,0,0.6266666666666667,0,0,0.838,0.48228305785123965
1.0,1.0,0.772,0,0,1.0,0.712,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.28,1.0,0,0,0.648,0.5237603305785123
1.0,1.0,0.174,0,0.072,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.025806451612903226,1.0,0,0.056666666666666664,1.0,0,0,1.0,0.5456095041322314
1.0,0.20545454545454545,1.0,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.7233333333333334,0,0,0.984,0.5226756198347108
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.6903225806451613,0.896774193548387,1.0,1.0,0,0.8366666666666667,1.0,0,0,1.0,0.522004132231405
1.0,1.0,0.772,0,0,1.0,0.9573333333333334,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.946,0.5130165289256199
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.7935483870967742,0,0,1.0,0,0,0,0,0,0.928,0.5080578512396694
1.0,0.8963636363636364,1.0,0,0,1.0,1.0,0.9146666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.79,0,0,0.698,0.5383780991735537
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.92,0,0,0.518,0.6167355371900827
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0.580327868852459,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.7333333333333333,0,0,1.0,0.5633264462809917
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.760655737704918,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.09,0,0,0.624,0.49369834710743804
1.0,0,0.658,1.0,1.0,1.0,1.0,0.9786666666666667,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.25333333333333335,0,0,1.0,0.4287706611570248
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.248,0.628202479338843
1.0,1.0,0.962,0,0,1.0,0.7973333333333333,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.01935483870967742,0,1.0,0,0,0.9733333333333334,0,0,0.982,0.4881714876033058
1.0,0.7254545454545455,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.34,0,0,0.166,0.5573863636363636
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.248,0.5248966942148761
