cannon_1,cannon_2,archer_1,archer_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,mortar_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixer_3,elixer_4,barracks_1,barracks_2,barracks_3,townhall_1,research_1,army_1,army_2,builder_1,builder_2,castle_1,total
1.0,1.0,0,0,0.8293333333333334,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.4064516129032258,1.0,0,0,0.04666666666666667,0,0,0,0.599793388429752
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.22333333333333333,0.9733333333333334,0,0,0,0.6349173553719009
1.0,1.0,0.218,0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0.8258064516129032,0,0,1.0,0,0,1.0,0,0,1.0,0.5389979338842975
1.0,0.9309090909090909,0.492,0,0.33066666666666666,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.6,0,0,0.838,0.5577479338842976
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.16,1.0,0,0,0.184,0.5232438016528925
1.0,1.0,0.088,0,0,1.0,0.9253333333333333,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.44,0,0,1.0,0.48522727272727273
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.9737704918032787,0.5016393442622951,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.328,0.45826446280991734
1.0,0.06363636363636363,1.0,0,0,1.0,1.0,1.0,1.0,0.6065573770491803,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.52,0,0,0.76,0.5048037190082645
1.0,0,0,1.0,1.0,1.0,0,0.9893333333333333,0.145,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.44,0.5928719008264463
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.535483870967742,0,0,1.0,0,0,1.0,0,0,0.928,0.584504132231405
1.0,1.0,0.81,0,0.5506666666666666,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.01935483870967742,0,0,1.0,0,0,1.0,0,0,1.0,0.44798553719008266
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.14,0,0,0.51,0.5380165289256198
1.0,0.7963636363636364,1.0,0.466,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.22,0,0,0.232,0.46616735537190085
1.0,1.0,0.468,1.0,1.0,1.0,0.7866666666666666,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0.632258064516129,0,1.0,0,0,0,0,0,0.776,0.39793388429752063
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.17419354838709677,0,0,1.0,0,0,0,0,0,0,0.5659090909090909
0.13636363636363635,0,1.0,0,0,0.02666666666666667,1.0,0,0,0.5016393442622951,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.414,0.7110020661157025
1.0,1.0,0.126,0,0.6373333333333333,1.0,0.30666666666666664,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.7677419354838709,0,1.0,0,0,1.0,0,0,0.774,0.4963326446280992
1.0,0.8272727272727273,1.0,0,0,1.0,1.0,1.0,1.0,0.29180327868852457,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.658,0.4834194214876033
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.932,0.5205578512396695
1.0,1.0,1.0,0.81,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.7419354838709677,0,0,1.0,0,0,1.0,0,0,0,0.42742768595041325
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0.432258064516129,1.0,0,0.5366666666666666,0.88,0,0,0.712,0.4650826446280992
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6866666666666666,0,0,0.606,0.5161157024793388
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.31,0,0,0.892,0.49700413223140494
1.0,1.0,0.43,0.148,1.0,1.0,0,1.0,1.0,0.05245901639344262,0,0,0,0,0,0,0,0.535483870967742,0,0,1.0,0,0,0,0,0,0,0.5693698347107438
1.0,0.8036363636363636,1.0,0,0,1.0,1.0,0,0,0.42295081967213116,0,0,0,0,0,0,0,1.0,0,0,0.9740540540540541,0,0,1.0,0,0,1.0,0.5629132231404959
1.0,1.0,1.0,0,0,1.0,1.0,0.576,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.82,0,0,0.982,0.5300619834710744
1.0,0.7454545454545455,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.3466666666666667,0,0,1.0,0.4975206611570248
1.0,0.8272727272727273,1.0,0,0,1.0,1.0,0,0,1.0,0.1377049180327869,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.6766666666666666,0,0,0.952,0.5497417355371901
1.0,0,1.0,0,0,0.868,1.0,0,0,0.8819672131147541,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.536,0.602995867768595
0.13636363636363635,0,1.0,1.0,1.0,1.0,1.0,0.49733333333333335,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.874,0.48579545454545453
1.0,0.8963636363636364,1.0,0,0,1.0,1.0,0.84,0,0.8163934426229508,0,0,0,0,0,0,0,0.8838709677419355,0,0,1.0,0,0,0.36,0,0,0.654,0.5198863636363636
1.0,1.0,1.0,0,0,1.0,1.0,0.25866666666666666,0,0.06557377049180328,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.94,0,0,0.968,0.5495867768595041
1.0,0,1.0,0,0,1.0,1.0,0.6586666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0.5615702479338843
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.07213114754098361,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.7866666666666666,0,0,0.784,0.4855371900826446
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.73,0,0,0.968,0.49607438016528926
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.25666666666666665,0,0,1.0,0.4930785123966942
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.5725,0,0,0,0,0,0,0,0,0.8451612903225807,0,0,1.0,0,0,0,0,0,0.676,0.5290805785123966
1.0,1.0,1.0,0,0.49866666666666665,1.0,1.0,1.0,0.0975,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.94,0,0,0.766,0.4800103305785124
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.23934426229508196,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.646,0.5117768595041322
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.72,0.5278688524590164,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.45919421487603307
1.0,1.0,1.0,0,0,1.0,1.0,0.8933333333333333,0,0,0,0,0,0,0,0,0,0.23225806451612904,0,0,1.0,0,0,0.9733333333333334,0,0,0.982,0.5130165289256199
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.20327868852459016,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.712,0.47851239669421486
1.0,1.0,1.0,0,0,1.0,1.0,0.5706666666666667,0,0.8819672131147541,0.3180327868852459,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.84,0,0,0.73,0.5050619834710743
1.0,1.0,1.0,0,0,1.0,1.0,0.6906666666666667,0,0,0,0,0,0,0,0,0,0,0,0.7677419354838709,1.0,0,0,1.0,0,0,0.138,0.5629132231404959
1.0,1.0,0.05,1.0,1.0,1.0,0.7653333333333333,1.0,1.0,0,0,0,0,0,0,0,0,0.896774193548387,0,0,1.0,0,0,0.67,0,0,1.0,0.42133264462809916
1.0,1.0,0,0,0.013333333333333334,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.37,0.6208677685950413
1.0,0.7927272727272727,1.0,0,0,1.0,1.0,0.248,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.9733333333333334,0,0,0.728,0.5697314049586777
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0.8950819672131147,0,0,0,0.7419354838709677,0,0,1.0,0,0,0.9466666666666667,0,0,1.0,0.4476239669421488
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.46,0.88,0,0,0.056,0.5242768595041323
1.0,1.0,1.0,0,0.43333333333333335,1.0,1.0,1.0,1.0,0.6852459016393443,0,0,0,0,0,0,0,0,0,0.9483870967741935,1.0,0,0.4266666666666667,0.2,0,0,0.486,0.4538223140495868
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.76,0,0,0,0.4418388429752066
0.9654545454545455,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.5612903225806452,0,0,1.0,0,0,1.0,0,0,0,0.5297004132231405
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.780327868852459,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,1.0,0.4764462809917355
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.652,0.5040289256198347
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.568,0.6426652892561984
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.432258064516129,0,0,1.0,0,0,0.6,0,0,1.0,0.4915289256198347
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.2,1.0,0,0,0.08,0.6306818181818182
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.6903225806451613,0,0,0.9318918918918919,0,0,0,0,0,0.92,0.5166322314049587
1.0,0,1.0,0,0,1.0,1.0,0.5413333333333333,0.1925,0.6852459016393443,0,0,0,0,0,0,0,0.8258064516129032,0,0,1.0,0,0,0.7333333333333333,0,0,0.776,0.5517045454545455
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.67,0,0,0.46,0.6114669421487603
1.0,1.0,1.0,0,0.968,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6066666666666667,0,0,0.76,0.4356404958677686
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.9475409836065574,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.586,0.4925619834710744
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.672004132231405
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.7935483870967742,0,0,1.0,0,0,1.0,0,0,0.658,0.49101239669421487
1.0,0.38545454545454544,0.886,0,0,1.0,0.696,1.0,1.0,1.0,0,0,0,0,0,0,0,0.5870967741935483,0,0,1.0,0,0,1.0,0,0,0.984,0.48992768595041325
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.896774193548387,0,0,1.0,0,0,1.0,0,0,0.658,0.4893595041322314
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0.48605371900826444
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.8838709677419355,0.9483870967741935,0.3548387096774194,1.0,0,0,0.41333333333333333,0,0,1.0,0.46921487603305784
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.5278688524590164,0,0,0,0,0,0,0,0.6516129032258065,0,0,1.0,0,0,1.0,0,0,0.982,0.4599173553719008
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0.47540983606557374,0,0,0,0,0,0,0,0.32903225806451614,0,0,1.0,0,0,0.54,0,0,0.748,0.4930785123966942
1.0,1.0,0,0,0.4026666666666667,1.0,0.37066666666666664,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,0,1.0,0,0,0.61,0,0,0.872,0.48460743801652895
0.62,1.0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.68,0,0,0.952,0.6172004132231405
1.0,0.2309090909090909,0.886,0,0,1.0,0.6586666666666666,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.6933333333333334,0,0,0.984,0.5476239669421488
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.10666666666666667,0,0,0.294,0.6535123966942149
1.0,1.0,0.924,0,0,1.0,0.12133333333333333,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.37,0,0,1.0,0.5596074380165289
1.0,1.0,0.658,1.0,1.0,1.0,0.10266666666666667,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.968,0.47773760330578513
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.8451612903225807,1.0,0,1.0,1.0,0,0,1.0,0.4415289256198347
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.4533333333333333,1.0,0,0,1.0,0.47200413223140497
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9902702702702703,0,0,0,0,0,0.308,0.5537190082644629
1.0,1.0,1.0,0,0,1.0,1.0,0.936,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,1.0,0.5266528925619834
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0.49836065573770494,0.29180327868852457,0,0,0,0,0,0,0,0,0,1.0,0,0,0.016666666666666666,0,0,0.92,0.5164256198347107
1.0,1.0,0.3,0,0,1.0,0,1.0,1.0,0.7344262295081967,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.72,0,0,1.0,0.5511363636363636
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.26229508196721313,0,0,0,0,0,0,0,0.9483870967741935,0,0,1.0,0,0,0.12,0,0,0,0.5415289256198347
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.856,0.49349173553719006
1.0,1.0,0.468,0,0.2826666666666667,1.0,0.7853333333333333,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.896774193548387,1.0,0,0.67,0,0,0,0,0.5105371900826446
1.0,1.0,0.43,0,0,1.0,0.8453333333333334,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.35333333333333333,0,0,0.354,0.5661673553719008
1.0,1.0,0.582,0,0,1.0,0.9,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.874,0.49509297520661155
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.8426229508196721,0.05573770491803279,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.792,0.4524793388429752
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.11612903225806452,0,0,1.0,0,0.5433333333333333,1.0,0,0,1.0,0.5706611570247934
1.0,1.0,1.0,0,0.056,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0,1.0,0,0,0,0,0,1.0,0.48068181818181815
1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.5075,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.581456611570248
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.514,0.6144628099173554
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.45919421487603307
0.4818181818181818,0,1.0,0,0,1.0,1.0,0.11466666666666667,0,0.8426229508196721,0.8426229508196721,0,0,0,0,0,0,0.7096774193548387,0,0,1.0,0,0,0.3333333333333333,0,0,0.304,0.6105888429752067
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.7508196721311475,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.49333333333333335,0,0,0.324,0.49700413223140494
1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.7639344262295082,0,0,0,0,0,0,0.9419354838709677,0,0,1.0,0,0,0.8133333333333334,0,0,0.982,0.45051652892561983
1.0,1.0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0.27,0,0,0,0.856,0.5873966942148761
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.9419354838709677,0,0,1.0,0,0,0.9733333333333334,0,0,0.902,0.4768595041322314
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.8688524590163934,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.84,0.4819214876033058
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.7245901639344262,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.694,0.49400826446280993
1.0,0,1.0,0,0,1.0,1.0,0.36,1.0,0.3180327868852459,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.64,0,0,0.968,0.5508264462809918
1.0,1.0,1.0,0,0.04533333333333334,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.968,0.4681818181818182
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.7935483870967742,1.0,1.0,0,0.97,0.9466666666666667,0,0,0,0.4805785123966942
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.07096774193548387,0,0,1.0,0,0,0.97,0,0,1.0,0.4858471074380165
1.0,1.0,0.62,0,0.10933333333333334,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0.7096774193548387,0.535483870967742,0,1.0,0,0.37666666666666665,1.0,0,0,0.67,0.4413223140495868
1.0,1.0,0.164,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.88,0,0,0.964,0.5746900826446281
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.4360655737704918,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.2833333333333333,0,0,0.426,0.5081611570247934
1.0,0.1709090909090909,1.0,0,0,1.0,1.0,0.8933333333333333,0,0.9475409836065574,0.29180327868852457,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.904,0.4884297520661157
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.5161290322580645,0,0.8387096774193549,1.0,0,0.6,0.94,0,0,1.0,0.4476239669421488
1.0,0,1.0,1.0,1.0,1.0,1.0,0.6106666666666667,0,1.0,0.13442622950819672,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.456,0.4383264462809917
1.0,0.7927272727272727,1.0,0,0,1.0,0.292,1.0,1.0,0,0,0,0,0,0,0,0,0.5806451612903226,0,0,1.0,0,0,1.0,0,0,1.0,0.5375
1.0,1.0,1.0,0,0,1.0,1.0,0.9893333333333333,0,0.8163934426229508,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.62,0,0,1.0,0.4775826446280992
1.0,1.0,1.0,0,0,1.0,1.0,0,0,0.940983606557377,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.892,0.5441115702479339
1.0,1.0,1.0,0,0,1.0,1.0,0.8506666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.7866666666666666,0,0,0.76,0.537293388429752
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.32903225806451614,0,0,1.0,0,0,1.0,0,0,0.952,0.48326446280991736
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.2819672131147541,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.204,0.5332644628099174
1.0,0,1.0,0,0,1.0,1.0,0.512,0.525,0,0,0,0,0,0,0,0,0.12903225806451613,0,0,1.0,0,0,0.5733333333333334,0,0,1.0,0.5732438016528926
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.535483870967742,0,1.0,0,0,0.9466666666666667,0,0,0.424,0.40557851239669424
1.0,0,1.0,0,0,1.0,1.0,0.128,0.525,0,0,0,0,0,0,0,0,0.3419354838709677,0,0,1.0,0,0,0.8133333333333334,0,0,0.712,0.6070247933884297
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.4,0.5733333333333334,0,0,0.794,0.4975206611570248
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.4885245901639344,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.5533057851239669
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0.5770491803278689,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.48,0.5097107438016529
1.0,1.0,1.0,0,0,1.0,1.0,0.8933333333333333,0,0.9475409836065574,0,0,0,0,0,0,0,0.896774193548387,0,0,1.0,0,0,1.0,0,0,1.0,0.47076446280991735
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.8426229508196721,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.574,0.4964876033057851
1.0,0,1.0,0,0,1.0,1.0,0.013333333333333334,0.905,1.0,0,0,0,0,0,0,0,0.4774193548387097,0,0,1.0,0,0,0.78,0,0,1.0,0.5605371900826446
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0,0,0,0.788,0.5119834710743801
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.832258064516129,1.0,0,0.4633333333333333,1.0,0,0,0,0.5100206611570248
1.0,1.0,0.62,0,0,1.0,0.04,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.5542355371900827
1.0,1.0,0.24,0,0,1.0,0.11466666666666667,1.0,0.43,0.8819672131147541,0,0,0,0,0,0,0,1.0,0,0.5290322580645161,1.0,0,0,0.41,0,0,1.0,0.5520661157024793
1.0,1.0,0.088,0,0,1.0,0.9106666666666666,1.0,1.0,1.0,0,0,0,0,0,0,0,0.3032258064516129,0,0,1.0,0,0,0.91,0,0,0.82,0.4922520661157025
1.0,1.0,0.354,1.0,1.0,1.0,0.176,1.0,1.0,0.32131147540983607,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.946,0.4399276859504132
1.0,1.0,0.024,0,0,1.0,0,1.0,1.0,0.921311475409836,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.20666666666666667,0,0,0.964,0.5701446280991735
1.0,1.0,0.354,0,0.7546666666666667,1.0,0.9786666666666667,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,1.0,0,0,1.0,0.41389462809917354
1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.91,0.46384297520661155
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.20327868852459016,0,0,0,0,0,0,0,1.0,0,0.27741935483870966,1.0,0,0.94,0.9466666666666667,0,0,0.37,0.46425619834710746
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0.6580645161290323,0,0,1.0,0,0,0.9733333333333334,0,0,1.0,0.47634297520661156
