cannon_1,cannon_2,archer_1,archer_2,army_1,army_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,barracks_1,barracks_2,barracks_3,mortar_1,builder_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixerstorage_3,elixer_3,townhall_1,research_1,castle_1,total
1.0,0,1.0,0.43,0,0.4666666666666667,1.0,0.952,1.0,1.0,0.2064516129032258,0.27741935483870966,1.0,1.0,1.0,0.3180327868852459,0,0,0,0.5344262295081967,0.9475409836065574,0,0,1.0,0,0,0.4182222222222222
1.0,0,1.0,0,0.7033333333333334,0.8933333333333333,1.0,1.0,1.0,1.0,0.4838709677419355,1.0,1.0,0.7625,1.0,0.35081967213114756,0,0.5278688524590164,0,0.6524590163934426,0.7147540983606557,0.04,0,1.0,0,0.046,0.3625185185185185
1.0,0,1.0,0,0.25333333333333335,0.97,1.0,1.0,1.0,1.0,0,1.0,0,0.715,0,0,0,0,0,0.940983606557377,0.5901639344262295,0,0,1.0,0,0,0.43634567901234567
1.0,0,1.0,0.088,0.5466666666666666,0.94,1.0,0.68,1.0,1.0,1.0,0,1.0,1.0,0.872,0.42295081967213116,0,0,0,0.21311475409836064,0,0.4,0,1.0,0,0,0.4157037037037037
1.0,0,1.0,0.886,0,0,1.0,1.0,1.0,1.0,0,0.5870967741935483,1.0,1.0,0,0,0,0,1.0,0.7344262295081967,0.8524590163934426,0.588,0,1.0,1.0,0.586,0.3071111111111111
1.0,0,1.0,0.088,0.5,1.0,1.0,0.8826666666666667,1.0,1.0,0.8258064516129032,0,0.6903225806451613,1.0,0,0.580327868852459,0,1.0,0,0.940983606557377,0,0,0,1.0,0,0,0.3913086419753086
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0.5419354838709678,0,0,1.0,0,0.8295081967213115,0,0,0,0.9147540983606557,0,0.84,0,1.0,0,0,0.3518024691358025
1.0,0,1.0,0,0.21666666666666667,0.91,1.0,0.9253333333333333,1.0,1.0,0.8838709677419355,0.9483870967741935,0.32903225806451614,1.0,1.0,0.7377049180327869,0,0,0,0.8295081967213115,0.23278688524590163,0.584,0,1.0,0,0,0.35762962962962963
1.0,0,1.0,1.0,0,0.7833333333333333,1.0,1.0,1.0,1.0,0,0,0.7290322580645161,1.0,0,0,0,0,0,0,0,0.52,0,1.0,0,0.696,0.39644444444444443
1.0,0,1.0,0.24,0.31,1.0,1.0,0.7226666666666667,1.0,1.0,0.7096774193548387,0.17419354838709677,0,1.0,0.736,0.13442622950819672,0,0,0,0.07213114754098361,0,0.616,0,1.0,0,0,0.4297283950617284
1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0.535483870967742,0.6903225806451613,1.0,1.0,0,0,0,1.0,0.7344262295081967,0.7344262295081967,0,0,1.0,1.0,0,0.3685925925925926
1.0,0,1.0,0.81,0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.08196721311475409,0,1.0,0,0.43934426229508194,0,0.8933333333333333,0,1.0,0.64,0.73,0.28725925925925927
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.22580645161290322,0.38064516129032255,1.0,1.0,0.208,0,0,0,0,0,0.3639344262295082,0.5093333333333333,0,1.0,0,0.784,0.3595061728395062
1.0,0,1.0,0.506,0.6266666666666667,0.7066666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0.3737704918032787,0,0,0,0.7278688524590164,0.6786885245901639,0,0,1.0,0,0,0.39214814814814813
1.0,0,1.0,1.0,0,0.9433333333333334,1.0,1.0,1.0,1.0,0,0.9483870967741935,0.33548387096774196,1.0,0,0,0,0,0,0.9737704918032787,0.921311475409836,0.13466666666666666,0,1.0,0,0,0.389037037037037
1.0,0,1.0,0.62,0,1.0,1.0,1.0,1.0,1.0,0,0.5870967741935483,1.0,1.0,1.0,0,0,0.9114754098360656,0,0.6852459016393443,0.8819672131147541,1.0,0,1.0,0,1.0,0.24869135802469136
1.0,0,1.0,0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5725,0,0,0,0,0.14426229508196722,0.7508196721311475,0.26229508196721313,0,0,1.0,0,0,0.43046913580246915
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.872,0,0,0,0,0.7934426229508197,0.47540983606557374,0.344,0,1.0,0,0.478,0.390320987654321
1.0,0,1.0,0,0.88,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,0,0.896774193548387,0.6675,0,0.6459016393442623,0,0,0,0.7344262295081967,0.6918032786885245,0.38666666666666666,0,1.0,0,0,0.36706172839506174
1.0,0,1.0,0.81,0,0.12,1.0,0.968,1.0,1.0,0,0.6387096774193548,1.0,1.0,1.0,0.2983606557377049,0,0,0,0.9114754098360656,0,0.6053333333333333,0,1.0,0,0,0.38849382716049385
1.0,0,1.0,0.506,0.11666666666666667,1.0,1.0,1.0,1.0,1.0,0.7806451612903226,0,0,1.0,0,0,0,0,0,0.7770491803278688,0.780327868852459,0.2613333333333333,0,1.0,0,0,0.4045925925925926
1.0,0.03272727272727273,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0,0,0,0,0,0.29508196721311475,0.8819672131147541,0,0,1.0,0,0.936,0.37619753086419755
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.12258064516129032,0,0,1.0,0,0,0,0,0,0,0,0.5093333333333333,0,1.0,0,0.984,0.4155061728395062
1.0,0,1.0,0.126,0,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.019672131147540985,0,1.0,0,0.940983606557377,0.5442622950819672,0.5626666666666666,0,1.0,0,0,0.3371358024691358
1.0,0,1.0,0,0.5433333333333333,0.94,1.0,1.0,1.0,1.0,0.3419354838709677,0.7935483870967742,0.6903225806451613,1.0,0.576,0.7901639344262295,0,0,0,0.3114754098360656,0.8360655737704918,0,0,1.0,0,0,0.39101234567901233
1.0,0,1.0,0.43,0,0.7866666666666666,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.6065573770491803,0,0.09836065573770492,0,0.7934426229508197,0.8360655737704918,0,0,1.0,0,0,0.3811851851851852
1.0,0.5854545454545454,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0.432258064516129,1.0,0,0,0,0,0,0,0,0.6573333333333333,0.7114754098360656,1.0,0,1.0,0.361679012345679
1.0,0,1.0,0,0,0.76,1.0,0.84,1.0,1.0,0.8387096774193549,0.896774193548387,1.0,1.0,1.0,0.39672131147540984,0,1.0,0,0.07868852459016394,0.9737704918032787,0.964,0,1.0,0,0,0.318320987654321
1.0,0,1.0,1.0,0.6133333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.432258064516129,0,1.0,0,0.9704918032786886,0,0,0,0.12786885245901639,0.8819672131147541,0.14533333333333334,0,1.0,0,0.388,0.34439506172839507
1.0,0,1.0,0,0.013333333333333334,1.0,1.0,1.0,1.0,1.0,0.5741935483870968,1.0,1.0,1.0,0.488,0,0,0,0,0.940983606557377,0.8098360655737705,0.28933333333333333,0,1.0,0,0,0.37876543209876545
1.0,0,1.0,0.506,0.5666666666666667,0.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.352,0.8360655737704918,0,0.43934426229508194,0,0.49836065573770494,0.8426229508196721,0.968,0,1.0,0,0,0.28469135802469137
1.0,0,1.0,1.0,0.28,0.94,1.0,1.0,1.0,1.0,0.9483870967741935,0,1.0,1.0,0,0,0,0,0,0.6229508196721312,0,0.44533333333333336,0,1.0,0.028,0.37,0.36701234567901236
1.0,0,0.924,1.0,0,0.91,1.0,1.0,1.0,1.0,0.12258064516129032,0,0.9419354838709677,1.0,0,0,0,0,0,0,0.5934426229508196,0.904,0,1.0,0,0.35,0.36019753086419753
1.0,0.06,1.0,1.0,0,0.13,1.0,1.0,1.0,1.0,0,0,0.4838709677419355,1.0,0,0,0,0.6852459016393443,0,0,0,1.0,0,1.0,0,1.0,0.34671604938271605
1.0,0,1.0,1.0,0.25666666666666665,0.4666666666666667,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0.8524590163934426,0,0,0,0.8186666666666667,0,1.0,0,0,0.36533333333333334
1.0,0,0.962,1.0,0.23666666666666666,0,1.0,1.0,1.0,1.0,0,0.5870967741935483,0,1.0,0,0,0,0,0,0,0.8819672131147541,0.9466666666666667,0,1.0,1.0,1.0,0.3178765432098765
1.0,0,1.0,1.0,0,0.41333333333333333,1.0,1.0,1.0,1.0,0,0.432258064516129,1.0,1.0,0.936,0,0,1.0,0,0.6950819672131148,0.2098360655737705,0.6586666666666666,0,1.0,0,0,0.3518024691358025
1.0,0,1.0,1.0,0,0.12,1.0,1.0,1.0,1.0,0,0,0.32903225806451614,1.0,0,0,0,0.7639344262295082,0,0.03278688524590164,0,1.0,0,1.0,0,0.704,0.3622716049382716
1.0,0,1.0,0.43,0,1.0,1.0,0.7333333333333333,1.0,1.0,0,1.0,0,1.0,0,0,0,0,0,0.6032786885245902,0.12459016393442623,0.024,0,1.0,0,0,0.4688888888888889
1.0,0,1.0,0.658,0,0.84,1.0,1.0,1.0,1.0,0,0.07096774193548387,1.0,1.0,0,0,0,0.8229508196721311,1.0,0.7639344262295082,0.7639344262295082,0.43466666666666665,0,1.0,1.0,0.766,0.2752098765432099
1.0,0,1.0,0,0.92,0.9733333333333334,1.0,1.0,1.0,1.0,1.0,0.535483870967742,0,0.5725,0,0,0,0,0,0.8065573770491803,0.6754098360655738,0,0,1.0,0,0,0.41259259259259257
1.0,0,1.0,0,0.22666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9483870967741935,0,1.0,1.0,0.580327868852459,0,0.6163934426229508,0,0.580327868852459,0,0.8933333333333333,0,1.0,0,0.322,0.3142716049382716
1.0,0,1.0,0.354,0,0.97,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.4918032786885246,0,0,0,0.6688524590163935,0.940983606557377,0.5733333333333334,0,1.0,0,0.664,0.3093827160493827
1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.7806451612903226,0.8451612903225807,0,1.0,0,0,0,0,0,0.5901639344262295,0.26229508196721313,0.808,0,1.0,0,0,0.3883456790123457
1.0,0.1709090909090909,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0.8426229508196721,0.18688524590163935,0,0.8,1.0,0.8885245901639345,1.0,1.0,1.0,0.2394074074074074
1.0,0,1.0,0.772,0,0.25333333333333335,1.0,0.6266666666666667,1.0,1.0,0,0.32903225806451614,1.0,1.0,1.0,0,0,0.4098360655737705,0,0.5573770491803278,0.5278688524590164,0.6973333333333334,0,1.0,0,0,0.40009876543209877
1.0,0,1.0,0,0.19333333333333333,1.0,1.0,1.0,1.0,1.0,0.24516129032258063,0.7419354838709677,0.8258064516129032,1.0,1.0,0.21311475409836064,0,0,0,0.7081967213114754,0,0,0,1.0,0,0,0.42518518518518517
1.0,0,1.0,1.0,0.08,0.94,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.568,0.20655737704918034,0,0,0,0.9737704918032787,0,0.41333333333333333,0,1.0,0,0,0.369679012345679
1.0,0,1.0,0.392,0,0.9133333333333333,1.0,1.0,1.0,1.0,0.36129032258064514,1.0,1.0,1.0,0.424,0,0,0,0,0.7114754098360656,0.7377049180327869,0.6586666666666666,0,1.0,0,0.84,0.31634567901234567
1.0,0,1.0,1.0,0.006666666666666667,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0,0.8613333333333333,0,1.0,0,0.2,0.4001975308641975
1.0,0.6545454545454545,1.0,1.0,0,0.59,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.744,0,0,0,0,0,0,0.9253333333333333,0,1.0,0,1.0,0.3260246913580247
1.0,0,1.0,0.772,0.44333333333333336,1.0,1.0,1.0,1.0,1.0,1.0,0,0.896774193548387,1.0,0,0,0,0.8524590163934426,0,0.659016393442623,0,0.68,0,1.0,0,0.042,0.33955555555555555
1.0,0,1.0,1.0,0,1.0,1.0,0.9893333333333333,1.0,1.0,0,0,1.0,1.0,0,0,0,0.9475409836065574,0,0.7639344262295082,0,0.8186666666666667,0,1.0,0,0,0.347358024691358
1.0,0.7236363636363636,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.12258064516129032,0,1.0,1.0,1.0,0,0,0,0.13114754098360656,0,0,0.9893333333333333,0,1.0,0,0.856,0.3053827160493827
1.0,0,1.0,1.0,0,0.92,1.0,1.0,1.0,1.0,0.10967741935483871,0.896774193548387,0.7935483870967742,1.0,1.0,0.4098360655737705,0,0,0,0.6754098360655738,0,0,0,1.0,0,0,0.40385185185185185
1.0,0,1.0,0.24,0,0.97,1.0,1.0,1.0,1.0,1.0,0,0.6387096774193548,1.0,1.0,0.8819672131147541,0,0,0,0,0.8295081967213115,0,0,1.0,0,0,0.40474074074074073
1.0,0,1.0,1.0,0.9466666666666667,0.52,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.6459016393442623,0,0,0,0,0,0.232,0,1.0,0,0,0.38064197530864197
1.0,0,1.0,0.354,0.33666666666666667,1.0,1.0,1.0,1.0,1.0,0.896774193548387,0.535483870967742,0,1.0,0.8,0.7377049180327869,0,0,0,0.6655737704918033,0,0,0,1.0,0,0,0.4059753086419753
1.0,0,1.0,1.0,0,0.88,1.0,1.0,1.0,1.0,0,0.8838709677419355,0.36129032258064514,1.0,1.0,0,0,0,1.0,0.9737704918032787,0,0.712,0,1.0,1.0,0.712,0.2741728395061728
1.0,0,1.0,1.0,0.94,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.9737704918032787,0,0,0,0.08524590163934426,0,0.6266666666666667,0,1.0,0,0.55,0.3254320987654321
1.0,0.20545454545454545,1.0,1.0,0,0.06666666666666667,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0.772,0,1.0,0.328,0.964,0.3531358024691358
1.0,0,1.0,0.278,0.46,0.94,1.0,1.0,1.0,1.0,0.8258064516129032,0,0,1.0,0,0.419672131147541,0,0,0,0.940983606557377,0,0,0,1.0,0,0,0.4264197530864198
1.0,0,1.0,0.316,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,0.8258064516129032,1.0,0,1.0,0.104,0.14426229508196722,0,0,0,0.8819672131147541,0.40327868852459015,0,0,1.0,0,0,0.41669135802469137
1.0,0,1.0,0.696,0.14,1.0,1.0,0.9573333333333334,1.0,1.0,0.1935483870967742,0.07096774193548387,0,1.0,0,0,0,0,0,1.0,0,0.7226666666666667,0,1.0,0,0,0.3928888888888889
1.0,0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.6645161290322581,0,0,1.0,0,0,0,0,0,0.08196721311475409,0,0,0,1.0,0,0,0.45525925925925925
1.0,0,1.0,1.0,0,0.5733333333333334,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0,0.44533333333333336,0,1.0,1.0,0.766,0.3610864197530864
1.0,0,1.0,0.696,1.0,0.84,1.0,1.0,1.0,1.0,1.0,0.17419354838709677,1.0,1.0,0.352,0,0,0.7344262295081967,0,0,0.5573770491803278,0.37066666666666664,0,1.0,0,0,0.35269135802469137
1.0,0,1.0,1.0,0,0.6266666666666667,1.0,1.0,1.0,1.0,0,0.22580645161290322,0,1.0,0,0,0,0,0.7934426229508197,0,0.8819672131147541,0,0,1.0,1.0,0,0.4065185185185185
1.0,0,1.0,0.772,0,1.0,1.0,0.968,1.0,1.0,0.1935483870967742,1.0,1.0,1.0,1.0,0.7081967213114754,0,0,0,0.9737704918032787,0.21639344262295082,0.7226666666666667,0,1.0,0,0,0.3254320987654321
1.0,0.34363636363636363,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.6838709677419355,0,1.0,1.0,0.352,0,0,0,0.6852459016393443,0,0,0.8933333333333333,0,1.0,0,0.946,0.33071604938271604
1.0,0,1.0,0.848,0.72,0.9733333333333334,1.0,0.84,1.0,1.0,0.9483870967741935,0,1.0,1.0,1.0,0.4098360655737705,0,1.0,0,0.5442622950819672,0,0.176,0,1.0,0,0,0.3550617283950617
1.0,0,1.0,0.734,0.5866666666666667,0.92,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0,0.7639344262295082,0.3540983606557377,0.096,0,1.0,0,0,0.3818765432098765
1.0,0,1.0,0.924,0,0.94,1.0,1.0,1.0,1.0,0,0.7419354838709677,0.6193548387096774,1.0,0,0,0,0,1.0,1.0,0.9114754098360656,0.08266666666666667,0,1.0,0,0.712,0.3279012345679012
1.0,0,1.0,0.164,0.7366666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.12258064516129032,0,1.0,0,0,0,0.21311475409836064,0,0.2,0,0.988,0,1.0,0,0,0.37007407407407406
1.0,0,1.0,0.62,0.4533333333333333,0.91,1.0,1.0,1.0,1.0,0.6387096774193548,1.0,0,1.0,0,0,0,0,0.21311475409836064,0.760655737704918,0,0,0,1.0,0,0,0.4182716049382716
1.0,0,1.0,1.0,0,0.92,1.0,1.0,1.0,1.0,0,0.22580645161290322,0.5870967741935483,1.0,0,0,0,0.7639344262295082,0,0.6524590163934426,0.8557377049180328,0.41333333333333333,0,1.0,0,0.226,0.3537777777777778
1.0,0,1.0,0.278,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0,0,0.46885245901639344,0.02622950819672131,1.0,0.5770491803278689,0.872,0,1.0,0,0.472,0.3270617283950617
1.0,0,1.0,0,0,0.7,1.0,1.0,1.0,1.0,0.6903225806451613,0,1.0,0.525,1.0,0.07213114754098361,0,0.40327868852459015,1.0,0.09836065573770492,0,0,0,1.0,1.0,0,0.40671604938271605
1.0,0,1.0,0,0,0.9466666666666667,1.0,1.0,1.0,1.0,0,0.535483870967742,1.0,0,1.0,0.5278688524590164,0,0.8163934426229508,1.0,0.9737704918032787,0.17704918032786884,0.9253333333333333,0,1.0,0,0.91,0.2654814814814815
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0.5770491803278689,0.5311475409836065,0.36,0.2360655737704918,1.0,0,1.0,0.3277037037037037
1.0,0,1.0,0,0.94,0.88,1.0,1.0,1.0,1.0,0.5161290322580645,0.9483870967741935,0.8258064516129032,0.43,0,0.4459016393442623,0,0,0,0.5704918032786885,0.9704918032786886,0.636,0,1.0,0,0,0.3437037037037037
1.0,0,1.0,0.05,0.8133333333333334,0.8666666666666667,1.0,1.0,1.0,1.0,0.4774193548387097,0,1.0,1.0,1.0,0.940983606557377,0,1.0,0,0,0.4524590163934426,1.0,0,1.0,0,0,0.2962469135802469
1.0,0,1.0,1.0,0.82,0.88,1.0,1.0,1.0,1.0,0.22580645161290322,0.896774193548387,0.896774193548387,1.0,1.0,0,0,0,0,0,0.6557377049180327,0,0,1.0,0,0,0.390320987654321
1.0,0.1709090909090909,1.0,1.0,0,0.5733333333333334,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.712,0,0,0,0,0,0,0.968,0.5016393442622951,1.0,0.064,1.0,0.32019753086419755
1.0,0,1.0,0,0.06333333333333334,0.9733333333333334,1.0,0.6373333333333333,1.0,1.0,1.0,0.7935483870967742,0,0.43,0.616,0.8229508196721311,0,0,0,0.6098360655737705,0.380327868852459,0,0,1.0,0,0,0.44612345679012344
1.0,0,1.0,0.772,0,1.0,1.0,1.0,1.0,1.0,0.24516129032258063,1.0,0.5935483870967742,1.0,1.0,0.26557377049180325,0,0,0,0.8163934426229508,0,0,0,1.0,0,0.354,0.3891358024691358
1.0,0,1.0,0,0.44,1.0,1.0,1.0,1.0,1.0,1.0,0.8451612903225807,1.0,0.905,1.0,0.20327868852459016,0,0,0,0.921311475409836,0.940983606557377,0.11866666666666667,0,1.0,0,0.764,0.32296296296296295
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,0.8451612903225807,1.0,0,0,0,0.2360655737704918,0,1.0,0,1.0,0,1.0,0,0.012,0.35002469135802466
1.0,0.10181818181818182,1.0,1.0,0,0.27,1.0,1.0,1.0,1.0,0,0,0.7677419354838709,1.0,0,0,0,0,0,1.0,0.7934426229508197,0.42133333333333334,0,1.0,0,0.456,0.3734320987654321
1.0,0.10181818181818182,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0.29508196721311475,0,0,0,0.6693333333333333,0,1.0,0,0.964,0.3948641975308642
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.5870967741935483,1.0,1.0,0.928,0.9737704918032787,0,0,0,0.5573770491803278,0.419672131147541,0.6906666666666667,0,1.0,0,0.712,0.3228641975308642
1.0,0,1.0,0.316,0,0.73,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0,0.8426229508196721,0,0,0,0,0,0,0,1.0,0,0,0.4582716049382716
1.0,0,1.0,0,0.88,0.7866666666666666,1.0,0.33866666666666667,1.0,1.0,1.0,0.4838709677419355,0,0.905,0,0,0,0,0,0.7344262295081967,0,0,0,1.0,0,0,0.48503703703703704
1.0,0,1.0,0.886,0.41333333333333333,1.0,1.0,0.9146666666666666,1.0,1.0,0.8258064516129032,0,0,1.0,0,1.0,0,0,0,0.6,0,0,0,1.0,0,0,0.41012345679012346
1.0,0,1.0,0.81,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0,0.6557377049180327,0.5413333333333333,0,1.0,0,0.576,0.4200987654320988
1.0,0,1.0,0.81,0.37,0.8933333333333333,1.0,1.0,1.0,1.0,0.41935483870967744,0.8451612903225807,1.0,1.0,0.928,1.0,0,0.921311475409836,0,0,1.0,1.0,0,1.0,0,0.226,0.25160493827160496
1.0,0,1.0,0.658,0,0.7066666666666667,1.0,1.0,1.0,1.0,0.32903225806451614,0.32903225806451614,0,1.0,0,0,0,0,0,1.0,0.4426229508196721,0.888,0,1.0,0,0.342,0.35501234567901235
1.0,0,1.0,0,0.6533333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0,0,0,0,0,0.9737704918032787,0.5114754098360655,0,0,1.0,0,0,0.4040493827160494
1.0,0,1.0,0.962,0,0.8933333333333333,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.14426229508196722,0,0,0,0,0,0.4026666666666667,0,1.0,0,0.64,0.3847407407407407
1.0,0.06727272727272728,1.0,1.0,0.8866666666666667,0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.928,0.7344262295081967,0,0,0.9114754098360656,0,0,0.904,0,1.0,0.092,0.874,0.27155555555555555
1.0,0,1.0,1.0,0,0.97,1.0,1.0,1.0,1.0,0,0.38064516129032255,1.0,1.0,0,0,0,0,1.0,0.6459016393442623,0.8229508196721311,0,0,1.0,0,0,0.3794567901234568
1.0,0,1.0,0.582,0.9466666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0,0.04590163934426229,0.9893333333333333,0,1.0,0,0.108,0.3457283950617284
1.0,0,1.0,0.696,0,1.0,1.0,0.904,1.0,1.0,0,0.9483870967741935,0,1.0,0,0,0,0,0,1.0,0.4491803278688525,0,0,1.0,0,0,0.4305185185185185
1.0,0,1.0,0.392,0,1.0,1.0,1.0,1.0,1.0,0,0.7935483870967742,0,1.0,0.096,0.06557377049180328,0,0,0.02622950819672131,0.9180327868852459,0.940983606557377,0.68,0,1.0,0,0.64,0.33501234567901234
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.32903225806451614,0,1.0,0,0,0,0,0,0,0.1180327868852459,0.25066666666666665,0,1.0,0,0,0.4765432098765432
1.0,0,1.0,0,0.9733333333333334,0.94,1.0,1.0,1.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0.6754098360655738,0,0,0,1.0,0,0,0.43604938271604937
1.0,0.3890909090909091,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.432258064516129,1.0,1.0,0,0,0,0.23934426229508196,0,0,0,1.0,0,1.0,0,0.792,0.3211851851851852
1.0,0,1.0,0.278,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0.8451612903225807,0,1.0,0,0,0,0,0,0.7639344262295082,0.9704918032786886,0.832,0,1.0,1.0,0,0.3411851851851852
1.0,0,1.0,0.62,0,0.04,1.0,1.0,1.0,1.0,0.14838709677419354,0.9483870967741935,1.0,1.0,0,0,0,0,0,0.6786885245901639,0.8229508196721311,0.9466666666666667,0,1.0,0,0.082,0.3603950617283951
1.0,0,1.0,0.81,0.5266666666666666,0.38666666666666666,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0.23934426229508196,1.0,1.0,1.0,0,1.0,0.29041975308641976
1.0,0.06727272727272728,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,0.6774193548387096,1.0,0,0,0,0,0,0,0.9114754098360656,0.5386666666666666,0,1.0,0,0.624,0.36449382716049383
