cannon_1,cannon_2,archer_1,archer_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,mortar_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixer_3,elixer_4,barracks_1,barracks_2,barracks_3,townhall_1,research_1,army_1,army_2,builder_1,builder_2,castle_1,total
1.0,1.0,0.848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06885245901639345,0,0,0.921311475409836,0,0,0,1.0,1.0,0.38064516129032255,1.0,0,0,1.0,0,0,0.984,0.28667355371900827
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3639344262295082,0,0,0.39672131147540984,0,0,0,0.7677419354838709,1.0,1.0,1.0,0,0.13333333333333333,0.8133333333333334,0,0,0.936,0.2879132231404959
1.0,1.0,1.0,0,0.9573333333333334,1.0,1.0,1.0,1.0,0.9737704918032787,0.780327868852459,0,0,0,0,0,0,1.0,1.0,0.7935483870967742,1.0,0,0.01,1.0,0,0,1.0,0.31157024793388427
1.0,1.0,1.0,0,0.9573333333333334,1.0,1.0,1.0,1.0,1.0,0.7377049180327869,0,0,0,0,0,0,1.0,0.8258064516129032,0.896774193548387,1.0,0,0.10666666666666667,0.94,0,0,1.0,0.31208677685950414
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737704918032787,0,0,0,0,0,0,0,1.0,1.0,0.896774193548387,1.0,0,0.12666666666666668,1.0,0,0,0.964,0.30361570247933883
1.0,1.0,0.81,1.0,1.0,1.0,0.8066666666666666,1.0,1.0,1.0,0,0,0,0.8950819672131147,0,0,0,1.0,1.0,1.0,1.0,0,0.5266666666666666,1.0,0,0,1.0,0.2785640495867769
1.0,1.0,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.6163934426229508,0,0,0,0.16393442622950818,0,0,0,1.0,1.0,0.896774193548387,1.0,0,0,1.0,0,0,1.0,0.3474173553719008
1.0,1.0,1.0,0,0.9786666666666667,1.0,1.0,1.0,1.0,1.0,0.5573770491803278,0,0,0,0,0,0,0.7677419354838709,1.0,0.15483870967741936,1.0,0,0,0.76,0,0,1.0,0.3378099173553719
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.4426229508196721,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0.86,1.0,0,0,1.0,0.3819214876033058
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.9475409836065574,0.42295081967213116,0,0,1.0,1.0,0,1.0,0,0,1.0,0,0,0.92,0.3116735537190083
1.0,1.0,0.962,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,0,0,0,0,1.0,0.42295081967213116,0,0,0.41935483870967744,0.12258064516129032,0.6516129032258065,1.0,0,0.31,0.6266666666666667,0,0,0.634,0.34581611570247933
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4885245901639344,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.7266666666666667,1.0,0,0,1.0,0.296797520661157
1.0,1.0,0.886,1.0,1.0,1.0,0.7973333333333333,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.6129032258064516,0.7096774193548387,1.0,0,0.64,1.0,0,0,1.0,0.3443698347107438
1.0,1.0,0.43,1.0,1.0,1.0,0.956,1.0,1.0,0.9114754098360656,0,0,0,0.7639344262295082,0,0,0,1.0,1.0,1.0,1.0,0,0.41,1.0,0,0,1.0,0.28734504132231403
1.0,1.0,0.962,0.734,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.32131147540983607,1.0,0.6327868852459017,0,0,0.6516129032258065,1.0,0.896774193548387,1.0,0,0.53,1.0,0,0,1.0,0.2402892561983471
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8426229508196721,0,0,0,0,0,0,0,0.8838709677419355,0.8451612903225807,0.7935483870967742,1.0,0,0,1.0,0,0,1.0,0.31580578512396695
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.8426229508196721,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.8266666666666667,0,0,1.0,0.41735537190082644
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036065573770491806,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.7,0,0,1.0,0.3433884297520661
1.0,1.0,0.924,1.0,1.0,1.0,0.9573333333333334,1.0,1.0,0.7114754098360656,0,0,0,1.0,0,0,0,1.0,1.0,1.0,1.0,0,0,0.9733333333333334,0,0,0.928,0.290599173553719
1.0,1.0,1.0,0.482,1.0,1.0,1.0,1.0,1.0,0.5016393442622951,0.7901639344262295,0,0,0,0,0,0,1.0,0.9483870967741935,1.0,1.0,0,0.84,1.0,0,0,1.0,0.28217975206611573
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6327868852459017,0,0,0,0,0,0,1.0,0.8451612903225807,0,1.0,0,0.7433333333333333,1.0,0,0,1.0,0.27871900826446283
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.921311475409836,0,0,0,0.9737704918032787,0.06229508196721312,0,0,1.0,1.0,1.0,1.0,0,0,1.0,0,0,1.0,0.27303719008264465
1.0,1.0,1.0,0,0.904,1.0,1.0,1.0,1.0,1.0,0.8918032786885246,0,0,0,0,0,0,1.0,0.5548387096774193,1.0,1.0,0,0.41,1.0,0,0,1.0,0.3027892561983471
1.0,1.0,0.924,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.14426229508196722,0,0,0,0.38688524590163936,0,0,1.0,0,0.03870967741935484,1.0,0,0.38666666666666666,0.84,0,0,1.0,0.31694214876033056
1.0,1.0,0.24,1.0,1.0,1.0,0.952,1.0,1.0,1.0,0,0,0,0.7114754098360656,0.4885245901639344,0,0,1.0,0.535483870967742,0,1.0,0.58,0,1.0,0,0,0.784,0.30836776859504134
1.0,1.0,0.886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.921311475409836,0,0,1.0,0.3442622950819672,0,0,1.0,1.0,0.15483870967741936,1.0,0,0,1.0,0,0,0.152,0.29209710743801653
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26557377049180325,0,0,0,0,0,0,0,1.0,0.5290322580645161,1.0,1.0,0,0.09,1.0,0,0,0.934,0.33450413223140496
1.0,1.0,0.05,1.0,1.0,1.0,0.7466666666666667,1.0,1.0,0.10819672131147541,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0,1.0,0.34447314049586775
1.0,1.0,1.0,0.904,1.0,1.0,1.0,1.0,1.0,0.5409836065573771,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.6433333333333333,1.0,0,0,1.0,0.3002066115702479
1.0,1.0,1.0,0.424,1.0,1.0,1.0,1.0,1.0,0.5573770491803278,0.05245901639344262,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.94,1.0,0,0,1.0,0.3012396694214876
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.32131147540983607,0.4491803278688525,0,0,1.0,1.0,0,0,0,0,0,1.0,0.22,0,0,0,0,0.76,0.3331611570247934
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.921311475409836,0,0,0.18688524590163935,0.7639344262295082,0,0,0.8838709677419355,1.0,1.0,1.0,0,0.14333333333333334,0.44,0,0,0.056,0.3077479338842975
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.9475409836065574,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.136,0.38150826446280994
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4557377049180328,0,0,0,0.5245901639344263,0,0,0,1.0,1.0,1.0,1.0,0,0,1.0,0,0,0.984,0.3046487603305785
1.0,1.0,1.0,0.582,1.0,1.0,1.0,1.0,1.0,0.5278688524590164,0.15737704918032788,0,0,0.47540983606557374,0,0,0,1.0,0.9483870967741935,0,1.0,0,0,1.0,0,0,1.0,0.32577479338842974
1.0,1.0,1.0,0.886,1.0,1.0,1.0,1.0,1.0,0.7639344262295082,0.6491803278688525,0,0,0,0,0,0,0.6516129032258065,0,0.5870967741935483,1.0,0,0.28,1.0,0,0,1.0,0.31265495867768595
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9475409836065574,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.73,0,0,1.0,0.3137396694214876
1.0,1.0,0.962,1.0,1.0,1.0,0.9893333333333333,1.0,1.0,0,0,0,0,0.1540983606557377,0,0,0,1.0,1.0,1.0,1.0,0,0.47,1.0,0,0,0.802,0.32732438016528925
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8950819672131147,0,0,0.9704918032786886,0.8163934426229508,0,0,1.0,1.0,0.07096774193548387,1.0,0,0,0,0,0,0.456,0.29266528925619834
1.0,1.0,0.962,1.0,1.0,1.0,1.0,1.0,1.0,0.43934426229508194,1.0,0,0,0.39672131147540984,0,0,0,1.0,1.0,0.432258064516129,1.0,0,0,1.0,0,0,0.964,0.2887913223140496
1.0,1.0,1.0,0.202,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,1.0,0,0,0.8451612903225807,1.0,1.0,1.0,0,0.7333333333333333,1.0,0,0,1.0,0.27205578512396694
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3442622950819672,0,0,0,0.5409836065573771,0,0,0,1.0,0.9483870967741935,0,1.0,0,0.5566666666666666,1.0,0,0,0.792,0.31714876033057854
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9475409836065574,0,0,0,0,0,0,0.535483870967742,0,0.27741935483870966,1.0,0,0,0.8933333333333333,0,0,0.262,0.34979338842975205
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04918032786885246,0,0,0,1.0,0.12786885245901639,0,0,1.0,0.4258064516129032,0,1.0,0,0,1.0,0,0,0.904,0.3277892561983471
1.0,1.0,0.506,1.0,1.0,1.0,0.8293333333333334,1.0,1.0,1.0,0,0,0,1.0,0.6852459016393443,0,0,1.0,0.535483870967742,0,1.0,0,0,0.58,0,0,0.238,0.35191115702479336
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5081967213114754,0,0,0.9475409836065574,0,0,0,1.0,1.0,1.0,1.0,0,0.6966666666666667,1.0,0,0,0.748,0.27396694214876033
1.0,1.0,0.772,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0,0,0.8163934426229508,0,0,0,1.0,1.0,0,1.0,0,0.11333333333333333,1.0,0,0,1.0,0.3733471074380165
1.0,1.0,1.0,0.848,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0.23278688524590163,0,0,0.07096774193548387,0.2967741935483871,1.0,1.0,0,0.4266666666666667,1.0,0,0,0,0.3958677685950413
1.0,1.0,1.0,0,0.9786666666666667,1.0,1.0,1.0,1.0,1.0,0.49836065573770494,0,0,0,0,0,0,1.0,0.8451612903225807,0.5225806451612903,1.0,0,0.30666666666666664,0.91,0,0,0.984,0.31921487603305787
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6491803278688525,0,0,0,1.0,0.4491803278688525,0,0,1.0,0.535483870967742,0,1.0,0,0,1.0,0,0,0.964,0.29390495867768596
1.0,1.0,0.278,1.0,1.0,1.0,0.848,1.0,1.0,0.7377049180327869,0,0,0,0.24262295081967214,0,0,0,1.0,1.0,0.05161290322580645,1.0,0,0.91,1.0,0,0,1.0,0.3212293388429752
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.6266666666666667,1.0,0,0,1.0,0.28378099173553717
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.6266666666666667,0.9733333333333334,0,0,1.0,0.31611570247933884
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9704918032786886,0.8950819672131147,0,0,0,0,0,0,1.0,0.6903225806451613,0,1.0,0,0,0.9733333333333334,0,0,0.752,0.31053719008264463
1.0,1.0,1.0,0,0.6373333333333333,1.0,1.0,1.0,1.0,0.4131147540983607,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.4533333333333333,1.0,0,0,0.982,0.3625
1.0,1.0,0,1.0,1.0,1.0,0.9146666666666666,1.0,1.0,0.24262295081967214,0,0,0,1.0,0.019672131147540985,0,0,0,1.0,0.9483870967741935,1.0,0,0.8666666666666667,0.5733333333333334,0,0,0.984,0.33140495867768593
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737704918032787,0,0,0,0,0,0,0,1.0,0.7419354838709677,0.07096774193548387,1.0,0,0.043333333333333335,1.0,0,0,1.0,0.32169421487603306
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12786885245901639,0,0,0.49836065573770494,0,0,0,1.0,1.0,1.0,1.0,0,0.8633333333333333,1.0,0,0,1.0,0.25671487603305787
1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.4557377049180328,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1.0,1.0,0,0,1.0,0.4246900826446281
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12131147540983607,0,0,0,0.9737704918032787,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.968,0.3338842975206612
1.0,1.0,0.886,1.0,1.0,1.0,0.676,1.0,1.0,0.23278688524590163,0,0,0,0.4459016393442623,0,0,0,1.0,1.0,1.0,1.0,0,0.13,1.0,0,0,0.776,0.34891528925619836
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7639344262295082,0,0,0,0,0,0,0,0.832258064516129,0,1.0,1.0,0,0.8133333333333334,0.9466666666666667,0,0,1.0,0.30578512396694213
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8426229508196721,0,0,0.5278688524590164,0.3016393442622951,0,0,1.0,0,0,1.0,0,0,0.8266666666666667,0,0,0.82,0.2972107438016529
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47540983606557374,0.8163934426229508,0,0,0.1540983606557377,0,0,0,1.0,0.3032258064516129,0.41935483870967744,1.0,0,0.61,1.0,0,0,1.0,0.29070247933884297
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8885245901639345,1.0,0,0,0.580327868852459,0,0,0,1.0,1.0,1.0,1.0,0,1.0,0.9733333333333334,0,0,1.0,0.22675619834710745
1.0,1.0,1.0,0.202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.36721311475409835,0,0,0,1.0,0.8838709677419355,0,1.0,0,0.16,1.0,0,0,0.792,0.3043904958677686
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.921311475409836,0,0,0,0,0,0,1.0,0.2645161290322581,0,1.0,0,0,1.0,0,0,0.586,0.35485537190082644
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3704918032786885,0,0,0,0.580327868852459,0,0,0,0.38064516129032255,1.0,0.34838709677419355,1.0,0,0,1.0,0,0,0.766,0.3371900826446281
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0.33114754098360655,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.874,0.34731404958677686
1.0,1.0,1.0,0.62,1.0,1.0,1.0,1.0,1.0,1.0,0.6754098360655738,0,0,0,0.7114754098360656,0,0,1.0,0,0,1.0,0,0,1.0,0,0,0.696,0.3170454545454545
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0,0,0,0.8451612903225807,1.0,1.0,1.0,0,0,1.0,0,0,0.968,0.30733471074380164
1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.8950819672131147,0,0,0,0,0,0,0,1.0,0.6516129032258065,0.6387096774193548,1.0,0,0,1.0,0,0,1.0,0.343698347107438
1.0,1.0,1.0,0.848,1.0,1.0,1.0,1.0,1.0,0.28852459016393445,0,0,0,0.18360655737704917,0,0,0,1.0,1.0,0.14838709677419354,1.0,0,0,1.0,0,0,1.0,0.33739669421487606
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13442622950819672,0,0,0,0,0,0,0,1.0,0.9483870967741935,1.0,1.0,0,0.52,1.0,0,0,0.964,0.3170454545454545
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.2721311475409836,0,0,0,1.0,1.0,0,1.0,0,0.38333333333333336,1.0,0,0,1.0,0.33026859504132233
1.0,1.0,1.0,0.126,1.0,1.0,1.0,1.0,1.0,0.8426229508196721,0,0,0,0,0,0,0,1.0,1.0,0.896774193548387,1.0,0,0,1.0,0,0,1.0,0.33238636363636365
1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.7311475409836066,0,0,0,0,0,0,0,1.0,0.27741935483870966,0,1.0,0,0,1.0,0,0,0.946,0.3678719008264463
1.0,1.0,0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,1.0,0.38688524590163936,0,0,0.9483870967741935,1.0,1.0,1.0,0,0.7033333333333334,1.0,0,0,1.0,0.3733471074380165
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.13,1.0,0,0,1.0,0.3306818181818182
1.0,1.0,0.962,1.0,1.0,1.0,0.7333333333333333,1.0,1.0,1.0,0,0,0,0.521311475409836,0,0,0,1.0,1.0,0.7677419354838709,1.0,0,0.5166666666666667,1.0,0,0,1.0,0.29612603305785123
1.0,1.0,1.0,0.468,1.0,1.0,1.0,1.0,1.0,1.0,0.9180327868852459,0,0,0.47540983606557374,0,0,0,1.0,0.8838709677419355,0.4064516129032258,1.0,0,0,0.88,0,0,0.84,0.29638429752066114
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42295081967213116,0,0,1.0,0,0,0,1.0,0,0,1.0,0,0,0.11,0,0,1.0,0.31797520661157025
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.3442622950819672,0,0,1.0,0.5016393442622951,0,0,0.1032258064516129,1.0,0.3096774193548387,1.0,0,0.73,1.0,0,0,0.792,0.2900826446280992
1.0,1.0,1.0,0.752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.4098360655737705,0,0,0,0,0.6387096774193548,0,0,1.0,0,0,0.8666666666666667,0,0,0.804,0.3172520661157025
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9114754098360656,0,0,0.10819672131147541,0.8426229508196721,0,0,1.0,0.4838709677419355,0,1.0,0,0,0.85,0,0,0.964,0.2753099173553719
1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,1.0,0.8838709677419355,1.0,0,0.39666666666666667,1.0,0,0,1.0,0.3108471074380165
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0.7935483870967742,1.0,1.0,0,0.91,1.0,0,0,1.0,0.3098140495867769
1.0,1.0,0.81,1.0,1.0,1.0,0.2826666666666667,1.0,1.0,0.5606557377049181,0,0,0,1.0,0.2360655737704918,0,0,1.0,1.0,1.0,1.0,0,0.36,1.0,0,0,0.984,0.328254132231405
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.940983606557377,1.0,0,0,0.7901639344262295,0,0,0,0.9483870967741935,0.8258064516129032,1.0,1.0,0,0.8233333333333334,1.0,0,0,1.0,0.22675619834710745
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09836065573770492,0,0,0,0,0,0,0,0.7677419354838709,0.1032258064516129,1.0,1.0,0,0.07333333333333333,1.0,0,0,0.982,0.34834710743801656
1.0,1.0,1.0,0,0.2,1.0,1.0,1.0,1.0,1.0,0.14426229508196722,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.84,0,0,0.874,0.4299586776859504
1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.02622950819672131,0,0,0.7639344262295082,0,0,0,1.0,0.5741935483870968,0,1.0,0,0,0.5633333333333334,0,0,0.616,0.3603305785123967
1.0,1.0,0.05,1.0,1.0,1.0,1.0,1.0,1.0,0.08524590163934426,1.0,0,0,1.0,0.8950819672131147,0,0,1.0,1.0,0.6387096774193548,1.0,0,0,0.8666666666666667,0,0,0.982,0.2761880165289256
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43278688524590164,0,0,0,0.3081967213114754,0,0,0,1.0,1.0,1.0,1.0,0,0.38333333333333336,0.88,0,0,0.766,0.31528925619834713
1.0,1.0,0.848,1.0,1.0,1.0,1.0,1.0,1.0,0.7377049180327869,0,0,0,0.7049180327868853,0,0,0,1.0,1.0,1.0,1.0,0,0.3,0.9733333333333334,0,0,1.0,0.2847107438016529
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,0.6533333333333333,0,0,0.634,0.3648760330578512
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,0,1.0,0,0,1.0,0.3352272727272727
1.0,1.0,1.0,0.026,1.0,1.0,1.0,1.0,1.0,0.46885245901639344,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0,0.21333333333333335,1.0,0,0,1.0,0.3384814049586777
1.0,1.0,0.772,1.0,1.0,1.0,0.848,1.0,1.0,1.0,0,0,0,1.0,0.9737704918032787,0,0,0,1.0,1.0,1.0,0,0.97,0.67,0,0,0,0.30650826446280993
1.0,1.0,1.0,0.354,1.0,1.0,1.0,1.0,1.0,0.39672131147540984,0,0,0,0.8229508196721311,0,0,0,1.0,1.0,0.8838709677419355,1.0,0,0.6533333333333333,1.0,0,0,0.792,0.3053202479338843
1.0,1.0,1.0,0,0.8293333333333334,1.0,1.0,1.0,1.0,1.0,0.8950819672131147,0,0,0,0,0,0,1.0,1.0,0.3161290322580645,1.0,0,0,1.0,0,0,0.964,0.3268595041322314
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1.0,0.003278688524590164,0,0,0.9483870967741935,1.0,0.16774193548387098,1.0,0,1.0,1.0,0,0,1.0,0.2862603305785124
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0.9483870967741935,0.14193548387096774,0,1.0,0,0.43,1.0,0,0,0.912,0.325
1.0,1.0,1.0,0.924,1.0,1.0,1.0,1.0,1.0,0.940983606557377,0.7114754098360656,0,0,0.22950819672131148,0.6229508196721312,0,0,1.0,0,0,1.0,0,0,0.91,0,0,1.0,0.29256198347107437
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9737704918032787,0,0,0,0,0,0,0,1.0,0.8387096774193549,0,1.0,0,0,1.0,0,0,1.0,0.3226239669421488
1.0,1.0,1.0,0.924,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0.7901639344262295,0,0,0,1.0,1.0,1.0,1.0,0,0.33,0.5733333333333334,0,0,0.82,0.3240702479338843
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47540983606557374,0,0,0,0,0,0,0,1.0,0.9419354838709677,0.9483870967741935,1.0,0,1.0,1.0,0,0,0.91,0.2951446280991736
1.0,1.0,1.0,0,0.904,1.0,1.0,1.0,1.0,0.5540983606557377,0,0,0,0,0,0,0,0.6387096774193548,0.012903225806451613,1.0,1.0,0,0.55,1.0,0,0,0.946,0.3578512396694215
1.0,1.0,0.126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38688524590163936,0,0,1.0,0.47540983606557374,0,0,0.896774193548387,1.0,0,1.0,0,0,0.73,0,0,0.946,0.2959194214876033
