cannon_1,cannon_2,archer_1,archer_2,army_1,army_2,goldstorage_1,goldstorage_2,elixerstorage_1,elixerstorage_2,barracks_1,barracks_2,barracks_3,mortar_1,builder_1,gold_1,gold_2,gold_3,gold_4,elixer_1,elixer_2,elixerstorage_3,elixer_3,townhall_1,research_1,castle_1,total
1.0,0,1.0,0.354,0.2,0.06666666666666667,1.0,1.0,1.0,1.0,0.6387096774193548,0.38064516129032255,0,1.0,1.0,1.0,0,0,0,0.14426229508196722,0.26229508196721313,0,0,1.0,0,0,0.4414320987654321
1.0,0,1.0,0,0.6533333333333333,0,1.0,1.0,1.0,1.0,0.7806451612903226,0.9483870967741935,0,1.0,0,0,0,0,0,0,0.5278688524590164,0,0,1.0,0,0,0.4666666666666667
1.0,0,1.0,0.924,0.73,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0,0,0,0,0,0.9737704918032787,0,0.10266666666666667,0,1.0,0,0.032,0.3851851851851852
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.4838709677419355,1.0,1.0,0.136,0,0,0,0,0,1.0,0.9893333333333333,0,1.0,1.0,0.748,0.3142716049382716
1.0,0,1.0,0.506,0.32,0.9466666666666667,1.0,0.9253333333333333,1.0,1.0,0.8258064516129032,0.7935483870967742,1.0,1.0,0.744,1.0,0,0,0,0.6819672131147541,0.940983606557377,0.8986666666666666,0,1.0,0,0,0.28903703703703704
1.0,0,1.0,0.392,0,0.6,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.64,0.9442622950819672,0,0.9737704918032787,0,0.9114754098360656,0.8885245901639345,0.584,0,1.0,1.0,0.136,0.2910617283950617
1.0,0,1.0,0.734,0.43333333333333335,0.4666666666666667,1.0,1.0,1.0,1.0,0.8258064516129032,0,0.7354838709677419,1.0,0,0.940983606557377,0,1.0,0,0,0,0.42933333333333334,0,1.0,0,0,0.3694320987654321
1.0,0,1.0,1.0,0,0.92,1.0,1.0,1.0,1.0,0,0.07096774193548387,0,1.0,0,0,0,0,1.0,0.2,1.0,0.4026666666666667,0,1.0,1.0,0.55,0.3274074074074074
1.0,0,1.0,0.316,0,0.06,1.0,1.0,1.0,1.0,0.5290322580645161,0,1.0,1.0,1.0,0.9704918032786886,0,0,0,0,0.46885245901639344,0.7093333333333334,0,1.0,0,0.472,0.36385185185185187
1.0,0.44727272727272727,0,1.0,0,0,1.0,1.0,0.872,1.0,0,0,0.7419354838709677,1.0,0,0,0,0,1.0,0.46885245901639344,0,0.9253333333333333,0,1.0,0.172,1.0,0.3479506172839506
1.0,0,1.0,0.088,0.85,0.94,1.0,1.0,1.0,1.0,0.9483870967741935,1.0,1.0,1.0,0.936,0,0,0,1.0,0.10491803278688525,1.0,0.844,0,1.0,1.0,0.658,0.2333827160493827
1.0,0,1.0,0,0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,1.0,0.2459016393442623,0.7266666666666667,0,1.0,0,0.802,0.36780246913580245
1.0,0,1.0,0,0.29,0.9733333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7625,1.0,1.0,0,0,0.9737704918032787,0.8327868852459016,0.940983606557377,0.904,0,1.0,1.0,1.0,0.18345679012345678
1.0,0,1.0,1.0,0.15666666666666668,1.0,1.0,1.0,1.0,1.0,0,0.07096774193548387,0.32903225806451614,1.0,0,0,0,0,0,0.7377049180327869,0,0.017333333333333333,0,1.0,0,0.324,0.4238024691358025
1.0,0,1.0,0.202,0.94,1.0,1.0,1.0,1.0,1.0,0.6774193548387096,1.0,0,1.0,0,0,0,0,0,0.6459016393442623,0.7344262295081967,0,0,1.0,0,0,0.39866666666666667
1.0,0,1.0,0,0.5233333333333333,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,0.4838709677419355,1.0,1.0,1.0,0.7311475409836066,0,0.9114754098360656,0.7934426229508197,0.8885245901639345,0.6196721311475409,1.0,0.7901639344262295,1.0,0,1.0,0.17076543209876544
0.8272727272727273,0.62,0,1.0,0,1.0,1.0,1.0,0.8186666666666667,1.0,0,0,0.8451612903225807,1.0,0,0,0,0.23934426229508196,0.6327868852459017,0.7639344262295082,0.47540983606557374,0.9573333333333334,0,1.0,0,1.0,0.30320987654320986
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.24516129032258063,1.0,1.0,1.0,0,0,0,0.7114754098360656,0,1.0,0,1.0,0,0,0.3323456790123457
1.0,0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.64,1.0,0,0,0,0.9737704918032787,0,0.12666666666666668,0,1.0,0,0,0.36671604938271607
1.0,0,1.0,1.0,0,0.9433333333333334,1.0,1.0,1.0,1.0,0,0,0.08387096774193549,1.0,0,0,0,0,0.29180327868852457,0,0.5934426229508196,0.30666666666666664,0,1.0,0,1.0,0.3757037037037037
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0.2967741935483871,0.7354838709677419,1.0,1.0,1.0,0,0,0,0,0,0.5573770491803278,0.9573333333333334,0,1.0,0,0,0.3725432098765432
1.0,0,1.0,0.734,0.31333333333333335,0.97,1.0,1.0,1.0,1.0,1.0,0.22580645161290322,0,1.0,0,0,0,0,0.02622950819672131,0.009836065573770493,0.25245901639344265,0.8293333333333334,0,1.0,0,0.316,0.3677530864197531
1.0,0,1.0,0,0.5333333333333333,0.91,1.0,1.0,1.0,1.0,1.0,0,1.0,0.9525,1.0,0.3442622950819672,0,0,0,0.9475409836065574,0.5114754098360655,0.472,0,1.0,0,0.838,0.31293827160493826
1.0,0,1.0,0,0.8566666666666667,1.0,1.0,1.0,1.0,1.0,0,0.23225806451612904,0,0.24,0,0,0,0,0,0.8688524590163934,0,0,0,1.0,0,0,0.45866666666666667
1.0,0,1.0,0.734,0,0.3333333333333333,1.0,1.0,1.0,1.0,0,0.17419354838709677,0,1.0,0.936,0,0,0,0.940983606557377,0.49836065573770494,0.8819672131147541,0,0,1.0,1.0,0.856,0.34928395061728396
1.0,0,1.0,0.772,0,0.5666666666666667,1.0,1.0,1.0,1.0,0,0.4838709677419355,0,1.0,0,0,0,0,1.0,0.8819672131147541,0.8622950819672132,0.012,0,1.0,0,0.802,0.3619753086419753
1.0,0,1.0,0.43,0,1.0,1.0,0.9893333333333333,1.0,1.0,1.0,0.6903225806451613,0.36129032258064514,1.0,0,0.2819672131147541,0,0,0,0.7639344262295082,0.08196721311475409,0.49866666666666665,0,1.0,0,0,0.3866172839506173
1.0,0,1.0,0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.62,0.36,0.9180327868852459,0,0,0,0.9180327868852459,0,0,0,1.0,0,0,0.4039506172839506
1.0,0,1.0,0,0.75,0.9733333333333334,1.0,1.0,1.0,1.0,0.7096774193548387,0.6387096774193548,0.6903225806451613,0.9525,0.928,0.9475409836065574,0,0,0,0.9180327868852459,0.08852459016393442,0,0,1.0,0,0,0.37674074074074076
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0.896774193548387,1.0,0,0,0,0.9147540983606557,0,0,0.4721311475409836,1.0,0.26229508196721313,1.0,0,1.0,0.3168395061728395
1.0,0,1.0,0.278,0.35,0.04,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0,0,0,0.6754098360655738,0,0.344,0,1.0,0,0.122,0.385037037037037
1.0,0,1.0,1.0,0.8533333333333334,0.8866666666666667,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0.12131147540983607,0,0,0,0,0,0.94,0,1.0,0,0.228,0.3399506172839506
1.0,0.5854545454545454,0.372,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0.43278688524590164,0.7493333333333333,0,1.0,0,0.892,0.3605925925925926
1.0,0,1.0,1.0,0,0.04,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,0,0,0.9114754098360656,0,0.7049180327868853,0,1.0,0,1.0,0,0.904,0.3074567901234568
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.928,0.6327868852459017,0,1.0,0,0,0,0.6453333333333333,0,1.0,0,0,0.33501234567901234
1.0,0,1.0,0.62,0,1.0,1.0,1.0,1.0,1.0,0.7290322580645161,0.17419354838709677,1.0,1.0,1.0,0.1737704918032787,0,0.8098360655737705,0,0.29180327868852457,0,1.0,0,1.0,0.776,1.0,0.26093827160493827
1.0,0,1.0,0.886,0,0.86,1.0,1.0,1.0,1.0,0,0.9483870967741935,0.7935483870967742,1.0,0,0,0,0,1.0,1.0,0.6754098360655738,0.17466666666666666,0,1.0,1.0,0.766,0.29832098765432097
1.0,0,1.0,0.848,0.31333333333333335,0.2,1.0,1.0,1.0,1.0,0.8387096774193549,0.17419354838709677,1.0,1.0,1.0,0,0,0,0,0.580327868852459,0.11475409836065574,0.8506666666666667,0,1.0,1.0,0.604,0.3106172839506173
1.0,0,1.0,0.468,0,0,1.0,1.0,1.0,1.0,0,1.0,0,1.0,0,0,0,0,0,0.3081967213114754,0.7639344262295082,0.6186666666666667,0,1.0,0.328,0.82,0.3748148148148148
1.0,0,1.0,0,0.04666666666666667,1.0,1.0,1.0,1.0,1.0,0.8838709677419355,0.01935483870967742,0.9483870967741935,0.6675,0,0,0,1.0,0,0.6524590163934426,0.11475409836065574,0.168,0,1.0,0,0,0.4099259259259259
1.0,0,1.0,0.164,0.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.936,0.7836065573770492,0,0,1.0,0.9475409836065574,0.43934426229508194,0.5266666666666666,0,1.0,1.0,0.028,0.26064197530864197
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.535483870967742,1.0,1.0,1.0,0.9737704918032787,0,0,1.0,1.0,0.46885245901639344,0.7386666666666667,0,1.0,0,1.0,0.21511111111111111
1.0,0,1.0,0.544,0,0.64,1.0,1.0,1.0,1.0,0.22580645161290322,0,1.0,1.0,0.928,1.0,0,0,0.7081967213114754,0,0,0.084,0,1.0,0,0,0.4080987654320988
1.0,0,1.0,0.81,0,1.0,1.0,0.82,1.0,1.0,0,0.6387096774193548,0,1.0,0,0,0,0,0,0.940983606557377,0.6819672131147541,0,0,1.0,0,0,0.4334320987654321
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0.01935483870967742,1.0,1.0,0.552,0,0,0,0,0,0,0,0,1.0,0,0.712,0.4164938271604938
1.0,0,1.0,0.012,0,0.9433333333333334,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.928,0.12459016393442623,0,0.26229508196721313,0,0.7114754098360656,0.8950819672131147,0.84,0,1.0,0,0.32,0.32
1.0,0,1.0,0.544,0.4066666666666667,0.8833333333333333,1.0,0.7666666666666667,1.0,1.0,0.7096774193548387,1.0,0,1.0,0,0.16065573770491803,0,0,0,0.9114754098360656,0.940983606557377,0,0,1.0,0,0,0.4072098765432099
1.0,0,1.0,1.0,0,0.7,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,1.0,0,0.940983606557377,0.8906666666666667,1.0,1.0,1.0,1.0,0.254320987654321
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,0,0,0.3032258064516129,1.0,0,0,0,0,0,0.8918032786885246,0,0.6053333333333333,0,1.0,0,0,0.3977283950617284
1.0,0,1.0,0.886,0,1.0,1.0,1.0,1.0,1.0,0,0.4838709677419355,0,1.0,0,0,0,0,0,0.32786885245901637,0.6196721311475409,0.7013333333333334,0,1.0,0,0.194,0.3794074074074074
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0.432258064516129,1.0,0.232,0,0,1.0,0,0,0.7377049180327869,0.904,0,1.0,0,0.91,0.32997530864197533
1.0,0,1.0,0,0.28,0.9733333333333334,1.0,1.0,1.0,1.0,0.7806451612903226,1.0,0,0.05,0,0,0,0,0,0.9737704918032787,0.9475409836065574,0,0,1.0,0,0,0.42488888888888887
1.0,0,1.0,1.0,0.06666666666666667,0.36,1.0,1.0,1.0,1.0,0.27741935483870966,0,1.0,1.0,1.0,0,0,0,0,0,0,0.24933333333333332,0,1.0,0,0,0.44069135802469134
1.0,0,1.0,0,0,1.0,1.0,0.8506666666666667,1.0,1.0,1.0,0.12258064516129032,0,1.0,0,0,0,0,0,0.8262295081967214,0.1901639344262295,0.604,0,1.0,0,0,0.41728395061728396
1.0,0,1.0,0.62,0,1.0,1.0,1.0,1.0,1.0,0,0.4838709677419355,1.0,1.0,1.0,0.8950819672131147,0,0.7344262295081967,0,0.9475409836065574,0.3836065573770492,0.7546666666666667,0,1.0,0,0.2,0.2934320987654321
1.0,0,1.0,0,1.0,0.94,1.0,0.5,1.0,1.0,0.896774193548387,0,0,0.335,0,0,0,0,0,0.9737704918032787,0.29508196721311475,0,0,1.0,0,0,0.4691358024691358
1.0,0,1.0,0,0,0.7866666666666666,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0,0.6327868852459017,0,0.7934426229508197,0,0.8032786885245902,0.3114754098360656,1.0,0,1.0,0,0.748,0.2869135802469136
1.0,0,1.0,0.164,0.16333333333333333,1.0,1.0,1.0,1.0,1.0,0.432258064516129,0,0.5870967741935483,1.0,0.28,0,0,0,1.0,1.0,0.16065573770491803,0.9106666666666666,0,1.0,0,0.46,0.31555555555555553
1.0,0,1.0,1.0,0.9133333333333333,0.6533333333333333,1.0,1.0,1.0,1.0,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.4419753086419753
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.7935483870967742,0,1.0,0,0,0,0,0,0.3180327868852459,0.7278688524590164,0,0,1.0,0,0.614,0.4297283950617284
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.6903225806451613,1.0,1.0,0,0,0,0.6754098360655738,1.0,0,1.0,0.8613333333333333,0,1.0,0.928,1.0,0.2611358024691358
1.0,0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,0.3180327868852459,0,0.9114754098360656,0,0.921311475409836,0,0.936,0,1.0,0,0.984,0.24839506172839507
1.0,0,1.0,1.0,0,0.056666666666666664,1.0,1.0,1.0,1.0,0,0.432258064516129,0.6903225806451613,1.0,0,0,0,1.0,0,0,0.49836065573770494,0.6586666666666666,0,1.0,0,0.736,0.3545679012345679
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.6387096774193548,0.432258064516129,1.0,0,0,0,0,0.940983606557377,0.5868852459016394,0.5934426229508196,0.9893333333333333,0,1.0,0,0.73,0.31407407407407406
1.0,0,1.0,0,0.3,1.0,1.0,0.9146666666666666,1.0,1.0,0.896774193548387,0.432258064516129,0,0.525,0,0,0,0,0,0.940983606557377,0,0,0,1.0,0,0,0.4568888888888889
1.0,0,1.0,0,0.023333333333333334,1.0,1.0,1.0,1.0,1.0,0,0.8451612903225807,0,0.715,0,0,0,0,0.7639344262295082,0.7475409836065574,1.0,0,0,1.0,1.0,0,0.39041975308641974
1.0,0,1.0,0.62,0,0.5733333333333334,1.0,1.0,1.0,1.0,0,0.22580645161290322,0.24516129032258063,1.0,1.0,0,0,0,0,0.022950819672131147,0.8819672131147541,0.904,0,1.0,1.0,0.152,0.35012345679012347
1.0,0,1.0,0,0.8833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.05,0,0,0,0,0,0.8557377049180328,0.7049180327868853,0,0,1.0,0,0,0.42903703703703705
1.0,0,1.0,0.278,0,0.94,1.0,0.7226666666666667,1.0,1.0,1.0,0.7419354838709677,0,1.0,0,0,0,0,0,0.6754098360655738,0.8229508196721311,0,0,1.0,0,0,0.44241975308641973
1.0,0,1.0,0.354,0,0.92,1.0,1.0,1.0,1.0,0,0.17419354838709677,1.0,1.0,1.0,0.29180327868852457,0,0.26229508196721313,0.921311475409836,0,0.940983606557377,0.904,0,1.0,0,1.0,0.2729382716049383
1.0,0.1709090909090909,1.0,1.0,0.86,0.13,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,0.496,1.0,0,0,0,0.13442622950819672,0,0.6693333333333333,0,1.0,0,0.748,0.3122962962962963
1.0,0,1.0,0.43,0,0.8666666666666667,1.0,1.0,1.0,1.0,0,0.8451612903225807,1.0,1.0,0,0,0,0,0,0.9147540983606557,0.9704918032786886,1.0,0,1.0,0.2,0.712,0.29288888888888887
1.0,0,1.0,0.012,0.10666666666666667,0.9466666666666667,1.0,1.0,1.0,1.0,0.6387096774193548,0,1.0,1.0,1.0,0.8688524590163934,0,0,0,1.0,0.2098360655737705,0.784,0,1.0,0,0.082,0.33471604938271604
1.0,0,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0.17419354838709677,1.0,1.0,0.72,0,0,1.0,0,0.7049180327868853,0.380327868852459,0.8826666666666667,0,1.0,0,1.0,0.27041975308641975
1.0,0,1.0,0,0,1.0,1.0,0.5946666666666667,1.0,1.0,0.14838709677419354,0,0,0.81,0,0,0,0,0,0.8262295081967214,0,0,0,1.0,0,0,0.5053827160493827
1.0,0.7236363636363636,1.0,1.0,0,0.9733333333333334,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0.7901639344262295,1.0,0.3180327868852459,0.7226666666666667,0,1.0,0,0.388,0.3190123456790123
1.0,0,1.0,0,0.78,0.97,1.0,0.616,1.0,1.0,1.0,0.535483870967742,0.38064516129032255,0.715,0,0,0,0,0,0.8524590163934426,0.5114754098360655,0.02666666666666667,0,1.0,0,0,0.43822222222222224
1.0,0,1.0,0,0.11666666666666667,0.94,1.0,1.0,1.0,1.0,0.7935483870967742,1.0,1.0,1.0,1.0,0.47540983606557374,0,0,0,0.9475409836065574,0.8524590163934426,0.49866666666666665,0,1.0,0.352,1.0,0.27841975308641975
1.0,0,1.0,0.962,0,0.76,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.928,0,0,0.940983606557377,0,0.8295081967213115,0,1.0,0,1.0,0,0.892,0.28390123456790123
1.0,0,1.0,0.278,0,0.6266666666666667,1.0,1.0,1.0,1.0,0.45806451612903226,1.0,0.7419354838709677,1.0,0,0.7934426229508197,0,0,0,0.6491803278688525,0.04262295081967213,0.808,0,1.0,0,0.576,0.3362469135802469
1.0,0,1.0,0,0.9466666666666667,0.8933333333333333,1.0,0.952,1.0,1.0,0.9483870967741935,1.0,0,0.905,0,0.5639344262295082,0,0,0,0.940983606557377,0.7967213114754098,0,0,1.0,0,0,0.3801481481481481
1.0,0,1.0,0.81,0,1.0,1.0,1.0,1.0,1.0,0,0,0,1.0,0,0,0,0,0,0.6229508196721312,0.7475409836065574,0.42533333333333334,0,1.0,0,0,0.4059753086419753
1.0,0,1.0,1.0,0,0.03333333333333333,1.0,1.0,1.0,1.0,0,0.32903225806451614,1.0,1.0,0.784,0.13114754098360656,0,1.0,0,0.9114754098360656,0.9114754098360656,0.6373333333333333,0,1.0,0,1.0,0.2871111111111111
1.0,0,1.0,1.0,0,0.12,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0.68,0,0,0,0,0,0,1.0,0,1.0,0,0.154,0.3947654320987654
1.0,0,1.0,0.544,0,1.0,1.0,1.0,1.0,1.0,0,0.9483870967741935,1.0,1.0,0.136,0,0,0,0,0.8885245901639345,0.7639344262295082,0.9253333333333333,0,1.0,1.0,0.838,0.2694320987654321
1.0,0,1.0,0.24,0,0.97,1.0,1.0,1.0,1.0,0,0.896774193548387,0,1.0,0,0.8950819672131147,0,0,0,1.0,0.9737704918032787,0,0,1.0,0,0.312,0.37817283950617286
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0,0.535483870967742,1.0,0,0.9114754098360656,0,1.0,0.8688524590163934,0,0,0.7866666666666666,0,1.0,0,0.91,0.3085432098765432
1.0,0,1.0,0.126,0,1.0,1.0,0.8186666666666667,1.0,1.0,0,0.7935483870967742,0,1.0,0,0,0,0,0,1.0,0.5967213114754099,0.7306666666666667,0,1.0,0,0,0.39471604938271604
1.0,0,1.0,0.392,0.58,0.91,1.0,1.0,1.0,1.0,0.07096774193548387,0.27741935483870966,0,1.0,0,0,0,0,0,0.8229508196721311,0.8229508196721311,0,0,1.0,0,0,0.4196543209876543
1.0,0,1.0,0.582,0.18,0.9733333333333334,1.0,1.0,1.0,1.0,0.896774193548387,0,1.0,1.0,1.0,0.9704918032786886,0,0.6754098360655738,0,0.940983606557377,0,0.8293333333333334,0,1.0,0,0.022,0.2980246913580247
1.0,0,1.0,0.468,0.94,0,1.0,1.0,1.0,1.0,0.8451612903225807,0,1.0,1.0,0.64,0.7934426229508197,0,0.9704918032786886,0,0,0,1.0,0,1.0,0,0.584,0.2967901234567901
1.0,0,1.0,0.278,0,0.9733333333333334,1.0,1.0,1.0,1.0,0.7935483870967742,0.07096774193548387,0,1.0,0,0,0,0,0.46885245901639344,0.8688524590163934,0.8819672131147541,0,0,1.0,1.0,0,0.3879012345679012
1.0,0.6890909090909091,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.2129032258064516,0.4838709677419355,1.0,0.424,0,0,0,0.3704918032786885,0,0,1.0,0.3540983606557377,1.0,0,1.0,0.32380246913580246
1.0,0,1.0,0.05,0.25333333333333335,0.9733333333333334,1.0,0.6053333333333333,1.0,1.0,1.0,0.5870967741935483,1.0,1.0,1.0,1.0,0,1.0,0,0.9737704918032787,0.9114754098360656,0.11466666666666667,0,1.0,0,0,0.34256790123456793
1.0,0,1.0,0,0,0.14666666666666667,1.0,1.0,1.0,1.0,0,0.07096774193548387,0.08387096774193549,1.0,0,0,0,0.019672131147540985,0,0,0.5147540983606558,0,0,1.0,0,0,0.5055802469135803
1.0,0,1.0,0.088,0,1.0,1.0,1.0,1.0,1.0,0,0.9483870967741935,0,1.0,0,0,0,0,0,0.9704918032786886,0.8295081967213115,0,0,1.0,0,0,0.42785185185185187
1.0,0,1.0,0,0.22,0.8666666666666667,1.0,0.988,1.0,1.0,0.22580645161290322,1.0,0,1.0,0,0,0,0,0,0.9737704918032787,0.8819672131147541,0,0,1.0,0,0,0.42241975308641977
1.0,0,1.0,0.43,0,0.92,1.0,0.9573333333333334,1.0,1.0,0,0.7419354838709677,1.0,1.0,1.0,1.0,0,0,0,0.9442622950819672,0.9704918032786886,0.488,0,1.0,0,0,0.33071604938271604
1.0,0,1.0,1.0,0,0.30666666666666664,1.0,1.0,1.0,1.0,0,0.8451612903225807,0,1.0,0,0,0,0,1.0,0.3836065573770492,1.0,0,0,1.0,1.0,0.338,0.36849382716049384
1.0,0,1.0,0.734,0,0.94,1.0,0.8933333333333333,1.0,1.0,0.8451612903225807,0,0.07096774193548387,1.0,0.928,1.0,0,0,0,0.003278688524590164,0,0.8826666666666667,0,1.0,0,0,0.36923456790123454
1.0,0.20545454545454545,0,1.0,0,0.6266666666666667,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.940983606557377,0,0,0,1.0,0,1.0,0,1.0,0.2946666666666667
1.0,0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0,0.5161290322580645,1.0,1.0,1.0,0.18688524590163935,0,0.49836065573770494,0,0,0,1.0,0,1.0,0,0.296,0.3588148148148148
