barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-7,29,-4,46,-17,-7,37,45,38,46,31,18,-6,33,33,-5,-10,36,-11,-13,37,36,22,37,-10,42,4,-19,46,28,-2,46,20,29,35,4,30,18,37,37,-15,-3,40,5,43,-10
-4,39,34,-20,21,41,30,11,-6,39,2,29,32,16,47,-10,-9,-6,31,12,-8,33,-5,31,-17,-10,39,37,16,38,41,43,30,-4,-19,41,30,3,32,29,-15,47,-4,-2,-11,45
23,38,44,36,-2,-13,-15,-20,31,42,-7,22,41,-14,43,35,41,7,38,29,24,-12,13,-6,35,16,-16,44,24,-12,41,-6,22,-17,36,40,41,44,28,36,13,35,-19,4,-10,16
34,34,40,4,38,39,-9,41,-1,-2,47,22,9,-9,-4,11,36,42,14,-6,37,-9,38,7,-7,-18,32,-18,-19,3,34,44,10,-11,-5,36,2,-19,-4,40,12,44,10,46,-7,-3
-9,46,41,2,34,-10,-10,18,-20,-19,16,-6,42,31,4,-10,-13,-7,38,28,34,-14,38,3,13,35,-6,2,4,41,-4,36,-9,-14,40,-19,38,34,-6,-6,36,-19,30,38,43,45
18,-2,33,-8,29,-1,-16,31,-3,8,-12,31,21,44,29,16,25,-4,22,-15,0,47,35,-12,42,21,-15,-20,31,14,35,-20,-19,-2,-4,44,47,-14,-3,16,-8,35,37,-16,13,-8
47,23,34,-16,46,-11,-10,-6,39,-10,14,38,-8,29,7,32,14,32,40,36,39,-5,33,-2,-14,-12,25,-16,45,-11,39,45,35,35,-3,-20,26,38,43,33,24,-6,-9,7,0,-11
-5,4,-4,35,-13,-7,-15,5,-19,-12,-19,-5,10,-5,35,-15,35,-5,41,36,27,-17,24,40,18,-18,12,35,33,33,36,26,8,31,31,7,5,36,40,-6,2,-8,-17,29,-8,38
33,16,44,17,-16,4,-6,46,-18,-8,-4,38,28,35,43,42,2,-8,35,-8,15,39,-2,28,-5,43,-14,16,4,-16,32,-13,46,41,40,15,33,-7,-12,40,-6,45,45,40,-13,20
18,41,33,34,-6,37,-4,34,43,-17,37,39,44,36,46,-18,11,-11,-16,37,-12,-16,21,-5,-11,-18,34,21,33,32,26,44,41,40,14,-6,-11,30,36,-11,-6,24,-17,15,-8,-20
-18,4,32,22,28,-2,31,22,18,-2,29,-2,31,32,32,-4,43,34,-5,-16,6,-9,28,-12,-15,-1,40,3,-9,44,7,-12,37,16,45,41,6,-18,6,-9,-4,-10,40,1,-14,-19
-6,-9,16,44,-15,43,46,39,39,34,-19,18,-18,-16,25,-19,-5,-20,4,32,31,41,-16,19,10,40,32,29,-6,0,21,-4,-5,-5,18,31,-12,2,40,34,-16,-3,39,37,-10,-5
30,39,-12,-11,26,-17,35,12,-2,11,-4,-7,47,47,25,-3,-4,46,33,26,42,-16,41,37,-11,-4,45,32,8,-9,-4,-4,4,-19,-13,39,-10,-3,-10,42,-4,-8,15,-16,36,0
-17,-1,-3,-18,-8,-8,-6,17,-11,2,26,47,42,40,43,-11,38,43,17,-9,-4,27,36,31,4,38,-19,-16,-17,15,11,45,44,16,-19,-15,-6,47,-17,14,35,15,35,27,7,32
-8,12,45,-6,46,-15,31,47,-3,34,1,-12,-8,40,35,-1,33,10,40,-20,2,-6,-4,-7,-12,31,30,-18,-6,41,32,38,-7,-4,6,-15,-1,29,20,-10,-16,39,29,18,31,27
-14,42,42,31,-12,-10,-5,40,-20,31,-14,-16,-5,45,-6,-12,-10,-17,-1,-6,8,36,-17,-12,39,-18,38,42,5,40,34,-17,47,35,44,47,-15,4,-2,22,34,37,43,42,37,-5
27,44,-18,0,12,40,35,11,29,7,32,18,-11,2,32,45,16,29,14,33,5,-8,38,-6,10,-14,0,-12,6,-11,42,-5,29,-8,-6,34,-7,46,32,37,-8,38,35,14,-17,41
-20,42,-4,31,32,34,-18,15,-12,45,39,43,42,1,-19,25,1,32,45,36,36,8,43,39,-10,32,42,44,-14,-8,15,-4,8,32,-6,33,40,-18,35,22,41,-7,-9,-15,25,38
-11,33,-8,-8,31,38,42,-10,8,-18,-15,-12,28,-14,-15,5,-14,10,38,-15,9,29,-7,-4,39,-13,-2,-15,42,1,39,-4,12,-3,42,40,43,15,-17,31,-7,-5,32,41,47,-19
-2,41,47,25,16,34,1,40,-17,-12,23,-19,-10,-4,46,-16,32,30,-16,24,-12,16,34,-16,-18,34,23,38,38,44,38,-7,16,-16,-13,36,41,42,34,38,-14,-17,45,-10,-15,18
-6,23,21,43,-11,-4,37,38,-8,23,40,-20,16,30,43,-20,8,45,29,-19,-17,-2,47,46,1,30,31,36,29,-12,-12,-14,-2,-18,34,0,-6,-16,-4,22,46,41,37,-5,1,-19
45,-18,-1,-16,46,-3,44,-18,11,42,47,8,25,-18,-12,9,29,-16,24,-6,29,14,38,-3,37,43,26,33,-5,30,33,-13,-19,29,36,15,7,-11,22,29,9,-2,-13,37,-20,-16
47,8,28,39,24,38,-7,7,-8,6,34,45,29,39,3,29,21,-6,-18,32,43,-1,-6,40,33,34,20,-8,-11,8,13,-15,-8,-5,44,-12,34,-18,23,-8,33,38,15,-3,-6,29
5,-6,40,20,30,-19,10,36,45,-14,12,-6,33,36,30,42,35,42,32,-17,-10,47,37,12,36,31,44,45,42,28,-13,10,-6,17,38,-19,-18,-11,-9,13,15,38,30,-20,43,47
25,40,30,4,39,-5,33,33,42,6,47,32,19,-6,44,42,21,39,-14,41,-7,-4,5,40,31,47,34,19,44,26,47,12,30,34,-12,-16,6,36,34,16,3,30,-20,38,4,-4
41,-3,13,30,-12,-12,-2,3,-19,16,40,42,-8,26,29,4,41,-2,26,-18,29,29,-16,-6,-4,5,30,3,-18,39,34,-20,-3,43,40,-17,30,-18,33,41,45,9,45,-17,34,-20
26,47,23,-11,-3,38,24,-9,33,-18,47,33,45,15,-3,26,15,32,39,47,-17,16,42,-18,-16,32,33,37,40,0,-11,47,21,43,-8,26,-13,40,-19,33,-5,-6,-6,-9,18,39
29,-11,8,-13,40,45,9,-3,31,7,-2,21,-2,42,-19,-10,33,20,-3,-20,30,6,36,-3,-16,45,11,30,46,-8,4,33,37,45,-3,25,6,37,-11,26,45,43,-15,43,41,19
38,-8,36,-3,44,-3,33,-18,-8,-7,25,-2,30,-7,41,34,-8,34,20,-5,21,-8,18,-4,-12,-5,-9,31,42,-12,14,45,32,38,-18,7,29,35,43,12,-3,1,-14,47,-10,-13
19,46,13,-4,14,-15,40,-13,34,-17,-12,-1,-2,-3,-17,-10,25,-12,34,-13,-15,-9,34,-8,-6,-14,-7,29,-9,15,-4,-17,27,-10,39,4,-1,-16,-18,28,38,30,31,30,31,23
38,25,5,-8,19,31,27,-17,-10,-2,23,38,34,26,-8,11,40,3,30,-6,16,-18,18,37,-14,32,-3,2,36,21,4,-10,39,-1,40,-16,-18,4,30,18,-11,5,-8,23,31,-6
9,39,42,-2,30,40,10,46,1,30,8,37,28,-4,-13,34,13,34,-4,33,40,11,-6,37,27,-19,39,-17,46,-19,8,33,17,45,-10,-6,-4,-1,-9,22,1,-14,-6,33,-11,-13
21,46,40,-13,-8,-12,-3,-7,37,35,45,47,10,42,-14,32,24,-8,30,41,11,41,4,41,-15,-17,19,45,44,-12,47,-17,15,31,-4,-6,42,43,-19,5,42,42,34,0,-18,40
33,43,43,-18,34,40,15,38,-5,37,-20,-7,32,9,42,-15,45,45,31,47,33,5,-18,-9,22,34,45,-20,3,38,29,-12,-19,-6,44,33,-15,2,-9,1,10,-17,40,37,42,-14
37,31,38,32,29,-7,44,-20,36,40,-2,-18,39,40,42,38,-19,-15,34,-8,37,31,22,-19,41,-4,-15,3,19,-6,-7,-11,35,40,38,-6,-4,25,35,31,42,30,-2,20,-8,23
-14,-2,-3,-11,42,46,-6,32,13,-6,15,29,-9,6,-15,-3,24,43,36,-18,-4,-4,42,1,-6,-18,-8,3,-10,33,31,14,30,31,34,35,-19,-9,31,-16,41,44,-8,30,19,-5
12,33,37,34,42,-1,-5,-12,-17,-18,-10,38,-3,26,34,41,41,-18,47,-18,33,-2,13,-13,33,29,40,18,-20,-10,-17,19,-13,42,-17,42,22,-8,38,25,-5,-5,-15,-6,42,-18
36,41,-14,-9,31,-3,-2,42,-4,-6,41,24,-3,-6,13,37,-12,28,11,30,29,3,18,32,-11,32,-11,27,44,3,10,-2,44,-16,6,-19,-8,26,17,-16,-19,-1,42,-17,35,-14
32,-20,-14,29,28,31,30,38,14,-16,18,-18,13,-13,44,-17,41,46,43,10,40,-13,-2,-17,46,42,34,39,-9,47,-12,35,-8,20,39,33,-4,38,13,30,34,24,47,-6,46,3
29,-18,-8,29,16,-3,-7,-7,-13,27,-7,29,-17,38,46,47,47,41,-3,22,31,43,45,-8,33,19,11,-19,45,45,40,9,-8,34,-10,-6,-7,39,-14,3,45,32,29,11,35,45
39,-2,-6,27,7,-19,-10,-7,15,34,33,30,41,-4,43,-18,1,46,29,-13,-2,47,37,26,34,41,-17,20,45,6,42,13,11,43,46,34,-1,38,-6,-14,-13,-19,-8,31,-2,17
-7,6,-19,-17,31,10,37,1,27,-7,26,-5,-15,35,30,33,-14,-14,-6,44,47,32,-2,-16,-8,33,-2,42,15,40,42,-13,31,36,28,36,19,-10,33,-8,-7,43,43,-9,-11,37
34,38,4,31,-15,35,40,38,-5,39,-2,-18,37,45,-4,-8,21,45,-20,-7,35,39,9,37,15,-15,23,-14,-5,39,-7,-13,45,25,34,-17,-8,45,-4,32,40,35,43,39,47,33
39,47,-16,-17,13,-2,23,43,46,26,37,20,11,33,26,-10,-13,34,29,-2,44,29,-10,43,-6,-17,1,-15,37,40,0,42,1,-2,-2,4,6,-17,43,-10,40,-6,-7,-5,-6,47
-14,19,29,40,8,-5,-4,6,41,8,4,43,4,-18,-11,-2,-3,21,-13,-8,33,-8,-18,45,45,-18,-17,29,23,32,40,44,-18,-1,44,-16,-18,-7,-4,30,-14,29,-14,-4,30,-14
-3,37,-14,11,15,45,7,30,39,-19,-15,10,6,-7,12,-10,32,-10,43,-18,-17,10,47,4,-4,-19,32,-15,-18,45,36,8,-15,37,14,47,41,-6,0,37,34,-1,46,-10,-5,14
46,35,47,-11,-8,-15,-18,-15,44,-10,24,-17,-4,36,-3,35,-11,26,-8,8,3,-5,-6,-3,38,39,-10,29,2,44,28,33,-17,47,44,16,-12,40,20,-18,22,-16,32,43,37,42
45,22,34,31,22,37,5,-4,-20,-11,-17,39,31,25,34,-9,-18,29,-9,29,-10,16,13,47,18,-5,-19,11,-8,45,-5,46,15,-6,-5,22,-10,-3,-16,9,-13,11,-13,17,-9,41
-18,-9,34,6,21,-9,-9,-8,-10,-4,-2,-10,40,-19,-8,18,-4,37,11,36,-10,-18,8,-17,40,30,45,-11,26,47,34,30,30,12,31,4,34,9,-2,-10,2,37,-15,-19,-17,-20
35,22,23,-19,-11,45,-11,-17,-2,-2,42,6,19,41,-5,-11,14,-11,-8,31,-4,-10,34,-14,17,32,-1,43,-13,-11,37,40,46,16,-4,44,18,33,38,-19,-10,24,-20,-4,-13,44
10,39,42,3,-18,-6,7,-19,47,0,47,12,-8,-8,17,-7,31,30,41,15,-8,31,-15,-17,31,5,-8,-7,45,-19,-13,-19,-6,-1,44,47,-18,11,0,35,-19,12,-6,8,46,10
-2,31,38,33,29,-4,41,14,24,-13,2,31,40,35,-5,17,-15,-10,-2,-8,-4,36,-5,-18,46,23,-16,44,-16,-12,37,37,30,-8,3,46,8,34,-3,15,31,44,-16,7,18,38
33,41,-3,-14,30,41,-13,-15,-12,31,44,14,36,-10,39,38,-1,-2,40,-3,34,19,47,-7,-11,-14,32,-18,37,16,30,-9,35,1,-6,8,-4,-19,-4,-3,-8,45,41,-6,-5,-19
-14,42,14,34,38,-12,7,-10,-20,-16,10,-12,-18,40,-13,22,39,-2,14,-4,-14,-6,37,21,-10,13,-15,33,-5,37,38,40,-11,-11,-15,-3,46,3,-3,14,40,-9,-2,43,37,4
30,36,35,38,38,1,43,21,9,34,-19,8,5,-19,36,29,-3,-17,36,42,20,-17,12,-2,43,35,-6,47,43,44,41,-8,-8,-2,-4,47,35,41,26,-13,8,33,33,-14,-2,32
31,11,37,4,35,36,46,-14,-20,-18,46,-12,30,12,13,-9,13,38,-14,0,27,32,30,41,44,32,-13,-9,44,31,29,34,41,40,8,41,42,46,-12,41,36,-7,26,39,-15,31
24,-9,10,31,-5,27,-8,33,1,-19,-6,39,-17,-10,2,42,21,42,45,37,-3,-12,32,9,4,-10,-7,10,40,-14,4,-10,-10,27,5,-7,29,35,-12,-5,44,47,36,-12,18,36
-9,23,42,-4,-12,-7,-17,-9,40,35,1,45,-6,11,37,-9,-17,-16,-20,32,43,-9,12,-2,-17,41,-11,6,25,43,42,29,-19,-10,-15,44,-16,25,37,-4,-2,33,-4,-8,-7,-15
15,47,39,-5,7,41,-4,30,-3,-12,-1,40,44,-6,-18,-3,-17,-10,-16,-12,25,42,47,-5,-8,-7,6,-16,3,-17,-14,44,-14,-18,40,0,28,40,15,47,19,30,41,16,39,-11
-6,-16,-14,-12,-8,-8,29,5,16,-6,-3,12,37,43,30,16,27,-18,-9,7,-11,38,37,28,34,36,5,47,-15,46,37,29,25,38,-12,41,30,33,34,-8,35,-10,28,-9,21,-3
30,12,-15,30,11,41,-8,10,29,10,-8,-14,37,9,16,33,-3,44,44,-18,44,-8,33,12,47,37,-5,42,-1,33,40,-2,24,32,-6,-6,25,45,39,47,-16,-18,40,-18,-11,0
-2,46,-11,-17,-9,-11,-1,-17,-9,34,-5,41,36,-2,-10,-7,46,-19,-5,14,43,-2,-9,26,25,30,20,-19,45,42,27,32,7,-10,-15,26,-6,-19,45,-11,3,36,36,16,-12,33
33,24,-8,-5,42,46,-10,29,40,11,-10,19,32,27,32,13,40,41,-11,-18,-18,13,44,-16,41,-13,13,46,44,47,36,-3,26,-6,2,-4,35,-15,44,46,-5,46,-1,-17,38,-10
22,44,-18,7,-18,-12,42,-10,0,-16,-16,0,-11,23,46,9,-4,-16,-18,-2,45,40,-16,-20,44,27,17,-13,-17,-3,45,-4,-19,-9,-14,-14,33,39,34,21,46,-4,35,42,34,-4
32,-20,39,-2,-19,8,5,-10,39,-16,-4,11,24,33,35,-17,34,-12,45,-5,-6,43,28,-8,29,6,-15,40,20,-14,-10,33,1,38,44,41,4,35,17,35,21,40,36,33,45,-11
3,-7,12,43,-2,40,-16,44,7,-2,18,44,37,43,-3,-4,-8,-16,-19,21,-14,-1,17,47,-1,-11,-6,-13,-20,29,18,44,32,41,34,-5,40,42,-19,-19,46,41,43,41,36,-14
-20,33,-9,-13,37,-9,-5,8,17,42,47,30,29,29,38,21,24,38,-3,43,15,35,19,-15,-13,-4,-18,-12,-2,30,5,-2,43,-16,38,1,33,-20,-1,39,-11,-12,42,-4,-9,2
6,39,-15,35,11,40,6,47,44,15,-18,1,30,-16,-13,-7,-12,39,24,-9,37,9,31,12,-19,-9,-7,12,-6,14,42,-7,16,-6,-2,-13,-20,-5,35,0,-13,38,31,-16,39,-4
37,32,23,-13,-12,7,37,4,2,-16,-15,0,32,-7,14,29,-11,46,-20,-16,36,42,39,10,8,-12,-18,-13,-10,31,-15,23,36,31,-15,-15,31,41,41,-15,45,14,-12,43,39,-3
-6,40,-10,29,44,45,38,12,41,37,42,47,-3,-13,46,41,-19,-20,35,-10,10,37,-13,35,-16,24,-12,30,-3,35,23,32,9,36,7,-19,41,31,27,37,30,19,-18,-17,29,-14
30,-7,-10,36,-16,27,45,11,41,33,9,45,-6,21,27,-6,35,-18,8,29,29,17,-10,34,31,45,-13,-11,45,18,12,-16,45,29,-10,14,35,4,42,12,-19,39,-1,41,-8,21
5,40,27,-10,40,43,-13,-2,22,-17,4,42,47,45,-10,-7,30,-14,3,-10,34,30,45,40,-16,33,-19,7,47,-10,-3,39,36,-9,-16,-9,30,38,13,42,-12,7,46,17,47,42
18,-8,46,34,-3,33,37,33,47,44,33,-2,2,38,32,34,-5,46,-12,44,24,44,1,31,44,-1,46,9,32,34,-13,-7,-16,0,36,36,37,44,-16,44,12,-10,32,14,-14,-15
-14,38,47,47,36,34,-9,39,15,35,-14,5,28,34,42,-11,24,-2,10,40,33,-5,-20,47,44,34,27,44,-18,43,-12,-20,-4,-4,25,44,30,-6,30,31,18,29,-10,7,-15,9
-8,-16,44,47,25,-14,-17,8,-6,8,-3,-7,-2,-6,15,40,-3,26,15,-10,-10,46,23,-8,-17,31,-2,-12,42,23,-17,15,21,46,3,44,-11,43,-6,-3,-2,-9,26,-5,47,-15
-8,42,19,-8,-12,-19,-13,0,34,11,35,-2,40,22,-9,-11,43,8,-4,-15,-18,14,40,15,45,31,27,-19,-16,44,-17,30,27,44,-14,40,-16,35,-10,36,-18,30,37,-20,-4,-15
28,43,-18,9,35,-7,-20,-14,-4,31,22,-13,34,-17,-19,24,-10,36,47,-2,2,-3,42,-12,41,22,-19,-10,39,-5,39,24,-7,47,47,8,35,46,21,-19,40,-17,-7,44,-18,-6
-10,3,36,2,-14,-19,43,18,33,-6,41,-8,45,14,-15,-17,-15,-18,-11,-18,-12,30,34,-2,12,-18,-7,25,30,13,37,23,27,31,-19,-3,46,44,-10,34,-1,44,29,12,39,33
-17,46,-10,-17,-15,-15,39,-2,-3,39,-19,37,-14,4,18,39,-17,-12,-4,35,-15,42,-17,41,36,-11,-12,45,-3,6,38,38,-20,39,-10,31,-5,-5,-9,14,44,-18,-12,23,21,-3
29,-12,36,2,32,5,22,45,-9,2,-14,-4,46,2,33,-20,-6,32,-5,20,-12,10,0,-10,-18,21,44,-16,-13,12,30,-14,18,-3,-2,-14,-4,43,-10,-6,31,-14,-17,32,-11,30
-1,45,-20,29,3,-5,-5,29,42,37,22,-6,34,42,-20,32,6,47,31,10,43,-20,-5,43,21,36,-15,9,40,-14,29,13,15,-4,35,34,33,47,43,30,30,30,-18,-13,13,31
-5,-6,46,35,23,-5,-14,32,45,26,-10,-19,35,38,-7,-15,43,39,43,44,44,10,-9,14,-12,-2,11,-12,14,-10,37,-1,46,11,2,37,-16,34,36,14,10,-5,36,41,-3,39
-5,-9,40,32,45,23,-3,-20,44,8,37,37,-6,40,-11,-4,32,-18,30,27,-18,32,47,-1,44,0,-2,38,-5,25,38,15,32,-5,41,46,-6,37,18,32,31,-3,-14,34,-3,27
22,-5,-5,36,-18,-16,30,-6,-13,44,35,-3,-14,-13,43,44,40,24,33,17,-15,-18,39,26,42,47,36,-9,8,29,-17,6,-2,-15,39,-20,-8,14,40,23,43,-12,38,-17,45,46
-16,19,38,38,-2,20,45,9,-19,-16,30,-17,41,32,35,33,27,-11,-9,18,-15,10,6,-8,-20,-15,24,36,-15,32,40,-7,43,13,-3,8,-4,2,20,-3,-7,45,29,34,26,-10
7,40,37,45,45,-7,-12,45,29,-9,44,-19,43,18,35,30,-2,32,-19,28,4,-4,-20,-10,44,26,42,23,35,0,-6,-1,-14,-4,34,20,36,34,19,-11,-18,30,28,-12,-2,-14
45,34,28,32,-11,-15,19,43,-12,-2,2,-3,30,-12,43,47,32,23,-16,-12,44,45,-19,41,32,-16,27,38,-4,-6,40,0,38,44,38,24,-4,-11,36,7,-9,3,-19,43,-13,18
33,-4,41,40,-9,31,41,23,-20,-3,42,-11,47,-13,17,-18,-15,0,-20,43,46,-8,-5,37,-2,-5,-4,-1,14,40,-5,-7,39,13,-14,-17,43,-14,-3,42,-3,31,-2,-14,42,41
42,-4,17,43,9,40,9,-12,-5,14,36,44,13,32,-11,0,-19,-18,-11,31,29,-8,31,2,-19,43,6,35,24,45,-5,45,31,1,-9,-7,-13,36,-16,19,32,-9,-17,21,29,20
13,-16,-14,47,39,-2,40,40,39,-12,-20,-10,36,-1,41,22,47,28,-19,16,47,42,-6,-14,-13,38,31,38,36,-17,-10,-10,-7,39,-14,-10,40,-6,-13,14,18,39,43,-2,-9,17
30,-13,47,37,44,22,38,-16,4,38,-1,-4,-5,-8,27,43,-10,20,42,23,-3,-20,46,27,1,-13,44,3,-6,-10,-16,-13,30,34,-7,-7,3,-13,32,-16,46,34,4,-11,-15,32
16,41,29,-10,-15,-10,28,-16,-15,46,-7,-3,-17,42,42,-19,-2,16,10,-18,1,-3,-3,34,35,47,23,29,32,-14,-5,13,47,38,33,-2,7,31,-9,27,35,36,18,31,-17,-10
45,38,2,-3,-11,45,38,33,37,-17,33,-5,-16,35,41,2,-7,42,-8,-8,5,-9,0,-11,7,-3,29,44,22,47,44,-16,45,30,-1,-13,42,47,8,37,-16,-13,-2,-18,39,37
-13,40,29,35,42,-18,36,41,32,-5,21,32,44,27,33,10,4,-6,-18,32,-2,42,15,-2,-7,30,-19,29,44,42,30,-16,11,44,23,37,34,-11,32,-12,21,-3,38,43,-6,27
-8,-6,41,36,12,33,22,36,41,-13,40,36,-14,-17,-6,43,47,7,32,31,-7,-7,38,5,41,42,47,-12,-15,44,45,37,7,-15,7,-7,43,40,34,-19,-19,-3,10,-19,-4,6
42,15,35,1,-17,38,-5,32,18,-16,9,-5,39,21,34,28,47,47,28,-14,41,-10,-9,-11,1,-4,19,-12,40,29,18,-9,-11,-5,27,-8,45,47,9,40,-13,24,46,27,-17,14
39,24,6,30,12,30,40,31,32,20,-20,43,45,7,32,-11,-7,20,45,-8,37,-1,2,-18,-16,18,40,45,12,30,42,30,36,3,-15,40,25,-6,28,-5,35,-12,24,-17,-14,37
39,36,-14,-12,37,44,-11,33,45,36,-20,36,-10,-10,-4,32,32,35,41,47,41,-5,14,-10,-20,-17,-13,-10,42,39,-10,46,-1,-3,45,11,42,11,24,38,43,1,-16,6,8,-7
-9,45,-2,-12,14,44,-19,38,4,41,6,32,-18,-19,21,41,29,-20,36,-1,21,-14,9,29,-1,43,-17,40,0,-6,34,29,27,41,5,-10,34,-13,6,-8,1,35,30,37,7,46
3,-16,5,-15,-15,7,32,12,-12,-14,30,30,9,-2,-14,31,-1,-10,-8,32,42,-7,-14,44,7,-9,31,-18,-3,46,30,25,35,31,-16,35,-8,-19,35,40,11,-11,4,39,-2,19
