barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-10,5,-5,-9,34,30,20,-2,-12,28,29,-18,-16,-15,21,30,37,36,2,34,40,18,35,38,39,46,0,-3,30,-9,30,-11,29,-6,-18,16,-2,6,-15,24,8,44,35,20,-13,-8
45,25,5,36,13,-14,39,42,39,44,-10,-9,35,-13,36,-19,7,-17,30,-14,30,-7,-6,-12,-15,-8,11,34,-3,-5,42,-2,-5,29,-7,-18,-17,-19,-16,45,46,23,14,41,33,39
38,25,45,-5,31,22,24,-6,-9,36,23,42,4,42,31,-18,-2,2,46,-7,-14,46,-14,-5,-11,29,-9,19,30,41,-17,38,47,-14,7,42,-10,33,34,-16,27,32,33,19,-6,-6
18,37,-5,0,-17,37,37,30,-5,29,-11,22,-16,26,-2,41,-14,38,-16,-18,33,0,42,39,-8,-11,-1,-8,-12,-8,-17,23,40,-13,-13,-10,18,-6,37,-13,13,47,-9,-16,29,-15
33,31,2,-20,12,-10,17,-11,-17,11,-15,19,38,-9,45,39,8,44,44,38,45,32,-5,5,18,31,7,-15,-7,-7,38,7,39,-17,-15,35,12,-9,10,-5,-14,-2,42,0,38,34
29,45,30,-7,-8,47,-18,6,2,-10,15,-8,38,15,-20,7,31,13,37,31,35,-6,35,-19,45,14,30,-6,40,9,36,19,-7,35,-14,15,3,-12,32,-4,-3,1,43,-15,45,9
39,3,38,-19,-17,-3,29,34,45,44,-1,31,0,39,43,29,19,-9,24,30,5,-13,7,37,45,-12,35,-18,-15,-18,-15,-17,4,-8,-17,46,-11,47,7,41,-14,16,30,-4,35,1
29,36,32,40,38,-2,-14,-5,40,42,-2,-11,-8,31,31,8,30,42,-17,-20,-16,-3,-16,24,32,39,8,-12,7,34,39,2,21,-20,31,29,47,-16,-8,45,26,-19,-11,35,44,14
18,-18,36,29,42,-9,44,25,47,32,-10,-15,-5,47,8,41,-19,29,33,28,-20,-4,33,-6,-18,31,41,33,40,9,3,44,-2,26,-20,-3,-19,-7,41,41,-5,37,-4,15,41,14
5,46,43,34,44,-8,-7,44,-11,7,36,43,30,45,41,-18,43,-6,35,35,34,-13,-14,-10,-13,-6,-11,-19,-13,-19,20,29,42,27,42,25,-4,-6,-17,-7,39,30,19,36,35,-17
38,43,40,39,-5,36,22,31,-9,37,15,30,37,45,9,43,33,-7,-13,-15,35,3,7,40,-19,-5,-16,9,7,-15,3,33,9,44,-15,23,10,-3,38,19,19,44,25,-11,-8,-17
-15,35,11,-18,42,-6,36,3,45,9,32,-9,-5,-13,-4,2,-2,47,46,-2,31,8,-3,-6,30,9,-12,32,-1,-4,29,29,-6,32,-18,36,10,47,-10,-12,8,-8,33,-2,32,16
42,15,41,44,35,1,9,41,45,40,-6,-14,45,47,-5,23,44,15,-20,-4,15,-19,16,-17,8,-6,-13,16,-5,39,17,-16,47,-16,5,-10,20,37,-2,-10,41,-14,31,14,44,23
47,38,2,37,16,-2,13,-13,34,14,35,-2,36,-20,-7,-11,40,-2,-3,21,-18,43,-20,46,-10,2,-19,43,32,39,36,38,45,-4,44,36,31,21,-13,9,44,36,-14,-6,-8,7
33,44,47,-15,25,-16,39,-15,34,39,30,1,-13,11,-10,44,-5,-18,26,-16,42,45,-5,-15,46,5,12,47,45,-8,41,32,-8,19,-4,-4,47,45,30,43,38,42,-1,30,37,-20
36,45,47,36,-6,-4,45,5,2,-3,28,-16,44,43,43,2,2,-17,-5,13,-1,35,24,47,-2,12,-18,7,-4,-8,21,-3,40,-11,22,34,-4,-2,-12,35,-5,33,35,-8,12,29
-1,-5,-16,26,-20,-5,43,-14,40,37,-15,36,-17,39,31,7,-2,43,38,-15,37,-6,18,35,-12,29,-11,-15,43,13,42,-6,-14,-16,-8,-1,34,-11,46,34,35,1,38,34,-17,9
29,29,-6,40,-15,11,-4,23,30,29,11,31,-4,-19,11,-11,34,3,-17,2,12,-6,-19,-9,-10,2,-19,33,-10,38,13,-18,32,-1,-5,-20,21,42,-20,-11,36,-10,42,31,41,6
-16,46,35,-9,42,-11,40,-10,36,29,-18,5,-11,-9,-16,22,-20,-18,37,6,-18,-18,-15,39,-17,-14,-10,20,-11,11,-13,-11,-16,-12,31,38,-11,-2,47,-13,-15,47,-16,-10,14,37
31,3,-4,14,0,30,-20,8,-9,17,22,-19,-16,44,-9,18,27,-14,7,46,44,45,38,-16,34,10,43,-6,35,29,5,30,-12,2,-3,33,-3,27,34,-6,29,42,-11,28,37,-15
43,16,-7,10,9,31,41,-12,39,-5,-10,2,2,-11,21,-12,42,30,28,35,-6,-4,-10,26,-5,31,34,-12,35,1,-6,17,-16,-18,-5,-3,-12,42,-10,35,34,39,30,25,-17,-10
36,28,-6,-2,-19,32,-15,4,41,0,39,40,35,-12,35,37,-15,46,31,-20,-6,32,-13,38,-19,-4,16,39,8,32,-3,-15,38,47,-4,10,-7,-13,41,13,45,-10,-5,23,28,-3
36,-5,16,-13,28,38,-10,46,37,26,11,43,41,39,-11,12,-5,7,6,-10,-10,40,32,2,34,9,29,15,34,-15,-10,-20,-10,2,46,-3,-17,27,35,-10,44,-14,-10,3,8,-4
40,42,30,46,-17,-8,-10,42,43,42,36,31,47,30,-4,-2,-7,-13,6,31,-8,-19,43,30,-11,45,41,34,-7,25,35,39,31,0,39,-4,-14,26,31,-5,3,36,24,-4,46,25
-16,29,-17,11,45,-10,18,33,-13,47,-10,-12,-15,40,-11,29,-11,17,-13,-2,-3,-16,-2,-1,45,34,44,8,31,-4,43,22,-5,40,13,-7,-17,-14,2,29,39,12,-14,5,31,23
1,-13,30,28,10,39,11,-6,14,37,33,0,34,-18,-12,-14,-10,-11,-16,-20,32,45,34,20,29,-7,9,38,38,22,-19,39,10,-17,35,-12,-2,-13,-17,-5,9,-14,-2,24,-20,-2
12,-3,-9,-7,8,35,41,36,23,46,40,36,31,11,18,29,33,-9,36,30,-10,-6,-6,47,23,31,30,38,-12,46,-16,-15,-14,-7,-12,20,29,29,29,-4,-16,32,-6,-12,38,40
29,-3,8,43,35,-11,14,-4,37,31,45,36,-10,-3,29,1,-12,-18,-3,38,45,-17,-16,10,13,-10,44,42,47,7,-12,9,-4,22,-4,-14,-13,20,-18,45,36,-13,-4,-5,-12,-13
-3,-5,-13,-7,-16,-12,38,41,30,31,-11,16,-17,16,13,41,43,38,25,-10,9,46,-13,-15,-15,33,30,-11,12,32,38,20,24,-8,35,20,-8,44,45,-12,-15,-1,41,32,-9,-9
18,29,30,44,6,-5,36,-12,32,31,-17,1,29,44,39,28,-13,6,29,30,-17,44,-6,-13,38,-5,-9,47,14,-6,32,45,34,-14,30,35,-20,36,-5,-2,25,44,-13,45,0,-16
17,39,-10,-16,37,-8,-12,29,46,34,-14,41,11,40,-2,30,-11,23,2,-19,39,22,29,-3,27,-19,-8,1,4,44,24,-15,45,-11,42,30,-2,0,-20,7,44,47,-17,15,-8,-2
21,47,-19,29,-7,43,-2,-1,-6,33,-9,26,30,13,18,-20,43,36,25,31,45,7,38,39,45,45,11,-16,-9,31,30,2,42,30,41,-6,19,-7,9,37,35,0,0,36,-8,5
2,45,-9,24,-9,-2,-3,39,46,45,8,35,12,33,43,25,-7,39,-7,38,22,29,18,34,34,45,34,-16,-11,32,-8,-19,45,7,41,33,45,30,46,43,-4,-9,45,39,-16,8
11,40,-19,21,45,-7,47,-3,-15,-9,15,-18,30,44,38,-20,0,-19,29,1,-16,41,-4,44,-4,-9,-8,-16,-6,37,24,30,-12,45,-13,-13,19,-11,21,43,-18,-9,23,-20,-9,-8
27,-16,-4,31,-12,-4,45,4,-18,14,-7,34,6,30,9,-16,2,38,15,44,31,42,-19,-19,38,-13,15,-16,11,30,-10,47,31,33,38,22,25,-17,34,6,-10,34,-15,31,45,-7
32,-2,40,-7,-8,33,47,-3,6,46,32,30,-17,1,-2,29,-13,12,47,41,44,-12,-4,-18,-5,26,40,-6,-4,22,46,43,-19,-12,37,-14,-19,18,42,28,40,11,-18,47,-4,11
7,-10,1,-3,-18,34,43,45,26,-18,-6,15,38,41,31,28,-12,44,-5,31,-13,-5,13,35,20,-9,39,15,32,19,-10,12,31,30,-8,23,-14,0,-20,10,-19,-18,-9,-18,37,23
43,-3,45,30,-6,18,-10,34,18,39,21,30,42,45,-15,-1,-5,43,-17,28,-16,24,25,30,45,46,-4,45,25,-18,39,-4,-6,2,36,-8,33,35,22,-19,1,-11,3,46,-2,31
-5,43,-1,-9,-11,47,38,-8,6,37,45,36,-9,44,45,-2,45,29,31,32,26,40,30,45,-19,-4,-8,2,-2,31,39,-16,4,-2,41,43,46,11,38,-9,-12,47,45,-12,35,46
30,-3,47,-17,-5,0,33,-12,39,45,22,-5,32,32,36,-12,44,30,46,35,45,-5,41,35,44,-7,7,43,3,45,43,-20,42,16,35,44,6,-11,-8,-7,13,-13,-5,45,39,-1
-7,23,29,30,-14,43,-8,25,34,14,30,-4,-14,40,44,14,23,46,41,-17,32,-6,5,34,-8,28,-13,-12,32,-15,-9,39,6,-8,15,40,30,33,-17,-2,27,43,32,-15,-3,12
45,36,33,22,-10,15,-13,33,10,38,-13,-19,-5,-16,-5,-7,-2,-10,-3,20,11,31,9,30,15,32,-15,2,-18,-16,13,31,41,-15,33,-1,-8,45,-10,-4,11,36,44,29,-15,-18
32,31,4,37,44,-3,46,-16,19,-14,-7,-10,7,-3,43,-19,-7,47,41,-15,18,-5,29,-8,47,-3,32,-18,10,-5,43,47,-4,-18,7,-18,15,-19,41,22,-6,-18,36,44,-8,6
-15,46,26,29,44,-9,-6,45,9,-9,44,40,37,36,10,29,44,34,-4,-1,30,39,36,-16,39,1,-17,-5,41,26,-13,-7,5,-10,45,0,-5,-14,-15,43,33,45,5,-17,47,39
8,35,-17,29,-18,29,-10,9,33,38,40,-11,42,-5,-13,37,36,-9,-8,23,41,-19,35,47,-4,5,15,-13,-3,42,-13,22,45,47,33,-13,-12,36,-11,37,-9,32,-18,32,-16,36
45,-2,15,-16,-20,44,-16,-2,12,38,-17,-17,8,32,11,-7,-16,39,19,46,26,-13,8,32,-17,-13,31,45,-5,-10,-16,44,-15,47,-15,36,31,18,-3,4,14,35,-13,42,-6,47
14,41,29,30,34,7,25,47,-12,22,2,-8,-6,35,-8,43,-20,-14,36,34,-3,-5,29,35,-16,-2,41,-5,46,-10,-2,-1,-7,44,-8,32,38,-9,-10,-15,-2,9,25,-6,30,9
42,29,-11,-17,29,19,-15,-2,40,6,28,-13,38,-14,39,3,-18,45,-1,-19,-14,13,41,43,33,41,-16,38,-14,0,-6,-18,33,-15,32,21,47,20,9,37,-7,8,-8,31,-17,9
22,37,11,-16,31,-5,43,-9,-4,37,-14,37,39,-16,-2,-6,-12,35,33,32,31,42,6,40,29,-14,43,16,43,46,26,38,-20,25,47,6,-8,-9,39,32,31,38,30,40,39,6
5,-14,-2,18,-6,40,29,6,-4,-3,-18,38,27,29,40,33,0,-13,16,-12,32,46,-20,-4,33,30,-11,18,47,-19,-4,4,34,10,14,32,47,-5,6,-4,-13,-6,32,39,18,-18
35,-11,22,-9,-16,-10,-9,-12,12,-18,-10,-2,-1,-11,32,31,14,-4,34,33,-8,24,43,-19,-18,-10,-13,34,-13,27,-5,31,20,-12,20,44,-17,-2,-5,41,-5,9,40,42,3,-2
33,34,11,41,34,-9,-16,-8,13,44,11,-17,42,-15,-11,34,11,-3,42,-15,-11,45,-9,37,-10,22,39,-9,30,30,-6,42,38,32,43,30,20,-3,-17,6,-12,-16,-14,37,18,-18
-13,-18,47,-16,-11,-15,26,-6,33,24,1,45,-13,-17,14,-19,42,35,-20,15,46,6,17,31,-3,-10,-16,16,12,40,37,-4,35,15,47,18,-13,22,34,26,-10,46,22,-13,21,-20
22,33,-19,19,-18,-14,-9,32,-10,35,27,46,18,38,-10,37,28,-6,-17,-16,14,31,35,27,-20,41,47,-4,0,-11,31,46,40,-18,-8,5,21,31,-15,14,-11,8,47,-6,-20,7
-4,6,37,35,-9,24,37,-19,39,-11,17,31,-15,-10,37,38,10,-17,-15,42,0,-4,40,-17,-10,0,44,-2,16,38,40,-3,-14,-4,8,-18,-20,-3,36,6,45,29,-7,43,-19,-9
38,-18,35,42,33,19,33,-17,5,29,-5,37,-18,7,-7,-19,-18,23,21,39,29,-4,42,46,-9,-14,46,33,40,22,-6,-16,-4,14,-19,27,39,-18,38,27,30,-2,-10,34,28,-17
-18,15,-19,22,-17,47,-12,19,-7,-12,-6,47,38,46,-6,25,47,-14,28,47,30,-7,-4,47,-19,-18,-2,37,44,2,-10,5,4,-18,11,-17,29,-9,-5,11,38,22,35,37,-18,-14
-7,-11,43,9,-4,-4,38,-4,27,-17,-6,30,47,10,46,43,-20,31,33,30,37,-14,9,32,27,33,47,15,44,13,-10,46,-10,16,45,4,-3,-3,-3,8,-12,-16,27,47,8,-11
41,40,38,-3,32,8,-3,-8,11,30,38,42,39,21,6,-11,-18,-7,-2,25,44,28,-6,40,34,0,30,44,44,-12,45,-5,10,43,-3,11,-7,37,29,-4,-2,40,34,33,-4,41
30,-10,-12,-2,-10,-20,29,-19,23,39,-6,-7,-15,-4,-8,17,-10,40,-8,44,-9,30,-6,38,4,-19,7,30,35,22,30,4,-12,-2,23,33,-20,31,7,35,47,23,42,30,6,-8
36,10,-3,41,40,43,35,-5,-4,-14,35,-5,-17,-7,-10,-19,-17,39,42,35,-11,-18,-18,37,-8,-5,-10,-4,-6,-6,-6,41,45,9,-4,-4,36,-16,-19,31,46,-14,47,11,-2,8
42,-19,-5,44,-3,43,22,38,-11,-8,16,-20,25,33,-17,34,41,44,43,-9,2,44,2,-11,37,-9,-12,0,3,42,-4,46,46,44,-20,-13,-9,-5,33,-8,-6,27,24,35,40,-10
-11,-2,34,47,3,38,-20,-18,-7,33,38,-11,-2,46,-8,-14,37,28,-8,19,31,-10,32,-7,29,38,-18,34,41,33,15,47,-3,-8,39,-14,40,-18,45,-3,29,-12,44,29,36,41
2,-11,30,46,45,15,-9,-15,-20,22,21,-10,36,44,20,32,-11,29,41,10,3,36,-7,37,30,-15,33,-8,26,40,2,30,-18,-13,-6,15,33,-6,11,-3,-10,-4,34,1,37,30
23,46,4,42,42,4,30,11,46,-10,-5,32,38,45,-17,18,-8,12,27,-20,30,-9,-6,40,-11,-9,-9,12,36,43,-11,11,45,2,6,36,-11,-18,-13,-5,47,-17,0,39,35,41
-11,44,1,38,29,5,24,46,-17,4,45,9,14,-14,4,-11,41,34,-11,-19,6,31,40,7,-14,0,39,47,46,0,-14,40,45,40,2,35,39,41,-12,47,33,13,-13,35,-3,19
41,-5,35,-16,20,-8,-10,28,42,22,6,-18,-13,-11,46,-13,-11,-16,37,6,38,23,-3,17,4,36,7,-14,41,45,42,19,-6,42,-19,-9,40,39,34,39,35,34,44,-3,16,-17
4,-6,33,-17,46,25,-7,4,38,-19,5,-4,18,38,-11,-6,39,-5,-20,35,-2,-8,-17,-5,-9,-14,3,29,-4,12,40,29,-13,-11,-17,-20,-12,-9,4,-8,46,38,18,33,39,13
-11,-20,27,-13,-5,17,41,-3,25,-19,44,-4,-14,-1,-20,-12,20,-2,36,47,35,-18,43,-13,-13,-14,-12,45,44,37,-9,46,8,-13,-20,2,29,-20,6,-3,29,-12,-4,47,36,36
-18,43,-4,18,43,-8,21,-12,-11,22,36,33,38,-9,8,46,-20,-9,-2,14,29,47,31,0,2,29,7,36,36,3,-18,-14,-9,-18,30,-14,41,38,29,-12,44,-18,-5,4,-6,-17
-8,-17,-19,37,30,5,35,-14,5,42,17,34,-8,-7,30,-18,2,-6,37,-3,39,34,11,47,40,-14,43,27,44,37,-8,-4,-8,7,31,-13,-3,29,-18,-18,-9,47,5,-7,31,5
33,7,40,15,43,5,33,23,-1,29,47,-9,36,44,-5,44,31,28,-11,41,33,12,26,29,2,-11,2,-17,45,29,44,-14,5,33,13,-12,-15,-11,46,4,-7,-8,16,-15,33,-9
44,18,13,37,-7,19,-1,-8,14,43,-8,40,-17,45,-3,-6,32,5,-18,13,43,-4,-19,38,40,41,35,21,-2,43,-17,30,-15,3,-16,44,34,-17,46,47,-13,15,-19,30,35,-15
34,47,-17,11,43,-6,35,43,32,-6,-19,5,46,21,-20,44,28,-3,28,-17,-12,33,37,-8,42,-18,22,-19,47,47,29,-8,-13,-9,-8,14,32,-13,47,8,33,18,11,39,-10,24
-18,-19,-1,-2,30,40,36,-10,-10,41,-15,34,-11,5,13,45,22,-13,-3,26,-9,32,-2,-6,-16,-18,-10,46,-9,2,6,32,-15,-5,-2,37,24,29,-2,-10,6,-19,45,41,-7,38
20,-3,30,11,-8,35,-18,31,33,35,-19,47,3,35,36,41,45,41,43,-9,22,45,34,26,37,34,-13,20,-7,25,30,12,37,39,-13,-2,42,43,30,1,-18,47,27,-10,39,45
33,-2,-8,-19,39,-9,-16,26,-7,-16,-2,47,-15,-11,-12,39,7,-7,45,47,38,23,-9,2,-17,-10,44,-7,-9,-5,36,45,-11,32,31,39,-20,38,-7,13,43,23,-10,26,-20,-3
20,-19,-13,38,-12,-3,-13,36,42,45,33,29,-16,40,-12,-2,-20,40,11,-12,46,-12,44,-7,-17,-19,-7,1,-11,-14,-20,39,35,-18,44,4,-3,42,-2,1,-6,12,-16,6,35,20
-12,43,-10,-4,34,32,0,38,-10,-4,33,46,-15,-9,4,37,15,-19,-18,12,39,14,-3,20,37,-12,38,-6,38,-13,45,45,23,35,42,47,-15,29,33,36,38,27,-12,-20,42,38
-11,38,-12,-14,30,45,18,33,-20,-2,7,40,-19,-3,13,-12,34,-8,5,-11,34,41,-3,-20,8,-17,-2,15,-15,5,35,0,45,-4,-13,19,-6,21,39,-11,24,-11,-11,32,6,30
31,38,9,29,41,-6,23,34,33,32,42,-4,46,-7,39,1,-3,-4,-2,28,-20,-19,34,37,39,32,43,-2,-17,-13,-11,-17,-12,12,39,-2,45,-14,-8,-1,-10,36,39,40,-12,-6
-7,-20,-18,-15,37,-20,14,38,-14,-12,33,-6,20,-20,34,24,-4,-15,-19,-7,38,41,13,46,29,-1,-11,43,17,-6,38,40,45,12,35,37,28,-4,-15,47,33,43,34,15,-10,-4
25,-2,43,5,42,-7,30,8,37,-8,-10,-9,40,-11,40,37,47,23,31,41,16,41,36,-6,-5,20,36,-16,-17,-18,36,28,-5,44,38,22,-7,20,34,-3,-14,36,44,33,5,45
30,-5,-20,27,23,41,28,-2,-2,-7,46,21,24,46,-16,35,-18,27,-5,27,45,-17,-8,32,27,-13,46,-3,38,42,5,-19,45,23,12,43,-19,-15,-8,33,29,-7,10,-7,46,43
-15,41,-6,34,-15,-19,1,-7,36,-11,-6,-13,4,-17,12,35,-10,-7,12,-20,-10,13,-11,3,30,16,33,-7,-15,1,32,31,2,-12,-15,19,19,35,9,-7,-14,-7,-7,-3,29,-3
41,-4,36,-2,32,45,22,32,47,-9,29,23,-18,20,34,-6,29,-18,-12,-13,45,20,42,14,-4,43,21,-15,5,-16,28,32,28,45,-9,-12,45,30,-13,7,30,43,36,-3,6,-12
-4,38,24,35,18,38,36,35,39,27,31,-2,47,17,32,37,21,29,3,-8,32,24,42,33,17,29,-16,20,-17,5,-9,-13,46,-15,-20,13,8,-10,45,-7,17,-18,29,31,33,33
-12,45,35,-14,-6,34,-16,32,31,33,46,-9,-1,32,-4,25,-11,35,-9,-17,-4,22,45,-13,33,24,40,21,-6,-19,34,38,42,42,42,42,-15,40,31,36,33,-19,-3,12,6,36
41,13,-17,-3,0,36,-13,33,-13,36,-5,41,-11,23,-5,-6,32,34,34,-1,39,33,30,26,-15,44,-13,2,1,46,30,39,-5,31,46,11,22,39,-19,-19,-5,-1,-13,-8,44,4
34,-13,-17,-16,-11,34,30,-18,-10,13,41,23,42,28,24,-3,-2,-14,28,34,-20,16,33,11,45,41,-2,-3,45,-18,37,29,-4,26,32,-20,-4,7,5,34,34,36,-14,-20,0,-7
-13,22,0,46,14,37,-1,47,-16,-14,-4,39,-11,6,-13,-7,34,41,39,9,6,35,-19,-14,-2,6,44,25,46,8,-10,31,35,30,2,47,-13,-4,44,34,6,32,-8,-6,34,42
47,29,44,-6,41,-8,15,39,31,-20,32,36,-6,-2,47,-19,-13,30,46,-6,35,3,-3,-5,45,34,-13,-16,31,-15,18,45,46,43,46,7,-14,42,35,21,24,40,33,37,33,-18
-9,13,14,36,-12,4,32,-12,-4,32,-11,27,-9,-4,29,-10,0,36,-15,43,45,40,37,-16,33,-19,-18,-15,23,-11,35,-7,0,-16,-13,37,30,5,35,24,18,-18,27,47,-4,-8
