barbarian_0_x,barbarian_0_y,barbarian_1_x,barbarian_1_y,barbarian_2_x,barbarian_2_y,barbarian_3_x,barbarian_3_y,barbarian_4_x,barbarian_4_y,barbarian_5_x,barbarian_5_y,barbarian_6_x,barbarian_6_y,barbarian_7_x,barbarian_7_y,barbarian_8_x,barbarian_8_y,barbarian_9_x,barbarian_9_y,archer_0_x,archer_0_y,archer_1_x,archer_1_y,archer_2_x,archer_2_y,archer_3_x,archer_3_y,archer_4_x,archer_4_y,archer_5_x,archer_5_y,archer_6_x,archer_6_y,archer_7_x,archer_7_y,archer_8_x,archer_8_y,archer_9_x,archer_9_y,giant_0_x,giant_0_y,giant_1_x,giant_1_y,giant_2_x,giant_2_y
-7,-18,-11,-11,16,-2,-15,21,29,7,30,-9,42,-14,-10,2,-18,27,29,28,46,-2,46,-20,36,-3,24,43,32,-18,46,16,47,10,-15,44,-16,35,27,47,33,36,-19,20,0,-10
35,0,20,32,-7,28,12,44,-12,38,34,46,-10,42,-19,-7,26,29,-11,-15,35,-9,-12,23,44,16,43,-19,-13,37,4,34,-14,39,-11,-5,47,-12,-17,28,32,46,46,-9,34,24
-12,17,3,-5,44,-5,33,43,-8,-11,25,-6,38,46,-18,-17,43,-17,41,-13,4,-8,-16,42,-9,39,30,32,34,39,13,-9,45,40,46,40,-16,14,11,-3,43,-2,31,5,-13,42
37,9,36,-14,4,-11,31,14,5,-19,-3,21,36,-17,-10,3,42,19,43,30,-5,18,-18,-9,-10,-16,-18,-18,41,42,-3,8,0,-9,45,-16,46,2,-5,-20,5,-9,-16,10,41,-6
-14,-7,-15,18,37,-2,-6,26,-20,29,-3,-19,-6,3,-13,8,36,-3,-4,-13,38,-8,11,-3,38,34,2,-8,39,2,10,-13,31,29,41,-18,42,-3,29,33,19,30,39,-1,17,45
-19,4,-14,-4,28,39,-14,44,-2,-13,-7,15,-7,-13,18,-8,-14,40,14,-9,36,-2,16,-12,-16,-18,-17,39,38,3,-12,-6,35,34,37,32,-8,45,-8,45,38,17,29,22,20,-12
2,-6,42,-2,33,-11,-7,-8,25,35,-10,10,46,-16,39,30,9,42,-8,35,40,-16,-7,43,-14,-9,17,-12,-5,44,-10,-7,43,36,23,43,-15,-4,33,29,21,34,-18,-17,6,-13
44,13,-9,33,-8,36,-16,41,-14,44,32,28,36,45,3,-5,-17,6,41,-14,8,-15,12,-13,10,45,-6,35,-3,-6,-5,-12,35,-10,46,-6,47,-6,-8,-11,38,39,41,32,-10,28
12,44,-15,22,-13,-19,16,39,29,47,28,-15,8,-12,-13,18,19,-17,45,32,-5,34,-2,14,32,32,-11,-6,42,-7,41,44,9,45,-17,18,-11,21,37,2,42,-14,-17,-19,-4,23
31,40,-9,4,-4,-16,45,-17,46,-15,2,-9,41,-13,30,-15,31,11,-18,-12,-2,-16,42,3,32,47,37,37,42,-18,-13,37,2,-18,36,32,-2,5,45,15,-16,15,8,-4,46,8
6,40,28,47,39,-18,-6,-15,-1,-11,36,10,43,43,46,3,-17,-4,43,42,-18,-10,38,-2,18,31,-14,3,29,-3,-8,-17,-14,17,42,32,0,34,18,44,45,35,25,40,36,25
43,-11,-3,-3,-9,-19,-11,22,40,46,11,36,-14,-11,38,-2,-6,14,-14,32,-7,-18,25,-16,43,5,-13,-13,-13,-9,29,15,20,41,40,-18,-19,-14,44,-10,-3,16,38,10,-6,32
-7,43,42,29,-9,46,31,-10,46,6,38,34,3,-8,40,26,36,41,37,43,14,44,34,31,37,41,34,-4,-3,23,5,-12,34,45,-3,-12,7,34,8,-12,-11,26,34,39,-12,21
6,43,29,44,10,34,24,-13,-11,-7,43,43,-2,29,-9,11,47,-18,12,38,5,36,-13,46,-5,-19,27,-8,34,27,-7,-10,-8,-10,44,40,-12,-20,43,35,-6,34,-6,43,-4,12
-13,23,36,-12,35,31,-4,23,33,-5,5,31,-1,43,-7,-10,-5,-7,-17,22,15,-18,2,-8,-14,29,-4,-9,-20,-17,-3,27,-12,-14,46,16,39,-15,-15,-14,34,-1,46,31,34,6
39,36,38,23,43,46,29,36,-11,1,-18,13,-17,-4,47,4,-4,12,-4,-12,43,-2,29,40,31,9,20,-18,40,17,31,-8,18,31,39,-10,11,-14,38,-16,-7,8,-6,34,5,-16
41,46,-14,31,46,33,41,-15,43,37,-8,-20,25,-13,11,-15,-15,35,-1,-11,31,47,-2,16,32,31,21,-12,-10,26,37,42,43,-2,28,46,-6,-10,33,46,47,37,-5,36,36,14
-18,-18,44,16,5,-5,24,37,23,47,22,-2,39,-13,44,21,10,34,29,-15,36,-13,36,24,-3,33,41,38,-12,25,14,-17,43,16,25,-16,9,33,-9,46,1,-19,-20,34,3,44
30,20,36,-10,-20,29,-12,38,4,43,-16,36,-19,-20,-3,-11,29,-6,24,-13,17,-4,0,38,-14,30,27,-16,-8,-5,-16,16,-15,15,40,-7,-9,-11,-9,25,-3,-10,-10,-6,-8,18
33,8,43,9,-17,-10,-15,22,-7,35,-13,46,-13,22,-10,39,30,38,-6,45,-4,-8,46,-12,20,37,-17,38,37,-6,-15,21,40,24,37,38,47,24,29,-10,4,-3,14,-19,-19,47
-19,-10,11,-7,39,44,-18,38,16,47,-16,29,2,-13,24,-9,19,-12,31,30,41,-20,-13,-17,-2,-4,45,-19,-19,-7,-17,-13,39,31,-7,-18,46,6,-19,46,-5,12,40,29,20,-18
31,-12,47,-4,42,6,3,-4,45,-19,-15,19,-16,21,-10,-5,-16,-7,12,-9,40,32,32,47,-19,45,-8,42,-18,14,-12,41,-9,30,14,31,35,42,19,32,-11,-15,-8,42,33,-13
29,41,14,-2,-17,-7,-2,-8,37,18,35,21,29,37,38,44,38,14,4,33,-12,5,-15,32,22,39,44,20,-16,30,40,33,16,33,-14,18,31,44,35,9,-18,8,45,33,-3,25
-4,-16,1,32,28,35,15,46,-11,47,28,32,40,-2,6,41,-4,33,39,-15,43,34,29,-13,34,29,18,36,1,-15,-5,36,37,29,-12,-18,9,39,8,-19,-18,43,29,-18,43,-8
37,44,4,29,-2,45,21,-19,43,37,-6,42,-13,42,-14,-12,22,41,-5,46,-19,42,-15,-15,-5,26,28,43,40,-20,30,-7,40,-10,3,-7,28,-6,-2,33,32,-13,40,37,-9,13
-17,-10,41,-17,-13,2,-9,-1,40,40,5,35,38,34,42,21,29,-2,13,40,43,28,15,-4,33,29,44,-8,40,-18,37,11,42,-18,37,36,-10,-18,-5,35,-20,29,20,47,34,-2
12,42,-1,-18,7,-16,-12,-8,40,36,11,-19,43,36,-17,-2,-16,27,27,-19,30,30,-3,15,42,-13,19,41,27,32,10,45,38,-3,13,40,-18,45,-5,-3,34,-9,47,18,20,39
-17,24,31,-19,42,-16,38,-13,40,44,-18,16,1,33,-6,26,-7,-1,41,13,-19,41,-16,36,7,41,-15,-4,-14,44,42,-19,36,-3,9,46,31,-20,1,33,31,30,35,-11,40,29
-11,20,-11,20,-2,-18,31,37,37,-14,27,41,-10,-12,47,-20,-14,32,28,-3,31,38,33,-16,-15,-10,47,20,45,35,26,-13,-14,28,9,34,42,-3,-10,36,31,3,30,44,-3,29
32,-5,35,-9,41,25,-14,21,32,31,-9,1,32,-19,37,38,47,40,33,-9,8,38,43,16,-4,7,38,13,-8,-5,-13,16,37,23,-12,11,-15,-9,31,-13,1,-11,32,-9,1,30
11,40,-9,-11,-3,44,9,42,-7,-20,1,-10,38,-12,47,27,-10,4,4,-11,12,37,38,19,36,24,-8,26,-6,-8,-14,9,36,-9,-5,-8,-20,-9,29,-2,-10,36,38,36,-8,35
37,-6,-8,41,40,-7,-15,-9,32,36,-6,5,-20,34,42,47,9,-9,40,-2,-2,36,46,-10,38,-3,-14,46,-6,30,29,43,-4,-14,-14,12,23,-8,46,2,47,40,-16,31,46,29
29,-9,29,47,-13,39,-9,-8,34,28,-8,11,36,36,44,23,38,30,-12,30,39,46,39,-17,-20,-12,22,31,-14,43,-10,33,-6,-18,30,-4,41,-18,41,36,34,11,-2,10,9,-18
17,47,43,32,38,-9,40,45,-17,45,19,-7,9,46,-11,10,-3,22,43,5,-10,19,-6,24,16,31,43,44,-1,30,22,-15,-11,23,-5,44,34,-14,-19,2,42,1,-3,47,41,35
32,-17,47,-20,32,43,-1,47,-5,38,22,-7,36,-16,30,31,-8,3,18,34,26,-10,20,-15,34,-6,42,-9,40,13,45,-10,20,-2,-16,16,28,-8,47,43,12,-13,-12,-7,-15,20
-9,-19,8,44,46,36,22,42,3,-5,-10,-11,-10,28,30,26,12,38,4,29,46,10,14,31,6,46,45,46,-13,-20,35,39,10,33,40,45,19,44,0,38,41,-13,-11,-17,-10,46
44,-15,33,-11,1,-6,-2,-13,-2,34,6,45,4,30,-5,23,45,43,24,-3,21,-12,-13,-2,-17,-16,-5,46,-15,-12,-13,46,38,-15,44,-17,36,31,15,-15,-17,34,-12,-11,31,11
-6,-10,4,-2,46,-14,-3,-17,45,38,-14,22,11,40,33,42,35,23,-20,40,22,35,-18,41,10,-5,29,14,20,37,31,12,33,35,-8,-19,41,1,29,45,43,18,26,29,-7,-6
-1,33,33,18,21,45,38,25,-6,26,-4,37,-6,42,-4,40,38,16,38,38,-1,-20,42,-9,36,-20,-7,3,46,35,39,-9,40,2,-13,32,30,39,-19,22,-8,11,42,-3,-14,-16
-12,36,-10,22,44,21,19,-15,-3,0,27,38,-12,47,-11,-19,43,33,21,-12,39,-7,38,-19,-5,41,44,-20,47,13,-6,24,31,38,-10,-19,21,47,3,39,5,44,-10,-1,-16,7
4,31,-10,-13,46,-17,41,38,-5,-13,10,-13,9,-18,-8,-19,-18,-8,-20,39,32,28,-15,-12,-1,-7,-11,22,22,-14,37,-4,40,29,35,47,-13,30,-13,24,-13,30,9,-13,-7,-3
-16,-8,-18,-15,46,46,44,0,7,46,-19,-2,-9,45,-19,46,29,27,40,-15,18,34,-17,1,38,37,34,-4,21,46,31,-9,-16,37,29,-11,-6,1,32,-7,-5,30,-10,-18,40,47
33,-15,41,33,-7,11,-7,3,29,34,-4,-10,38,35,-10,-19,8,-16,42,18,-2,32,-18,-7,42,36,44,14,24,-8,44,5,30,-14,14,-2,39,32,23,46,34,-20,37,36,42,4
-18,37,32,43,-11,19,5,38,-9,1,-13,-11,-16,15,-13,42,-12,-11,-7,42,-13,-2,37,11,21,43,16,37,29,46,46,32,20,-14,29,-5,35,6,38,-10,-19,30,20,31,36,-14
37,31,-18,41,40,40,31,30,43,25,-11,47,32,-17,24,-12,30,-18,8,42,-13,31,31,47,34,5,33,-16,43,5,10,32,-18,3,-9,33,-16,10,43,30,-16,-7,-20,29,-9,22
-9,-19,8,-15,-17,36,-17,44,20,-7,41,-18,33,36,13,-16,32,-11,43,37,27,-14,29,37,-11,-12,-12,13,38,-17,46,6,-11,20,30,-12,29,-4,45,44,-11,34,33,-13,44,31
31,33,-5,46,-7,40,-10,-10,2,-18,39,-11,-2,6,-5,34,38,39,11,-15,9,32,18,34,34,-17,-1,32,30,37,38,-15,36,47,-3,44,-13,33,29,20,-6,41,-16,38,9,-15
-18,33,-2,-18,-9,-8,-10,-17,-6,9,33,30,41,44,-6,-19,-4,45,-13,46,-9,25,-13,31,38,-6,-20,-12,-17,32,47,14,47,-14,41,16,13,-5,29,-18,-13,-10,25,-18,36,41
12,42,29,26,47,-3,44,24,30,31,32,-4,30,46,-18,39,33,25,20,42,46,-6,-5,-7,-3,0,40,31,36,40,-16,38,41,37,-20,45,-18,-11,-18,29,38,37,-2,33,-18,34
23,-3,33,35,45,3,-16,11,-8,-14,45,34,-4,-2,-3,10,37,42,32,12,-18,33,-13,-3,47,14,29,-7,-17,-14,-16,42,-19,33,46,-10,38,14,31,37,-1,-2,-6,30,19,-8
-4,10,-2,26,-6,-4,-8,29,45,32,45,-4,-20,-8,-10,47,36,22,-12,41,44,13,-20,-11,45,-15,46,-15,-2,47,41,-15,12,31,41,-12,11,-11,33,23,-19,43,-2,-8,31,-18
-9,-9,43,31,47,0,39,26,43,-8,-15,42,38,39,-11,-20,43,19,-7,40,34,1,-6,-5,23,-14,45,-6,-4,46,9,-4,-20,-18,30,-20,-17,9,19,-14,-12,-10,45,46,1,38
-12,-15,-11,-7,42,44,23,-12,41,21,30,1,6,-7,-11,0,-19,47,34,-16,-18,-13,36,28,-12,24,-11,-11,42,22,22,42,-12,33,36,46,42,5,-3,-16,-5,-11,-7,-3,-1,-17
-12,44,-20,47,32,29,-9,28,31,36,10,-15,27,-2,46,-1,24,29,44,25,30,-18,-17,-7,46,28,-12,10,44,44,33,6,41,-5,32,-14,33,-19,-12,1,39,-6,38,26,17,-5
-12,24,-11,-4,-13,34,-2,44,29,39,26,-9,-18,3,0,47,-18,-16,-14,46,33,47,30,18,31,-8,45,42,43,23,35,-19,-12,-17,0,37,35,-16,-7,5,-9,-16,-16,42,40,-17
41,42,40,32,47,34,-11,41,40,14,39,-3,43,35,43,-9,18,37,-14,-11,1,34,-8,6,19,-17,-7,44,-16,4,31,40,19,34,38,8,36,-4,31,-11,32,34,45,20,44,7
3,34,26,-8,43,27,-14,-6,-2,20,45,1,-9,32,-13,-16,-5,25,-16,23,14,44,37,-19,-15,22,-11,24,28,-13,41,47,41,29,-7,41,32,47,6,-7,-10,16,-16,43,41,-11
-4,-1,-12,31,-19,35,-5,33,42,18,-8,29,31,-2,-19,-7,37,1,36,4,-19,19,-16,-4,14,42,2,-10,43,36,-11,-19,47,33,-6,33,-5,22,-16,32,-13,45,5,34,38,-15
-4,39,13,39,47,0,19,-18,-14,-5,-14,-18,47,35,-14,-18,1,47,3,46,45,17,-9,-12,20,42,29,41,27,-8,45,18,31,37,18,-6,36,-7,30,-6,3,-17,0,-12,34,36
15,37,29,-1,-20,38,7,-12,31,20,1,41,24,-4,-16,-2,36,33,17,44,-7,37,43,1,33,28,-12,35,35,38,8,42,-10,-16,-4,-14,-17,-15,-9,-18,31,31,-13,-14,-14,12
-11,-8,36,36,0,37,17,-5,-19,-17,-15,46,-16,-14,-19,-3,29,44,20,34,-12,-8,40,32,32,-17,44,-19,31,35,35,27,-14,18,-10,-13,14,-10,6,-8,-2,-6,-17,33,5,35
40,46,27,-18,47,43,35,0,42,-20,38,-10,-16,27,3,-15,37,0,-14,2,43,45,-9,-2,18,-18,-16,12,41,43,29,0,5,-4,-15,38,39,31,42,-8,44,-15,33,29,-15,-18
-6,43,-11,-4,14,-5,32,9,35,8,23,-17,13,-14,-17,18,-15,45,5,-10,-17,-12,-3,38,3,42,-10,36,37,43,12,44,9,-3,-16,-10,21,37,37,-5,8,29,14,-13,-5,41
-11,19,41,16,-3,21,41,46,9,30,-20,40,46,-7,-18,21,45,-3,-9,-9,13,42,-10,-14,-4,17,-7,-16,-6,-10,40,-14,36,37,10,42,40,-16,-8,22,36,31,-2,-6,-14,-5
30,-10,35,39,33,-7,35,43,-4,0,-14,14,-12,41,2,-17,-8,-5,40,-16,35,-7,13,-6,-18,16,-4,34,-8,5,-8,42,39,37,-3,37,14,-6,35,35,0,43,14,32,-9,32
45,10,31,0,26,30,37,6,15,-18,31,25,25,38,-5,-11,-2,41,42,42,45,27,41,-2,18,-7,-3,10,-16,37,-15,-6,-2,-18,36,-6,42,-7,-17,30,-14,45,19,33,9,43
35,22,8,-6,-6,-2,35,-16,-5,28,44,39,-7,2,38,31,31,14,46,10,36,47,-6,-11,47,3,43,6,35,-11,35,-16,36,29,24,38,30,-5,43,36,-8,40,-16,20,-14,44
47,-15,24,-10,-8,-18,-7,-15,33,4,30,-11,-3,14,31,-19,38,19,10,39,44,-9,7,-11,46,31,0,42,-5,43,4,45,47,-16,35,11,-18,10,5,-5,44,38,-3,-20,-17,42
37,19,32,-20,42,-19,-16,44,-10,-8,47,46,0,-11,42,29,-9,29,-3,38,37,43,-15,46,38,21,13,36,40,-15,36,-2,36,17,-8,41,12,-17,41,13,11,-9,-8,43,4,-18
-6,-2,-3,8,-10,-10,46,47,-2,-19,-11,-18,31,41,38,-6,36,31,16,38,36,-6,33,24,9,47,35,29,37,36,22,-4,-8,-15,-7,15,38,16,-14,31,-16,24,34,41,-12,14
30,-17,44,1,-4,18,-15,-5,47,0,-15,33,38,-17,-9,17,35,34,45,10,-6,45,9,-7,-2,44,36,32,45,-20,39,44,14,-5,-5,3,0,-16,45,-20,45,40,14,29,30,10
0,-10,16,-5,-15,27,46,35,-6,25,-19,-15,-10,0,15,43,-3,39,40,14,29,31,45,-3,43,-6,-7,3,-20,29,35,31,27,-2,46,28,24,30,-14,0,-19,42,30,-13,-9,38
21,36,31,-13,32,42,8,-9,-2,-10,30,-20,5,-19,-11,-3,0,32,-15,8,32,20,-13,29,47,42,42,-4,37,30,42,17,33,4,45,-17,40,13,-14,-2,5,35,-19,-2,41,-7
-7,35,25,45,-18,25,-2,11,-8,41,-16,47,43,-14,42,15,-20,-8,-8,15,-17,46,3,30,36,40,41,-19,1,-19,-15,32,34,-9,40,39,47,-16,45,42,36,33,14,37,47,-11
4,34,33,-18,38,5,11,42,1,-5,42,-2,30,6,-14,32,-13,-14,-17,-4,4,39,-9,-3,32,-3,45,39,-10,36,25,-18,-17,12,41,2,7,-17,41,42,34,38,-10,-4,-17,-3
18,-11,20,-16,46,41,41,41,-9,6,-12,-14,-2,1,20,44,36,-5,-10,33,45,29,-3,30,29,-12,21,-8,10,-5,30,-20,44,-7,3,-15,45,-3,47,46,-19,37,37,-15,16,29
42,30,32,-17,45,-18,32,22,-5,-17,-9,-17,38,-4,-19,13,41,-12,32,24,42,10,-6,14,-4,45,37,33,-3,43,-16,-3,45,-14,41,-20,2,29,25,-10,-11,2,31,24,30,-4
43,30,13,39,36,9,33,28,44,5,36,26,42,-11,-17,-9,-9,-2,-6,-3,33,31,-4,33,-11,40,32,-16,34,-2,16,33,-9,45,-7,32,33,19,-3,47,30,-3,-6,33,46,28
35,-15,39,-2,30,36,-6,38,38,-17,13,-15,24,-17,12,-19,-10,-18,31,7,33,24,-9,-11,-5,47,39,-1,31,31,-19,45,29,7,-6,3,33,-11,33,47,40,-12,45,25,-17,-12
21,35,42,-2,-14,31,14,-7,39,30,30,40,9,-9,-15,0,-7,42,5,-12,2,43,-16,-11,39,-4,-10,11,-12,35,-17,-18,30,32,-5,34,39,19,1,-9,31,45,38,-1,-15,-17
-12,30,-13,29,-7,46,31,33,42,25,-5,33,-7,-5,26,-11,-4,42,-15,13,34,0,32,-4,43,-8,-7,15,3,-15,-12,35,-7,-4,-16,20,33,29,-11,40,-13,30,12,35,-17,-9
37,21,46,-7,35,3,34,38,-4,21,-18,-13,14,-12,35,-16,19,46,17,-17,34,32,6,39,5,-17,-20,44,-12,37,-11,18,-14,-15,26,29,42,38,11,-5,-12,-14,-9,19,-18,36
47,30,4,-6,31,28,38,31,-19,32,29,-2,30,8,-9,47,-18,-14,10,-13,44,41,-17,-19,35,44,42,18,-9,-17,23,-10,46,-13,37,-8,44,0,-18,16,46,15,-2,44,45,0
-7,26,29,44,-12,37,30,44,39,-9,-7,-4,-7,40,-17,-8,33,-11,17,-14,31,-1,6,39,26,-2,47,7,8,32,-10,45,-11,-12,32,-15,41,-9,43,47,7,-2,-16,30,-9,41
-13,21,-16,30,36,39,-14,18,-3,-17,35,33,-5,17,43,21,10,-4,31,-3,20,39,-7,-15,40,-19,15,29,-8,37,39,-9,8,-12,45,-19,-2,24,30,17,38,39,-15,-15,-19,27
-12,-12,27,-5,14,35,-2,-8,24,-9,33,39,-4,43,-20,-10,32,44,38,-11,-3,-7,-6,-9,31,24,45,36,12,-5,-10,8,7,37,-15,-11,32,8,29,-13,-12,33,38,6,-8,-20
10,-5,-10,-6,-9,-12,31,-20,-15,-13,-19,-5,-5,21,38,-14,-7,19,33,2,25,-8,33,-18,-2,13,-11,38,43,32,37,41,-2,9,2,34,29,21,46,28,-3,10,-10,12,-13,37
25,-12,24,40,29,34,-4,38,-6,-7,-4,-2,47,39,37,-15,-17,21,42,34,42,-19,-7,44,29,-17,-13,-14,40,-13,-12,42,43,-4,36,-18,45,-11,32,28,44,44,5,-5,36,20
40,38,45,-5,29,36,37,0,47,-2,-14,-15,-20,-2,-16,45,35,-2,-9,-3,41,14,43,36,-18,29,24,-17,32,29,33,20,45,33,15,-11,18,-6,41,-17,40,-6,45,43,45,24
41,-7,-14,38,-15,0,4,31,28,34,-11,-13,-18,18,-14,29,30,-9,-4,-12,-9,-4,40,38,28,-4,38,-11,-17,32,14,-13,-12,-12,37,24,41,-2,31,15,-14,16,43,-6,-2,28
22,-7,-13,42,32,-18,45,47,-17,-10,-8,36,31,11,42,-12,-20,-7,30,10,37,-13,-17,42,-12,-4,28,-7,33,16,31,47,32,4,-8,41,29,32,-11,10,40,45,37,-9,32,-17
-5,-17,18,40,-7,-5,29,24,-3,-12,44,-3,-4,30,32,-18,46,-16,-3,-16,40,-19,35,18,35,37,-13,-20,-4,-13,-17,16,-4,23,9,-9,-3,16,37,7,-10,-9,8,-5,44,43
42,30,8,-17,-2,-3,37,36,-9,46,-16,-3,36,-11,-12,34,0,34,-3,-6,32,44,35,-19,39,31,-6,13,42,12,14,-13,31,-4,33,-4,-14,19,39,-7,-20,42,-3,29,43,-10
20,-6,5,-15,-6,-18,-7,14,41,-19,-3,21,44,-17,-10,-5,16,41,-18,19,-11,42,-5,10,-15,-8,15,38,37,39,-4,-2,2,-12,24,-13,34,16,-5,1,47,47,41,36,44,-8
38,24,-14,3,-9,37,42,42,21,-11,1,32,14,-4,42,45,-3,31,-4,33,-14,42,36,29,18,29,31,-17,-4,44,42,-18,-10,34,45,42,46,-2,-19,42,22,46,-11,-16,30,40
-7,46,44,15,-15,39,42,-5,-18,22,-2,40,27,46,-18,35,33,39,-3,32,44,14,-8,-18,24,47,-3,43,47,10,-20,-7,17,37,27,-5,14,47,28,41,-13,29,1,-8,39,-3
9,-13,3,-10,-5,34,45,-12,-2,34,22,-9,18,-7,6,-14,36,-7,27,30,34,36,47,-13,24,-8,-10,-18,0,-12,37,-13,39,11,46,39,-16,35,29,11,40,10,42,-10,43,-3
45,24,-20,-13,-11,13,-19,-6,-2,38,11,-19,34,29,44,-4,47,17,-4,2,6,36,32,43,-16,16,32,-4,-16,33,-10,-13,14,33,41,42,-3,32,-12,-9,23,-2,2,39,37,11
39,46,-19,33,-16,47,39,-20,5,42,40,-8,-12,0,-13,44,-16,42,9,33,-12,-11,-7,-14,19,-12,37,25,-4,27,-5,15,38,45,-13,22,35,-16,32,-17,34,-8,36,-5,-15,36
-15,2,-7,47,-9,41,29,14,6,47,-2,-5,8,-18,26,36,-19,28,19,36,-8,-10,-4,-14,13,-9,3,30,-15,39,37,21,-12,-7,-18,37,29,11,45,-19,29,44,46,43,17,40
-10,-5,-11,45,4,32,41,-8,18,41,-3,14,-2,47,13,-5,-9,37,43,-3,38,-15,40,-11,16,-10,23,-11,44,-15,22,37,-6,-4,36,-18,-9,37,29,33,-18,42,15,-15,16,40
12,34,-13,27,29,-12,45,47,-12,24,39,26,-14,28,-3,-19,37,-14,16,34,-7,42,-8,-3,-12,-4,22,-19,-7,16,44,43,25,-8,6,-15,45,44,35,30,38,-11,-11,25,9,41
-9,46,0,-12,36,6,41,-20,-4,-12,38,32,-18,12,-17,-3,-7,2,3,-14,28,-5,-3,23,-15,4,40,31,39,30,-3,-13,-14,32,30,34,20,-13,-7,30,-2,-17,1,46,45,31
-8,43,36,44,-15,37,8,44,22,-3,35,41,32,23,27,44,-9,46,21,29,22,33,28,47,-2,-17,46,-9,34,-16,-15,43,44,46,28,38,-2,-2,44,10,10,36,-4,35,-7,34
16,-16,8,-6,21,-9,34,25,1,-10,-9,7,-15,-2,43,25,44,-18,-9,46,33,-18,2,-6,44,-8,37,3,-12,6,-14,43,43,36,34,31,-3,18,-16,-17,25,34,35,36,-10,-7
44,39,44,33,-18,-7,-9,4,42,-9,9,32,28,-16,46,-19,40,46,-17,-18,17,41,12,-2,32,30,-19,44,6,-7,-13,42,41,18,-6,32,-9,-2,-2,-3,40,-12,-6,-6,40,-11
-16,47,-20,-9,29,-3,30,24,3,32,-7,-5,29,-19,46,39,-16,35,34,23,17,-12,47,-6,-8,30,32,26,37,24,23,-5,-2,-7,-2,-15,-10,12,35,-5,36,-20,28,-17,42,21
0,46,-3,10,1,38,46,-16,44,-3,-16,-18,-17,26,-13,39,-8,24,-10,13,-11,-8,34,45,43,42,40,-2,-20,-17,-14,-1,-7,9,-17,-11,47,-12,43,-20,23,-7,-12,-9,14,44
-14,-12,30,41,14,38,-9,-17,41,28,-12,20,-19,-7,30,12,44,10,-19,42,35,-10,34,33,-14,-8,-7,-6,-19,9,46,-11,46,29,39,47,32,27,40,12,24,39,22,-16,13,-15
