cannon_1,cannon_2,archer_1,goldstorage_1,elixerstorage_1,gold_1,gold_2,elixer_1,elixer_2,barracks_1,barracks_2,townhall_1,army_1,builder_1,builder_2,castle_1,total
0.3888888888888889,0,0.5975,0.395,0.4225,0,0,0,0.2,1.0,0,1.0,1.0,0.692,0.824,0.973,0.444910941475827
0.04,0.6333333333333333,0.7525,0.8625,0,0,0.5488888888888889,0,0,1.0,0,1.0,0,0.892,1.0,1.0,0.43396946564885497
0.26666666666666666,0.27111111111111114,1.0,0.91,0,0,0,0.04,0.7311111111111112,0.9214285714285714,0,1.0,0.57,0.12,0.824,1.0,0.4179389312977099
0,0.4,1.0,0.945,0.0375,0,0,0,0,0.03571428571428571,0,1.0,1.0,1.0,0.868,1.0,0.44656488549618323
0.5088888888888888,0,1.0,0,0.8425,0,0,0,0,1.0,0,1.0,0.4,0.912,0.64,0.218,0.5531806615776081
0,0.3888888888888889,0.78,0.8075,0,0.06,1.0,0,0,0.6785714285714286,0,0.9486666666666667,0,1.0,0,0.872,0.48829516539440204
0.5355555555555556,0,0.9275,1.0,1.0,0,0,0,0.1,1.0,0,1.0,1.0,0,0.136,0.548,0.4632315521628499
0,0.8533333333333334,1.0,0.53,1.0,0,0.06,0,0,0.9678571428571429,0,1.0,1.0,0.704,0.876,1.0,0.3652671755725191
0.4622222222222222,1.0,0.2025,0.775,0,0,0.64,0,0.5977777777777777,1.0,0,1.0,0.6225,0.964,0,0.937,0.3876590330788804
0.36444444444444446,0.13777777777777778,1.0,0.0375,1.0,0,0,0.8777777777777778,0.3888888888888889,1.0,0,1.0,0.1675,1.0,1.0,0.991,0.3703562340966921
0,0.26666666666666666,0,0.36,0,0,0,0,0,0,0,0.6446666666666667,0,0,0,0.55,0.7734096692111959
0.5844444444444444,0,0.6425,0,0.9775,0,0,0.92,0.4866666666666667,1.0,0,1.0,0,0.388,1.0,0.919,0.41603053435114506
0.4622222222222222,0.14444444444444443,0,1.0,0,0,0.22,0,0.4911111111111111,0,0,0.964,0.34,0,0,0.226,0.6436386768447837
0.5577777777777778,0.6511111111111111,0.8075,0.635,0.36,0,0,0,0,0.9035714285714286,0,1.0,0.1675,0,1.0,0.802,0.47366412213740455
0.4622222222222222,1.0,0.23,0.64,0.9325,0,0.14444444444444443,0,0,1.0,0,1.0,0.285,0,0,0.991,0.449236641221374
1.0,0.5044444444444445,0.23,0.2575,1.0,0,0,0,0.34,0.26071428571428573,0,1.0,1.0,0,1.0,1.0,0.40865139949109414
1.0,0.1688888888888889,0,0.3925,0.8875,0,0.2911111111111111,0.09555555555555556,0.1,0,0,0.428,0.9175,0,0,0.182,0.6885496183206107
0.9266666666666666,0,0.175,0.56,0.9775,0,0,0,0.7,1.0,0,1.0,0,1.0,0,0.743,0.4669211195928753
0,1.0,1.0,0.9725,0,0.36,1.0,0,0.013333333333333334,1.0,0,1.0,0.0275,0.868,0.712,1.0,0.3583969465648855
0.3888888888888889,0,1.0,0.2575,1.0,0,0,0,0.26,1.0,0,1.0,1.0,0.928,0.428,0.892,0.41399491094147584
0.7133333333333334,0,0,1.0,0.6825,0,0,0,0,1.0,0,1.0,0.4225,0.964,0,0,0.594910941475827
0,0.7066666666666667,1.0,0.2675,0.0375,0,0.78,0,0,0.6142857142857143,0,1.0,0.1675,0.428,1.0,1.0,0.4545801526717557
0.8777777777777778,0,0.67,0,0.7375,0,0,0,0.86,1.0,0,1.0,0,0.252,0.956,0.748,0.4688295165394402
1.0,0.4311111111111111,0,0.8625,1.0,0,0,0,0.18,0,0,0.8753333333333333,0.835,0,0,0.802,0.5013994910941476
0.6577777777777778,0,1.0,0,0,0,0,0,0,1.0,0,1.0,0.1425,1.0,1.0,0.901,0.4994910941475827
0.6822222222222222,0.41333333333333333,0.78,0,1.0,0.06,0,0,0,1.0,0,1.0,0.2025,0.428,0,0.847,0.4851145038167939
0.26666666666666666,0.6088888888888889,0.67,1.0,0.7525,0,0.3288888888888889,0,0,1.0,0,1.0,1.0,0.208,0.072,1.0,0.39427480916030533
1.0,0.21777777777777776,0.78,1.0,1.0,0,0.10222222222222223,0,0.68,0.775,0,1.0,0.0375,0.576,0,1.0,0.378117048346056
1.0,0.12444444444444444,0,0.325,0.91,0,0,0,0.34444444444444444,0,0,0.5506666666666666,0.0925,0,0,0,0.7432569974554707
0,1.0,1.0,0.615,0.6425,0.6333333333333333,1.0,0,0,0,0,1.0,0.1525,0.5,0,0.964,0.39720101781170486
0.41333333333333333,0.5844444444444444,0.67,0.595,1.0,0,0.1688888888888889,0,0.66,1.0,0,1.0,0.3025,1.0,0,0.912,0.39045801526717555
0,0.8777777777777778,1.0,0.7975,0,0,0.3022222222222222,0,0,0,0,1.0,0.725,0.356,0.856,1.0,0.4474554707379135
0.7066666666666667,0.09555555555555556,0.8625,0.37,1.0,0,0,0,0.6466666666666666,1.0,0,1.0,1.0,0.78,0,0.874,0.3900763358778626
0.41333333333333333,0,1.0,0.3125,0.055,0,0,0.022222222222222223,0.26,1.0,0,1.0,1.0,0.748,0.912,0.838,0.4538167938931298
1.0,0.057777777777777775,0,0,1.0,0,0,0,0.4311111111111111,0,0,1.0,0.73,0,0,0.137,0.6184478371501272
0.6666666666666666,0,0,0,0,0,0,0.18,1.0,0,0,0,0,0,0,0,0.8942748091603053
1.0,0.07111111111111111,0.7675,0.145,0.5725,0,0.36444444444444446,0.44,1.0,0,0,1.0,0.5875,0,0,0.542,0.47010178117048346
0.19777777777777777,1.0,0.3125,0.8175,0,0.14,1.0,0,0,0.8071428571428572,0,1.0,0,0,0,0.937,0.46984732824427483
1.0,0,0.3675,0.045,1.0,0,0,0.66,1.0,0.8428571428571429,0,1.0,1.0,0,0,0,0.5040712468193385
0.3977777777777778,1.0,0,0.78,1.0,0,0.45111111111111113,0,0,0,0,1.0,0.19,0,0,0.233,0.573409669211196
0.9266666666666666,0,1.0,0,0.7525,0,0,0.47555555555555556,1.0,1.0,0,1.0,0,0.804,0.704,0.744,0.40419847328244274
1.0,0,1.0,0.285,1.0,0,0,0,0.04,1.0,0,1.0,0.8075,0.82,1.0,0.946,0.37837150127226465
1.0,0.1688888888888889,0.7525,0.7075,0,0,1.0,0,0,1.0,0,1.0,0.9325,0.848,0.912,1.0,0.34440203562340965
0.32222222222222224,0.4622222222222222,0.34,1.0,0.9325,0,0.8,0,0,1.0,0,1.0,1.0,0.956,0,0.973,0.36208651399491093
1.0,0.3888888888888889,0.01,0.2575,1.0,0,0,0,0.13555555555555557,0.5821428571428572,0,1.0,0.8075,0,0.56,1.0,0.4505089058524173
1.0,0.5111111111111111,0,0.6975,0.035,0,0.74,0.18,0.08,0,0,1.0,0,0,0,0.962,0.5057251908396947
0.3888888888888889,0.78,1.0,0.5725,0.2125,0,0.92,0,0,1.0,0,1.0,0.615,0.856,1.0,1.0,0.3455470737913486
0.7066666666666667,0,1.0,0.9775,0.5725,0,0.9022222222222223,0,0.8177777777777778,1.0,0,1.0,0,1.0,0.68,0.973,0.3276081424936387
0.35333333333333333,0.2911111111111111,0.23,1.0,0.1,0.07111111111111111,1.0,0,0,1.0,0,1.0,1.0,0.824,0,0.865,0.42048346055979646
0.31555555555555553,0.5844444444444444,1.0,0.1675,0.595,0,0,0,0.43777777777777777,1.0,0,1.0,0,1.0,0.692,1.0,0.4262086513994911
1.0,0,0,1.0,0.2575,0,0,0,0.76,0,0,0.8126666666666666,0.0325,0,0,0,0.678498727735369
0.5111111111111111,0.36444444444444446,0.945,1.0,0.35,0,0.2088888888888889,0,0.44,1.0,0,1.0,0,0.716,1.0,1.0,0.3876590330788804
0,1.0,0.7125,1.0,0,0,0.78,0,0,0,0,1.0,0.8875,0,0,0.942,0.45508905852417303
0,0.4688888888888889,1.0,1.0,0,0,0,0,0,0.8035714285714286,0,1.0,0,1.0,0.956,1.0,0.4624681933842239
0,1.0,0,0.6525,0,0,0,0,0,0,0,1.0,0.9325,0,0.032,1.0,0.5430025445292621
0.34,0.5444444444444444,0.125,1.0,1.0,0,0,0,0,1.0,0,1.0,0.9775,0.824,0,0.811,0.4356234096692112
0.9266666666666666,0,0.285,0,0.955,0,0,0,0.92,1.0,0,1.0,0.8075,0.82,0,0.901,0.42290076335877863
1.0,0.1,0,0.0625,0.28,0,0,0.78,1.0,0,0,0.754,0.055,0,0,0.237,0.6408396946564886
0,0.6822222222222222,0.8875,1.0,0.945,0.5888888888888889,0.9511111111111111,0,0,0.8071428571428572,0,1.0,0.955,1.0,0.832,1.0,0.27493638676844784
1.0,0.42,0.7225,0.4825,1.0,0,0,0,0.28,1.0,0,1.0,1.0,0.912,0.472,1.0,0.34185750636132317
1.0,0.19333333333333333,0,0.9175,1.0,0,0.47555555555555556,0,0.15777777777777777,0,0,1.0,0.945,0,0.868,0.989,0.405470737913486
0.27555555555555555,0.7555555555555555,0.175,0.6975,0.775,0,0.2,0,0,1.0,0,1.0,1.0,0.64,0,0.766,0.4505089058524173
1.0,0.5844444444444444,0.0375,0.3925,0.9325,0,0.07777777777777778,0,0.8,0.6464285714285715,0,1.0,1.0,0,0,0.318,0.48447837150127226
0.5311111111111111,0.6822222222222222,0.4475,0.8625,0,0,0.64,0,0,1.0,0,1.0,0.6175,1.0,0.648,1.0,0.3896946564885496
0,0.8777777777777778,1.0,0.9725,0,0.9022222222222223,1.0,0,0,0.7107142857142857,0,1.0,0.7025,0.712,0.956,1.0,0.30826972010178116
0.08888888888888889,0.6511111111111111,0.07,0.6425,0.775,0,0,0,0,0.5178571428571429,0,1.0,0.235,0,0,0.516,0.5950381679389313
0,0.34444444444444444,1.0,1.0,0.3,0,0,0,0,0.9357142857142857,0,1.0,0.285,1.0,0.956,1.0,0.4351145038167939
0.6755555555555556,1.0,0,1.0,0.945,0.7355555555555555,1.0,0,0,0,0,0.4766666666666667,0.2575,0,0,0.356,0.5563613231552162
0,0.4866666666666667,1.0,0.5725,0,0,0.4866666666666667,0,0,0.9678571428571429,0,1.0,0.8125,0.736,0.848,1.0,0.41997455470737916
0.43777777777777777,0.5844444444444444,1.0,1.0,1.0,0.12222222222222222,1.0,0.3888888888888889,1.0,1.0,0,1.0,0.235,0.292,0.18,1.0,0.2643765903307888
0.9755555555555555,0,0.6975,0.835,0.325,0,0,0,1.0,1.0,0,1.0,0.53,1.0,1.0,0.649,0.39274809160305346
0.6333333333333333,0,0.835,0,1.0,0,0,0,0.24222222222222223,1.0,0,1.0,0.5875,0.712,0.544,0.805,0.4577608142493639
0,0.9022222222222223,1.0,1.0,0,0.4911111111111111,1.0,0,0,0,0,1.0,0.8875,0,1.0,1.0,0.3661577608142494
0.21777777777777776,0.5444444444444444,1.0,0.6175,0.835,0,0,0,0.7288888888888889,1.0,0,1.0,0.3025,0.312,0.328,1.0,0.40038167938931296
0.1688888888888889,0.31555555555555553,0.9775,0,1.0,0,0,0,0,1.0,0,1.0,0.775,0.748,1.0,0.982,0.4251908396946565
0.56,0,1.0,0.1475,1.0,0,0,0.7,1.0,1.0,0,1.0,1.0,0.552,0.804,0.98,0.31615776081424934
1.0,0,0.725,0.8775,1.0,0,0,0,0.4,1.0,0,1.0,1.0,0.928,0.92,0.991,0.3251908396946565
0.6377777777777778,0,1.0,0,0,0,0,0.6822222222222222,0.8044444444444444,1.0,0,1.0,0,0.58,1.0,1.0,0.42353689567430025
0.14222222222222222,0.6088888888888889,0.725,0.9775,0.1175,0.8177777777777778,1.0,0,0,0.775,0,1.0,1.0,0,0,0.933,0.372264631043257
1.0,0,1.0,0,0.865,0,0,0.04,1.0,1.0,0,1.0,0,1.0,1.0,0.102,0.4852417302798982
1.0,0,0.3025,1.0,0.145,0,0,0,0.1,1.0,0,1.0,0.055,0.34,0,0.904,0.5082697201017812
0.34,1.0,0.6425,0.7525,0.2575,0,0.26,0,0.19333333333333333,1.0,0,1.0,0.865,0.964,0,0.913,0.39592875318066156
0,0.8777777777777778,1.0,1.0,0,0.5155555555555555,1.0,0,0,0,0,1.0,0.73,0,0.856,1.0,0.3787531806615776
0.7311111111111112,0.6088888888888889,0.0925,0.685,1.0,0,0.6088888888888889,0.02,1.0,1.0,0,1.0,0.325,1.0,0,0.349,0.4203562340966921
0.62,0.09555555555555556,0,0.37,0,0,0.1688888888888889,0,0,0,0,0.9853333333333333,0,0,0,0.093,0.7306615776081425
0.5111111111111111,0.36444444444444446,0.8425,0.635,1.0,0,0,0.5355555555555556,0.5,0.5464285714285714,0,1.0,1.0,0,0,0.589,0.42837150127226464
0.17777777777777778,0.34,0.45,0.0375,1.0,0,0,0,0,1.0,0,1.0,1.0,1.0,0.964,1.0,0.42760814249363865
0,0.9022222222222223,0.44,1.0,0,0.21777777777777776,1.0,0,0,0,0,1.0,0.4225,0,0,0.839,0.4862595419847328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0.66,0.5355555555555556,0.34,0.6425,1.0,0,0.03111111111111111,0,0,1.0,0,1.0,0.3025,0,0,0.814,0.48346055979643765
0.43777777777777777,0.10888888888888888,0,0,1.0,0,0,0,0.05333333333333334,0,0,0.9706666666666667,0,0,0,0.748,0.6343511450381679
0.4222222222222222,0.56,0.5175,0.19,0.1225,0.051111111111111114,1.0,0,0,0,0,1.0,0,0,1.0,1.0,0.4914758269720102
1.0,0,0,0.6425,0,0,0,0,0.43555555555555553,0,0,0.982,0.56,0,0,0,0.6692111959287532
0,0,1.0,0,0,0,0,0,0,0.6464285714285715,0,0.806,0,0.192,0.824,1.0,0.6127226463104326
0.5111111111111111,0,0.25,1.0,1.0,0,0,0,0.28,0,0,1.0,0.835,0,0,0.703,0.5174300254452926
0.21777777777777776,0,0,0,1.0,0,0,0,0,1.0,0,1.0,0.91,0.784,0,0,0.6389312977099236
0.56,0.5355555555555556,0.8625,1.0,0,0,0.6577777777777778,0,0,0.5178571428571429,0,1.0,0.725,0,0.252,1.0,0.42340966921119594
0,0.6333333333333333,1.0,0.175,0.855,0,1.0,0,0,0.8392857142857143,0,1.0,0.2025,1.0,0.92,1.0,0.3838422391857506
0.4866666666666667,0.6577777777777778,0.3125,1.0,0.4775,0.9266666666666666,1.0,0,0.44,0.55,0,1.0,1.0,0,0,0.365,0.40012722646310434
0.21777777777777776,0.43777777777777777,0.89,0.7825,0.2125,0,0.6577777777777778,0,1.0,1.0,0,1.0,0,0.656,0.392,1.0,0.3846055979643766
0,0.6577777777777778,1.0,1.0,0,0,0.3,0,0,1.0,0,1.0,0.9775,0.34,0.568,1.0,0.41106870229007636
0.6577777777777778,0.37777777777777777,0.7525,1.0,0.5325,0,0,0,0.4888888888888889,1.0,0,1.0,1.0,0.032,0,0.424,0.46412213740458014
0.6822222222222222,0.4622222222222222,0,0.865,0.0775,0,0.96,0.34,0.38,0.0035714285714285713,0,1.0,0.955,0,0.824,1.0,0.3973282442748092
0.6822222222222222,0.14444444444444443,0.4675,1.0,1.0,0,0,0.20222222222222222,0.21777777777777776,0.9214285714285714,0,1.0,0.19,0,0.156,0.978,0.4403307888040712
0.7555555555555555,0.34,1.0,0.9175,1.0,0,0.3888888888888889,0,0,1.0,0,1.0,1.0,0.64,1.0,1.0,0.3097964376590331
0.13555555555555557,1.0,0,0,0.7975,0,0.22,0,0,0,0,0.82,0.91,0,0,0.747,0.583969465648855
0.4622222222222222,0.9022222222222223,0,0.9325,0.01,0,0,0.8533333333333334,0,0,0,0.636,0,0,0,0.739,0.6096692111959288
1.0,0.56,0.1475,0.955,0.9725,0,0.3933333333333333,0,0.32,1.0,0,1.0,0.9725,0.692,0,0.748,0.37111959287531804
0.32,0.68,0.065,0.9725,0.9325,0,0,0,0,0.8035714285714286,0,1.0,0.1225,1.0,0,0.856,0.4760814249363868
0,0.7555555555555555,0.34,0.78,0,0.9022222222222223,1.0,0,0,0,0,0.94,0.955,0.748,0.956,1.0,0.38142493638676844
0.6822222222222222,0.14666666666666667,0.8625,0,1.0,0,0,0.5977777777777777,0.4866666666666667,1.0,0,1.0,1.0,0.46,0.388,1.0,0.36412213740458016
0.2911111111111111,0.31777777777777777,1.0,1.0,0.9725,0,0,0,0.7688888888888888,1.0,0,1.0,0.9175,0.708,0.64,1.0,0.32659033078880406
0.6577777777777778,0.8866666666666667,0,0.865,0.2575,0,0,0,0.14,0,0,1.0,0,0,0,0.225,0.6269720101781171
0,0.5022222222222222,0,1.0,0,0,0,0,0,0,0,0.862,0.3675,0,0,0,0.7371501272264631
0.5044444444444445,0.6577777777777778,0.78,1.0,1.0,0.13111111111111112,0.9266666666666666,0,0,1.0,0,1.0,1.0,0.312,0,0.82,0.33982188295165394
0.28,0.56,1.0,1.0,0,0,0.22,0,0,0.8392857142857143,0,1.0,0.055,0.804,0.748,1.0,0.43740458015267175
0,0.24222222222222223,0,1.0,0,0.1288888888888889,1.0,0,0,0,0,0.9853333333333333,0.4375,0,0,0.298,0.6223918575063613
1.0,0,0,0,1.0,0,0,0,0.5088888888888888,0,0,0.6946666666666667,0.1225,0,0,0,0.7239185750636132
0.15333333333333332,1.0,0.0475,1.0,1.0,0,0.96,0,0,0,0,1.0,1.0,0,0,0.865,0.42302798982188294
1.0,0,0.285,0,1.0,0,0,0.17777777777777778,1.0,1.0,0,1.0,0.56,0.956,0,0.307,0.4854961832061069
0.9022222222222223,0.1,0.2575,1.0,0.685,0,0,0,1.0,1.0,0,1.0,0.945,0.824,0,0.775,0.3871501272264631
0.8533333333333334,0,1.0,0.34,0.8075,0,0,0,0.9,1.0,0,1.0,1.0,0.964,0.748,0.982,0.333587786259542
0,0.56,1.0,0.7975,0.7525,0,0.26666666666666666,0,0,0.9035714285714286,0,1.0,1.0,1.0,0.912,1.0,0.360941475826972
1.0,0.12,0,1.0,1.0,0.02666666666666667,1.0,0,0.56,0.22857142857142856,0,1.0,1.0,0,0,0.747,0.3983460559796438
0,0,1.0,0.7625,0,0,0,0,0,0.42142857142857143,0,1.0,0,0.824,0.78,0.973,0.5296437659033079
0,1.0,0.3125,1.0,1.0,0,0.2911111111111111,0,0,0.8642857142857143,0,1.0,0.3925,0,0.856,1.0,0.4123409669211196
0.41333333333333333,0.92,0.8625,1.0,1.0,0,0,0,0.6644444444444444,1.0,0,1.0,1.0,0,0.556,1.0,0.31768447837150127
0,0.6333333333333333,1.0,0.0325,0.9175,0,0.8,0,0,0.9035714285714286,0,1.0,0,0.744,1.0,1.0,0.4129770992366412
0.6422222222222222,0.08,1.0,0.4775,0.955,0,0,0,0,1.0,0,1.0,0.8875,1.0,0.928,1.0,0.3746819338422392
0.7555555555555555,0,0.7525,0,0.955,0,0,0.9755555555555555,1.0,1.0,0,1.0,0.555,1.0,0,0.883,0.3578880407124682
0.14444444444444443,1.0,0.67,0.9325,1.0,0,0.34,0,0.5222222222222223,0.45357142857142857,0,1.0,0,0,1.0,1.0,0.38664122137404583
0.6333333333333333,0.84,0.12,0.405,1.0,0,0,0,0.9266666666666666,1.0,0,1.0,0,0.076,0,0.811,0.4529262086513995
1.0,0,0,0.1625,0.8875,0,0,0,0.66,0.05714285714285714,0,0.982,0,0,0,0,0.6620865139949109
0,0.5977777777777777,1.0,0.1675,0,0,0,0,0,1.0,0,1.0,1.0,0.496,0.692,1.0,0.4639949109414758
0.09555555555555556,0.5688888888888889,0.9775,0.945,1.0,0,0,0,0.6577777777777778,1.0,0,1.0,0.1,0.704,1.0,1.0,0.36259541984732824
1.0,0.44666666666666666,0.3675,1.0,0.6975,0,0,0,0.96,0,0,1.0,1.0,0,0,0.441,0.4592875318066158
0.24888888888888888,0.45555555555555555,0.4225,0,0,0,0,0.7311111111111112,0.04666666666666667,1.0,0,1.0,0,0.884,0.912,1.0,0.48282442748091603
1.0,0.07111111111111111,1.0,0.2425,0.415,0,0,0.5666666666666667,0.52,1.0,0,1.0,1.0,0.152,0.832,1.0,0.356234096692112
0,0.8533333333333334,0.3675,0.2575,0,0.11333333333333333,1.0,0,0,0.6857142857142857,0,1.0,0,0,0.892,1.0,0.4847328244274809
0.8533333333333334,0,0.67,0,0,0,0,0.02,0.7066666666666667,1.0,0,1.0,0,0.424,0.424,0.436,0.5665394402035624
0.3,1.0,0,0.955,0.145,0.16,0.9511111111111111,0,0,0,0,0.5586666666666666,0.835,0,0,0.067,0.6483460559796438
0.78,0.8044444444444444,0,1.0,1.0,0,0.5488888888888889,0,0.44666666666666666,0,0,1.0,1.0,0,0,0.68,0.422264631043257
1.0,0.3888888888888889,0.3125,0.175,1.0,0,0,0.4622222222222222,1.0,0.03571428571428571,0,1.0,1.0,0,0.58,1.0,0.37239185750636133
0,0.3888888888888889,0.6975,0.9775,0,0,0,0,0,0,0,1.0,0,0.348,1.0,1.0,0.5315521628498727
0,1.0,0.67,0.7525,0,0.19333333333333333,1.0,0,0,0.42142857142857143,0,1.0,0.03,1.0,0,0.955,0.44134860050890584
0.6333333333333333,0.07555555555555556,0.8875,0.4825,1.0,0,0,0.2288888888888889,1.0,1.0,0,1.0,0.23,0.84,0.964,1.0,0.34567430025445295
0.56,0,0,0.5875,1.0,0,0,0,0.78,0,0,0.766,1.0,0,0,0,0.6454198473282443
0.19777777777777777,0,0.835,0,0.7525,0,0,0,0,1.0,0,1.0,0.8875,0.224,0.124,0.685,0.5380407124681934
0.09555555555555556,0.6577777777777778,1.0,1.0,1.0,0.52,0,0,0.07555555555555556,0.8714285714285714,0,1.0,1.0,0.78,0,0.599,0.39631043256997456
0,1.0,0.34,0.78,0,0,0.02,0,0,0.5821428571428572,0,1.0,0.185,0.892,0,0.684,0.5482188295165394
0.36444444444444446,0,0.3125,0,0.1675,0,0,0,0.9,1.0,0,1.0,0.0325,0,1.0,1.0,0.516030534351145
0.36444444444444446,0.2822222222222222,0,0,0.8425,0,0,0,0.5622222222222222,0,0,0.9706666666666667,0,0,0,0.694,0.6143765903307888
0.41333333333333333,0.7311111111111112,0.955,0.5325,0.89,0,0.3,0.16,1.0,1.0,0,1.0,1.0,0.3,0.06,1.0,0.3138676844783715
0.8044444444444444,0,1.0,0,0,0,0,0,0.6,1.0,0,1.0,0,0.868,0.692,0.739,0.4986005089058524
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1.0,0.4866666666666667,0.01,1.0,0.7775,0,0.5711111111111111,0,0.22,1.0,0,1.0,0.28,1.0,0,0.874,0.39491094147582695
0,1.0,0.1575,0.5275,0.7525,0,0.96,0,0,0.3892857142857143,0,1.0,1.0,0,0,0.163,0.538295165394402
0.3888888888888889,0.14444444444444443,0.7975,0,1.0,0,0.7311111111111112,0,0.6511111111111111,1.0,0,1.0,0.955,0.724,0.692,1.0,0.3515267175572519
0,0.12666666666666668,0.955,0,0,0,0,0,0,0.5821428571428572,0,1.0,0,1.0,1.0,1.0,0.5417302798982189
