cannon_1,cannon_2,archer_1,goldstorage_1,elixerstorage_1,gold_1,gold_2,elixer_1,elixer_2,barracks_1,barracks_2,townhall_1,army_1,builder_1,builder_2,castle_1,total
0.10444444444444445,0.6333333333333333,1.0,0.28,1.0,0,0,0,0,1.0,0,1.0,0.175,0.552,0.48,1.0,0.44631043256997455
0.7311111111111112,0,0.2575,0,1.0,0,0,0.54,0.3422222222222222,0.25357142857142856,0,1.0,1.0,0,0,0.271,0.5583969465648855
1.0,0,0.8625,0.3775,1.0,0,0,0,0.9022222222222223,0.7428571428571429,0,1.0,0,0,0,0.829,0.4543256997455471
0.43777777777777777,0.5955555555555555,0.34,1.0,1.0,0,0,0,0.26222222222222225,0.8714285714285714,0,1.0,0.4825,0,0,0.649,0.477735368956743
0.41333333333333333,0,0.175,1.0,0.1225,0,0,0,0.86,0.5678571428571428,0,1.0,1.0,0,0,0.865,0.489058524173028
0.6822222222222222,0.06,0.8625,0,0.9775,0,0,0.1,1.0,0.9607142857142857,0,1.0,0,0.568,0.892,1.0,0.40216284987277356
0,0.16444444444444445,0,0.89,0,0,0,0,0,0,0,0.958,0.7075,0,0.232,1.0,0.5918575063613232
0.7066666666666667,0.5111111111111111,0.67,0.8075,0,0,0.4777777777777778,0,0.006666666666666667,0.9357142857142857,0,1.0,0,0,0.136,1.0,0.4716284987277354
0.34,0.88,0.3125,0.035,1.0,0,0,0.31777777777777777,0.88,0.9607142857142857,0,1.0,1.0,0.928,0,0.67,0.4022900763358779
1.0,0.43777777777777777,0,0,1.0,0,0.72,0,0.34,0,0,1.0,0.91,0,0,0.582,0.494910941475827
1.0,0.39555555555555555,0.1475,0.1675,1.0,0,0,0.36,1.0,0.1357142857142857,0,1.0,1.0,0,0,0.273,0.4940203562340967
0.7,0.4866666666666667,0,1.0,1.0,0,0.52,0,0,0,0,1.0,0.1475,0,0,0.964,0.47951653944020356
0.36444444444444446,0.5844444444444444,0.67,1.0,0.855,0,0,0,0,1.0,0,1.0,0,0.384,0.172,1.0,0.44580152671755724
0.98,0.34,0,0.055,0.8625,0,0.7,0,0,0,0,0.934,0,0,0,0.239,0.6290076335877862
0.19333333333333333,1.0,0.6425,0.3025,0.75,0.24,1.0,0,0,1.0,0,1.0,0.145,0,0.172,1.0,0.4078880407124682
0.44666666666666666,1.0,0.065,0.3925,0.1575,0.08222222222222222,0.8288888888888889,0,0,0.6785714285714286,0,1.0,0,0,0,0.937,0.4994910941475827
0,1.0,1.0,0.3025,1.0,0,0.1,0,0.5666666666666667,1.0,0,1.0,1.0,0.012,0.388,1.0,0.3701017811704835
1.0,0.7555555555555555,0,1.0,0.145,0,0.68,0,0.06,0.017857142857142856,0,1.0,0.1,0,0,0.879,0.4904580152671756
0,0,1.0,0,0,0,0,0,0,0.9678571428571429,0,1.0,0,1.0,0.736,0.973,0.5447837150127226
0.36444444444444446,0.4066666666666667,0,0.8625,1.0,0,0,0,0.5488888888888889,0.11071428571428571,0,1.0,1.0,0,0,0.739,0.4899491094147583
0,0.36444444444444446,1.0,0.89,0,0,0.54,0,0,0.8392857142857143,0,1.0,0.73,1.0,0.964,1.0,0.4044529262086514
0,1.0,0.23,0.865,0,0,0.23555555555555555,0,0,0.9035714285714286,0,1.0,0,1.0,0.824,1.0,0.46526717557251906
0.14444444444444443,0.6577777777777778,1.0,0.43,0.145,0,0,0,0.04666666666666667,1.0,0,1.0,0.955,1.0,1.0,1.0,0.40534351145038167
0.6822222222222222,0.7555555555555555,0.6425,1.0,0.1475,0,0.7177777777777777,0,0.13555555555555557,1.0,0,1.0,0.7025,0,0.68,1.0,0.36666666666666664
0.5977777777777777,0,0.615,0.065,1.0,0,0,0,0,1.0,0,1.0,1.0,1.0,0.424,1.0,0.4304071246819338
0.4622222222222222,0,0.6425,0.395,1.0,0,0,0,0.86,1.0,0,1.0,0.065,1.0,0.352,0.973,0.42404580152671756
1.0,0,1.0,0,1.0,0,0,0.24888888888888888,1.0,1.0,0,1.0,0.8075,0.74,0.676,0.792,0.3561068702290076
0.3688888888888889,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.9753180661577608
0,0.29333333333333333,1.0,0.075,0.395,0,0,0,0,0.42142857142857143,0,1.0,0,1.0,1.0,1.0,0.511704834605598
0.56,0.8777777777777778,0.175,0.4825,0.6925,0,0.78,0,0.66,1.0,0,1.0,1.0,0.956,0.692,1.0,0.3095419847328244
1.0,0.24222222222222223,0,1.0,0.9775,0,0.04666666666666667,0,0,0,0,0.844,0,0,0,0.659,0.5806615776081425
1.0,0.20444444444444446,0.285,0.235,1.0,0,0,0.8044444444444444,0.64,0.45357142857142857,0,1.0,0.15,0,0,0.504,0.49223918575063613
0.5111111111111111,0.56,0.78,1.0,1.0,0,0.23555555555555555,0,0.6977777777777778,1.0,0,1.0,0.3675,0.752,0.4,1.0,0.3347328244274809
0,0.8288888888888889,0.9725,1.0,1.0,0.035555555555555556,1.0,0,0,0.9678571428571429,0,1.0,0.9725,0.224,1.0,1.0,0.3010178117048346
0,0,0.4225,0,0,0,0,0.9511111111111111,0,0.9035714285714286,1.0,0.988,0,0,0,0.441,0.6115776081424936
0.34,0,0,0.7525,1.0,0,0,0,0.36,0.26071428571428573,0,0.964,0,0,0,0,0.6774809160305344
1.0,0.3377777777777778,0.3125,0.37,1.0,0,0,0,0.98,1.0,0,1.0,0,0.956,0.868,1.0,0.3699745547073791
0.5111111111111111,0.5533333333333333,0.91,0.8075,1.0,0,0,0,0.84,1.0,0,1.0,0.945,0.428,1.0,1.0,0.305470737913486
0.6822222222222222,0,0,0.1175,1.0,0,0,1.0,0.56,0,0,0.34,0.6975,0,0,0,0.7143765903307888
0.8044444444444444,0,1.0,0.84,0.7525,0,0,0.23333333333333334,1.0,1.0,0,1.0,0.6425,1.0,0.928,0.865,0.3208651399491094
0.5844444444444444,0.24222222222222223,1.0,0,0.7975,0,0,0,0,1.0,0,1.0,0.275,0.956,1.0,1.0,0.4312977099236641
0.6333333333333333,0,0,0,0.9775,0,0,0,0.14,0,0,0.034666666666666665,0,0,0,0,0.8993638676844784
0.15333333333333332,0.47333333333333333,0,0,0.91,0,0,0,0,1.0,0,1.0,0,1.0,0,0.651,0.5767175572519084
0,0.7311111111111112,1.0,1.0,0,0,0.9,0,0.68,1.0,0,1.0,0.7975,0.78,0.04,1.0,0.3455470737913486
0.9511111111111111,0,0.6975,0.5325,1.0,0,0,0,0.64,1.0,0,1.0,0.4975,0.912,0,0.355,0.46946564885496184
0.3888888888888889,0,1.0,0,1.0,0,0,0,0.5311111111111111,1.0,0,1.0,0.8075,0.544,0.892,0.721,0.4405852417302799
0.022222222222222223,0,1.0,0.45,0.9325,0,0,0,0.9,0.8071428571428572,0,1.0,0,0,0.5,0.964,0.4678117048346056
0.94,0.43777777777777777,0,0.6375,0,0.9755555555555555,1.0,0,0.4777777777777778,0,0,0.558,0,0,0,0.934,0.5229007633587787
0.2911111111111111,1.0,0.7525,0.5725,1.0,0.17777777777777778,1.0,0,0,1.0,0,1.0,1.0,0.404,0.052,1.0,0.3212468193384224
0,0.22666666666666666,0.6975,0.55,0,0,0,0,0,0.35714285714285715,0,1.0,0.9325,0,0,0.78,0.5732824427480916
0,0.94,1.0,0.8875,0,0,0,0,0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.38193384223918575
0.21777777777777776,0.47333333333333333,0.1075,0.865,1.0,0,0,0,0,1.0,0,1.0,0,0.892,0,0.956,0.48358778625954196
0.43777777777777777,0.12666666666666668,1.0,0.415,1.0,0,0,0.18,1.0,0.9678571428571429,0,1.0,0.1475,0.724,1.0,1.0,0.3623409669211196
0.4622222222222222,0.5244444444444445,0.7525,0.67,1.0,0,0,0,0.68,1.0,0,1.0,0.2575,0.612,0,0.973,0.3984732824427481
0,0.8466666666666667,0.6425,0.9325,1.0,0,0,0.5111111111111111,0.19333333333333333,1.0,0,1.0,0.1675,0.884,0,0.844,0.40966921119592875
0.31555555555555553,0.41333333333333333,1.0,1.0,1.0,0.09333333333333334,1.0,0,0.3933333333333333,1.0,0,1.0,1.0,0.876,0.732,0.98,0.2673027989821883
0,1.0,1.0,1.0,0,0,0.6822222222222222,0,0,1.0,0,1.0,1.0,0.748,0.928,1.0,0.3440203562340967
0.6822222222222222,0,0.8075,0,1.0,0,0,0.022222222222222223,0.12,1.0,0,1.0,1.0,0.748,1.0,0.991,0.40178117048346057
0,0.6822222222222222,0.9775,0.955,0,0.14666666666666667,1.0,0,0,0,0,1.0,1.0,0,0.824,1.0,0.40178117048346057
1.0,0,0,1.0,0.9175,0,0,0.5888888888888889,1.0,0,0,0.838,1.0,0,0,0,0.5433842239185751
0.6311111111111111,0.19333333333333333,0,0.01,1.0,0,0.16,0,0,0,0,1.0,0.2125,0,0.168,1.0,0.5580152671755725
1.0,0,0,0.58,1.0,0,0,0.2866666666666667,1.0,0,0,1.0,0,0,0,0,0.5978371501272265
0.31555555555555553,0.6822222222222222,0,1.0,0,0.3844444444444444,1.0,0,0,0,0,0.282,0.755,0,0,0.443,0.6641221374045801
0.82,0,0.725,0.8625,1.0,0,0,0,0,1.0,0,1.0,1.0,0.384,0.912,0.847,0.3950381679389313
0.43777777777777777,1.0,0.175,1.0,0.865,0,0.58,0,0,0.8392857142857143,0,1.0,0.56,0,0,0.762,0.4344783715012723
0,0.9311111111111111,0,0,1.0,0,0,0,0,0.35714285714285715,0,1.0,0.74,1.0,0,0.802,0.5207379134860051
0,0.4266666666666667,1.0,1.0,0.4025,0,0,0,0,0.775,0,1.0,0,1.0,1.0,1.0,0.4440203562340967
0,0.98,1.0,0.6875,0,0,0,0,0,0.06785714285714285,0,1.0,0,1.0,1.0,1.0,0.47391857506361323
0.0044444444444444444,0.6577777777777778,1.0,0,0.6975,0,1.0,0,0,1.0,0,1.0,0.135,1.0,0.956,1.0,0.39567430025445294
0,1.0,0,0.8625,0,0.05333333333333334,1.0,0,0,0,0,0.988,0.8425,0,0,0.554,0.5366412213740458
0,0.8177777777777778,0.285,1.0,0,0,0,0,0,0.775,0,1.0,1.0,0.032,0.892,1.0,0.4618320610687023
0.42,0.5422222222222223,1.0,1.0,0.2125,0,0,0,0,1.0,0,1.0,1.0,0.824,0.712,1.0,0.37888040712468196
0.6222222222222222,0,1.0,0.725,0.3125,0,0,0,0,1.0,0,1.0,1.0,1.0,0.964,0.892,0.4073791348600509
0,0,0.615,0,0,0,0,0,0,0.3678571428571429,0,0.9926666666666667,0,0,0,0.838,0.6595419847328244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0.8288888888888889,0.12,1.0,1.0,1.0,0,0.5111111111111111,0.5666666666666667,1.0,1.0,0,1.0,1.0,0.78,0.352,0.946,0.24033078880407124
0.64,0.31555555555555553,0.0825,0,0.955,0,0.7,0,0,1.0,0,1.0,0,0.824,0,0,0.5997455470737914
1.0,0.36444444444444446,0.1275,1.0,1.0,0,0.05555555555555555,0.4022222222222222,0.7,0,0,1.0,1.0,0,0,0.327,0.4639949109414758
0,1.0,1.0,0.7525,0,0,0.68,0,0,1.0,0,1.0,0.9775,1.0,0,0.973,0.38282442748091605
1.0,0.26666666666666666,0.89,0,0.89,0,0,0,0.7111111111111111,1.0,0,1.0,0.8875,0.568,0,0.967,0.38346055979643767
1.0,0,0.2025,0,0.9175,0,0,0,0.8288888888888889,1.0,0,1.0,1.0,0.824,1.0,0.838,0.39631043256997456
0.3888888888888889,0,0.5875,0,1.0,0,0,1.0,0.86,1.0,0.725,1.0,0.2075,0,0,0.893,0.41399491094147584
0.43777777777777777,0.3244444444444444,1.0,0.0325,0.2125,0,0,0,0,1.0,0,1.0,1.0,1.0,1.0,1.0,0.4248091603053435
0.3888888888888889,0.78,0.0375,1.0,0.0275,0.34,1.0,0,0.66,0,0,1.0,0.31,0,0,0.392,0.5078880407124682
0,0.78,1.0,0,0,0,0,0,0,0.6142857142857143,0,1.0,0.9325,1.0,1.0,1.0,0.4534351145038168
1.0,0.017777777777777778,0,0.3925,1.0,0,0,0.94,1.0,0,0,0.688,0.6425,0,0,0,0.5958015267175573
0,1.0,0.3675,1.0,0,0.6177777777777778,1.0,0,0,0,0,1.0,0.865,0,0,0.271,0.5111959287531807
0.49333333333333335,0.04666666666666667,1.0,1.0,0,0,0,0,0,1.0,0,1.0,0.19,1.0,0.092,1.0,0.46921119592875316
0,1.0,1.0,1.0,0.8075,0,0.94,0,0,0.9357142857142857,0,1.0,0.28,0.76,0.74,1.0,0.3326972010178117
0.6377777777777778,0.32666666666666666,0.78,0.835,1.0,0,0,0,0,1.0,0,1.0,1.0,0.928,0.604,1.0,0.3583969465648855
0.6333333333333333,0,1.0,1.0,1.0,0,0,0.3511111111111111,0.48,1.0,0,1.0,1.0,0.532,0.408,1.0,0.3290076335877863
0,0.8044444444444444,0.4225,0.955,0,0,0.74,0,0,0,0,0.946,0,0.956,0,0.844,0.5231552162849873
1.0,0,0.8625,0,0.835,0,0,0,0.7622222222222222,1.0,0,1.0,0.9175,0.14,0.352,0.892,0.4104325699745547
0,1.0,0.725,0.7775,0,0,0.14888888888888888,0,0,0.9035714285714286,0,1.0,0.8625,0.384,0.316,1.0,0.44134860050890584
0,0,0.89,1.0,0.955,0,0,0.3888888888888889,1.0,0.6142857142857143,0,1.0,1.0,1.0,0.516,0.665,0.3792620865139949
0.74,0,0,0,0.89,0,0,0,0,1.0,0,1.0,0.2675,1.0,1.0,0.334,0.5661577608142494
0,0.8533333333333334,0.73,1.0,1.0,0,0.8355555555555556,1.0,1.0,1.0,0.9357142857142857,1.0,1.0,0.884,0,0.874,0.19987277353689567
1.0,0.43555555555555553,0,0.7525,0,0,0,0,0.3688888888888889,0,0,0.826,0.9775,0,0,0.681,0.5643765903307888
0.5355555555555556,0,0,1.0,0.8075,0,0,0.8288888888888889,0,1.0,0,1.0,0.8075,0.172,0,0,0.5568702290076336
1.0,0.5355555555555556,0.285,0.8075,0.2575,0,0,0,0.24,0.7107142857142857,0,1.0,1.0,0,0,1.0,0.4353689567430025
0.8533333333333334,0,0.2175,0.23,0,0,0,0.8533333333333334,1.0,1.0,0,1.0,0.955,1.0,0,0.249,0.48371501272264633
0,0.8777777777777778,1.0,0.6975,0,0.8288888888888889,1.0,0,0,0.325,0,1.0,0,0.428,0.928,1.0,0.38587786259541984
0.7311111111111112,0,0,0,1.0,0,0,0,0.9,0,0,0.85,0.555,0,0,0,0.6652671755725191
0.8777777777777778,0,1.0,0,0.3025,0,0,0.04666666666666667,1.0,1.0,0,1.0,0,0.928,0.964,0.492,0.47430025445292623
0.41333333333333333,0.7644444444444445,1.0,0.73,0.0575,0,0,0.1,1.0,1.0,0,1.0,0,1.0,0.868,1.0,0.3655216284987277
0.05555555555555555,0.09555555555555556,0.865,0.9325,1.0,0.8533333333333334,0.02,0,0,1.0,0,1.0,0.0775,1.0,0.4,0.892,0.41055979643765905
0,0.41333333333333333,0,0.7525,0,0,1.0,0,0,0,0,0.994,0,0,0,0.226,0.6623409669211195
0.5355555555555556,0,1.0,0,0.23,0,0,0,0.62,1.0,0,1.0,0.5875,0.296,0.824,0.847,0.47150127226463107
0.34,0.56,1.0,1.0,1.0,0,0.78,0,0.13111111111111112,1.0,0,1.0,0.4375,1.0,1.0,1.0,0.30407124681933845
0.30444444444444446,0.5733333333333334,1.0,0,0,0,0,0,0,1.0,0,1.0,0,0.964,1.0,1.0,0.4826972010178117
1.0,0,0,0,1.0,0,0,0,0.16,1.0,0,1.0,0.9775,0.964,0,0,0.5758269720101781
0.8044444444444444,0,1.0,1.0,0.9775,0,0.9755555555555555,0,0.88,1.0,0,1.0,0.1675,0.06,0.912,0.989,0.3044529262086514
0.1688888888888889,0.4622222222222222,1.0,1.0,0.8875,0,0.28,0,0.54,1.0,0,1.0,0.0725,0.384,0.276,1.0,0.3916030534351145
0.5911111111111111,0,1.0,0.89,0.6425,0,0,0,0,1.0,0,1.0,1.0,1.0,1.0,0.964,0.3736641221374046
0.31555555555555553,0.7311111111111112,1.0,0.9325,0.865,0,0.98,0,0.8533333333333334,1.0,0,1.0,0,0.452,0.596,1.0,0.3057251908396947
0.6333333333333333,0,1.0,0,0.8625,0,0,0.4866666666666667,1.0,1.0,0,1.0,1.0,1.0,0.668,0.969,0.3301526717557252
0,0.1688888888888889,1.0,0.615,0,0,0,0,0,0.5821428571428572,0,1.0,0.8625,0.748,0.5,1.0,0.4857506361323155
0,0.18666666666666668,0,0,0.275,0,0,0,0,0,0,1.0,0,0,0.604,1.0,0.6380407124681934
1.0,0,0.2575,0.8625,1.0,0,0,0,0.38,1.0,0,1.0,1.0,0.956,0,0.544,0.4361323155216285
0.6822222222222222,0.15555555555555556,0.1625,0.4375,0,0,0,0,0.6777777777777778,1.0,0,1.0,0.6825,0.624,0.748,1.0,0.45063613231552163
1.0,0.022222222222222223,0.615,0.945,1.0,0,0.56,0.02666666666666667,0.8,0.8321428571428572,0,1.0,0.37,0,0.956,0.991,0.33600508905852416
0,1.0,1.0,0.955,0.5275,0.8777777777777778,1.0,0,0,1.0,0,1.0,0,0.452,0.516,1.0,0.3244274809160305
0.9755555555555555,0,0.6975,0,1.0,0,0,0,0.06,0.33214285714285713,0,1.0,0.835,0,0,0.739,0.5151399491094147
0.36444444444444446,0.41555555555555557,0.285,0.695,1.0,0,0,0,0.28,0.6857142857142857,0,1.0,0,0,1.0,1.0,0.4642493638676845
1.0,0,0.3675,0,1.0,0,0,0,0.56,1.0,0,1.0,0.9775,1.0,1.0,1.0,0.37404580152671757
0.09555555555555556,0.6333333333333333,0.7875,1.0,0.835,0,0.5866666666666667,0,0.68,1.0,0,1.0,0.945,0.56,0,1.0,0.3326972010178117
0.1288888888888889,0.2222222222222222,1.0,0.285,0.82,0,0,0,0,1.0,0,1.0,1.0,1.0,0.892,1.0,0.4080152671755725
0.24666666666666667,0,1.0,0,1.0,0,0,0,0,1.0,0,1.0,1.0,1.0,0.892,1.0,0.4193384223918575
0.9022222222222223,0.5622222222222222,0,1.0,0.865,0,0,0.35555555555555557,1.0,0,0,1.0,0.3475,0,0.964,1.0,0.3772264631043257
1.0,0.26666666666666666,0,0.45,0.415,0,0.6311111111111111,0,0.44,0,0,0.7666666666666667,1.0,0,0,0,0.6249363867684479
0.057777777777777775,0.36444444444444446,1.0,1.0,0.8625,0,0.78,0,0,1.0,0,1.0,1.0,0.928,0.384,1.0,0.3391857506361323
0.3933333333333333,0,0.3125,0,0,0,0,0.03333333333333333,1.0,1.0,0,1.0,0,1.0,0.964,0.807,0.5108142493638677
0,1.0,0.23,0.82,0.8625,0,0.52,0,0,0,0,1.0,1.0,0,0,0.577,0.5005089058524173
0.8533333333333334,0,1.0,0,0,0,0,0,0.3,1.0,0,1.0,0.0725,0.964,0.892,0.982,0.46895674300254453
0.7555555555555555,0.2866666666666667,0,0.89,0.235,0,0,1.0,0.7,0,0,1.0,1.0,0,0,0,0.5440203562340967
0.78,0,1.0,0.89,1.0,0,0,0,0.52,1.0,0,1.0,0,1.0,0.784,1.0,0.36806615776081425
0,0.9755555555555555,0,0.7775,0,0,0.74,0,0,0,0,0.994,0,0,0.208,1.0,0.538676844783715
0.22444444444444445,0.5111111111111111,1.0,1.0,0.01,0,0,0,0,1.0,0,1.0,1.0,0.14,0.144,0.967,0.44618320610687023
0.057777777777777775,0.31555555555555553,0,0.085,1.0,0,0,0,0,0.0035714285714285713,0,1.0,1.0,0,1.0,0.928,0.5316793893129771
0.6577777777777778,0.5844444444444444,0.1775,1.0,0.64,0,0.5466666666666666,0,0.38,0,0,1.0,0,0,0,0.664,0.5080152671755725
0.7066666666666667,0,0.82,0,1.0,0,0,0,0.8266666666666667,1.0,0,1.0,0.1125,0.136,0.82,0.955,0.4354961832061069
0,0.52,1.0,1.0,1.0,0,0,0,0,0.9035714285714286,0,1.0,1.0,0.1,0.12,0.945,0.416412213740458
0.4622222222222222,0.36444444444444446,0.905,1.0,1.0,0,0.22444444444444445,0,0,1.0,0,1.0,1.0,0.136,0.328,1.0,0.37264631043256996
0.5111111111111111,0.18888888888888888,0.0025,1.0,0.2575,0,0,0.04666666666666667,1.0,1.0,0,1.0,1.0,0.956,0,0.775,0.42951653944020357
0.8955555555555555,0,0,0,0.7775,0,0,0.48,0.9266666666666666,0,0,0,0.78,0,0,0,0.7889312977099237
1.0,0,0.89,0,0.86,0,0,0.2288888888888889,1.0,1.0,0,1.0,0.3925,0.016,0,0.973,0.4125954198473282
1.0,0.09555555555555556,0.675,0.835,1.0,0,0.13555555555555557,0,0.7311111111111112,0.7107142857142857,0,1.0,1.0,0,0,0.955,0.3713740458015267
0.5111111111111111,0.56,0.5925,1.0,1.0,0,0.5177777777777778,1.0,1.0,0.8071428571428572,1.0,1.0,0.1475,0,0,0.595,0.3241730279898219
0.7555555555555555,0,1.0,1.0,1.0,0,0,0,0.56,1.0,0,1.0,0.0775,1.0,0.964,0.884,0.36666666666666664
0.4866666666666667,0.4866666666666667,0.5875,0.8425,0.9775,0.20222222222222222,1.0,0,0.7688888888888888,1.0,0,1.0,1.0,1.0,0,0.989,0.2739185750636132
0,0.21777777777777776,1.0,1.0,0.835,0,0.98,0,0,0.7428571428571429,0,1.0,1.0,1.0,0.688,1.0,0.3380407124681934
0,0.9022222222222223,0,0.91,0,0.56,1.0,0,0,0,0,0.298,0,0,0,0.229,0.7267175572519083
